STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,matagent,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1500,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1600,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1700,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1800,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1900,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_2000,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_9900,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0100,EU_V,2005,20.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0200,EU_V,2005,16.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0300,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0400,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0500,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0600,EU_V,2005,9.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0700,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0800,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_0900,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1000,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1100,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1200,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1300,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1400,EU_V,2005,26.8,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1500,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1600,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1700,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1800,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_1900,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_2000,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,MAT_9900,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,F,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0100,EU_V,2005,14.7,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0200,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0300,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0400,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0500,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0600,EU_V,2005,11.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0700,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0800,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_0900,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1000,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1100,EU_V,2005,15.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1200,EU_V,2005,8.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1300,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1400,EU_V,2005,24.5,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1500,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1600,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1700,EU_V,2005,2.8,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1800,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_1900,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,G,MAT_2000,EU_V,2005,0.5,
