STRUCTURE,STRUCTURE_ID,freq,unit,facility,hlthcare,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,1997,1028.31,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,1998,1122.39,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,1999,1232.49,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2000,1289.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2001,1487.80,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2002,1563.89,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2003,1791.79,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2004,2000.81,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2005,1873.82,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2006,1812.66,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2007,1806.85,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2008,1797.16,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2009,1850.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2010,1870.05,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2011,1851.38,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2012,1857.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2013,1911.20,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2014,1906.07,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2015,1912.88,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2016,1960.89,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2017,1952.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2018,1939.40,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2019,1973.67,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2020,2019.02,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EE,2021,1990.89,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,1993,910.47,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,1994,986.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,1995,916.06,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,1996,946.79,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,1997,948.85,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,1998,946.79,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,1999,1019.87,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2000,1016.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2001,1063.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2002,1073.24,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2003,1127.42,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2004,1106.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2005,1141.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2006,1131.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2007,1145.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2008,1199.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2009,1237.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2010,1328.40,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2011,1363.40,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2012,1306.95,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2013,1433.17,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2014,1389.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2015,1367.83,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2016,1413.43,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2017,1358.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2018,1352.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2019,1396.58,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2020,1410.49,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EL,2021,1428.08,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1985,1088.49,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1986,1167.14,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1987,1235.11,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1988,1287.94,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1989,1310.24,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1990,1411.71,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1991,1476.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1992,1563.18,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1993,1613.83,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1994,1636.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1995,1680.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1996,1729.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1997,1798.07,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1998,1906.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,1999,1894.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2000,1941.88,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2001,1978.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2002,1992.19,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2003,2067.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2004,2112.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2005,2197.49,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2006,2194.84,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2007,2436.26,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2008,2454.03,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2009,2466.64,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2010,2523.81,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2011,2637.25,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2012,2786.93,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2013,2753.86,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2014,2802.42,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2015,2786.47,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2016,2815.17,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2017,2774.07,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2018,2770.25,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2019,2773.78,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2020,2896.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,ES,2021,2779.68,p
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EU27_2020,2017,1354.23,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EU27_2020,2018,1366.61,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EU27_2020,2019,1368.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EU27_2020,2020,1393.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EU27_2020,2021,1365.93,e
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EU28,2017,1443.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EU28,2018,1460.44,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,EU28,2019,1465.09,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,1993,696.13,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,1994,738.94,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,1995,782.08,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,1996,820.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,1997,878.60,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,1998,918.14,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,1999,942.78,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2000,970.96,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2001,990.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2002,989.65,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2003,1019.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2004,1034.67,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2005,1071.29,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2006,1084.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2007,1131.28,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2008,1175.79,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2009,1243.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2010,1327.89,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2011,1406.86,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2012,1456.54,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2013,1572.87,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2014,1646.03,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2015,1603.61,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2016,1728.08,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2017,1874.82,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2018,1863.35,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2019,1690.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FI,2020,2644.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,1997,839.85,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,1998,874.53,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,1999,900.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2000,967.27,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2001,988.29,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2002,1017.50,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2003,1041.75,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2004,1059.39,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2005,1075.38,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2006,1093.67,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2007,1107.32,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2008,1118.84,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2009,1129.06,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2010,1132.25,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2011,1143.60,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2012,1135.65,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2013,1138.63,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2014,1151.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2015,1165.65,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2016,1175.57,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2017,1198.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2018,1215.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2019,1228.18,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2020,1248.05,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,FR,2021,1263.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2000,963.10,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2001,943.29,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2002,964.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2003,1014.98,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2004,1029.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2005,1027.57,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2006,1043.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2007,1008.83,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2008,1023.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2009,1027.27,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2010,1001.95,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2011,929.05,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2012,993.73,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2013,1020.50,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2014,1012.20,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2015,1062.89,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2016,1082.06,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2017,1063.57,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2018,1083.96,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2019,1077.98,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2020,1079.85,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HR,2021,1063.65,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2000,984.85,e
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2001,1013.59,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2002,1010.20,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2003,1021.74,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2004,1030.71,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2005,1034.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2006,1047.14,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2007,1070.11,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2008,1139.41,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2009,1114.12,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2010,1117.32,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2011,1114.84,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2012,1108.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2013,1108.59,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2014,1154.65,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2015,1144.41,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2016,1151.88,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2017,1149.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2018,1179.63,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2019,1185.24,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2020,1336.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,HU,2021,1292.58,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2009,2576.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2010,2588.06,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2011,2820.25,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2012,2858.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2013,2871.94,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2014,2840.09,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2015,2886.41,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2016,2917.38,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2017,2929.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2018,2978.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2019,3059.11,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2020,3127.59,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IE,2021,3116.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2007,1684.14,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2008,1636.15,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2009,1676.31,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2010,2078.70,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2011,2098.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2012,2109.97,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2013,2158.43,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2014,2257.83,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2015,2281.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2016,2313.37,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2017,2641.53,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2018,2734.27,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2019,2795.06,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IS,2020,2818.95,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2000,6745.90,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2001,6939.60,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2002,6930.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2003,7347.85,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2004,7586.18,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2005,7469.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2006,7575.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2007,8517.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2008,8933.44,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2009,9259.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2010,9735.16,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2011,9756.73,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2012,10478.65,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2013,10504.70,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2014,10774.40,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2015,10708.97,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,HAB_P,HBEDT,PSY,IT,2016,10933.72,
