STRUCTURE,STRUCTURE_ID,freq,unit,age,hhtyp,lev_diff,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,DK,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,EE,2014,0,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,EE,2019,5.0,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,EL,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,EL,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,ES,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,ES,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,EU27_2020,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,EU27_2020,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,EU28,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,FI,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,FI,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,FR,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,FR,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,HR,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,HR,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,HU,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,HU,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,IE,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,IE,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,IS,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,IT,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,IT,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,LT,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,LT,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,LU,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,LU,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,LV,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,LV,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,MT,2014,14.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,MT,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,NL,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,NL,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,NO,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,NO,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,PL,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,PL,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,PT,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,PT,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,RO,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,RO,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,RS,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,SE,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,SE,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,SI,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,SI,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,SK,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,SK,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,TR,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,MOD,UK,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,AT,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,AT,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,BE,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,BE,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,BG,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,BG,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,CY,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,CZ,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,CZ,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,DE,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,DE,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,DK,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,DK,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,EE,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,EE,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,EL,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,EL,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,ES,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,ES,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,EU27_2020,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,EU27_2020,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,EU28,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,FI,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,FI,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,FR,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,FR,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,HR,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,HR,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,HU,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,HU,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,IE,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,IE,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,IS,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,IT,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,IT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,LU,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,LU,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,LV,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,MT,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,MT,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,NL,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,NL,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,NO,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,NO,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,PL,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,PL,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,PT,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,PT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,RO,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,RS,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,SE,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,SE,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,SI,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,SI,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,SK,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,TR,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,TR,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,NONE,UK,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,AT,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,AT,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,BE,2014,46.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,BE,2019,47.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,BG,2014,13.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,BG,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,CY,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,CY,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,CZ,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,CZ,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,DE,2014,16.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,DE,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,DK,2014,41.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,DK,2019,31.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,EE,2014,15.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,EE,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,EL,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,EL,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,ES,2014,11.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,ES,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,EU27_2020,2014,17.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,EU27_2020,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,EU28,2014,17.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,FI,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,FI,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,FR,2014,34.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,FR,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,HR,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,HR,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,HU,2014,20.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,HU,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,IE,2014,19.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,IE,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,IS,2014,28.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,IT,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,IT,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,LT,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,LT,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,LU,2014,13.3,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,LU,2019,24.1,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,LV,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,LV,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,MT,2014,27.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,MT,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,NL,2014,37.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,NL,2019,33.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,NO,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,NO,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,PL,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,PL,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,PT,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,PT,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,RO,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,RO,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,RS,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,SE,2014,9.7,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,SE,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,SI,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,SI,2019,10.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,SK,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,SK,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,TR,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,TR,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y65-74,TOTAL,SEV,UK,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,AT,2019,26.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,BE,2019,49.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,BG,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,CY,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,CZ,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,DE,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,DK,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,EE,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,EL,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,ES,2019,26.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,EU27_2020,2019,23.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,FI,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,FR,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,HR,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,HU,2019,17.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,IE,2019,24.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,IT,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,LT,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,LU,2019,20.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,LV,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,MT,2019,24.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,NL,2019,38.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,NO,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,PL,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,PT,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,RO,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,RS,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,SE,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,SI,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,SK,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,LTD,TR,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,AT,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,BE,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,BG,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,CY,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,CZ,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,DE,2019,12.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,DK,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,EE,2019,3.0,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,EL,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,ES,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,EU27_2020,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE55,A1,MOD,FI,2019,10.5,
