STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,levels,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,NONE,PC,TR,2008,62.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,BE,2008,17.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,BG,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,CY,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,EL,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,ES,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,FR,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,HU,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,LV,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,MT,2008,4.7,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,RO,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,SI,2008,20.0,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED0-2,SEV,PC,TR,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,BE,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,BG,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,CY,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,CZ,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,EL,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,ES,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,FR,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,HU,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,LV,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,MT,2008,19.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,RO,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,SI,2008,17.0,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,SK,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,MOD,PC,TR,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,BE,2008,77.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,BG,2008,84.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,CY,2008,89.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,CZ,2008,79.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,EL,2008,87.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,ES,2008,85.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,FR,2008,75.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,HU,2008,83.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,LV,2008,73.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,MT,2008,74.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,RO,2008,81.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,SI,2008,78.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,SK,2008,77.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,NONE,PC,TR,2008,79.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,BE,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,BG,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,CY,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,CZ,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,EL,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,ES,2008,4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,FR,2008,9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,HU,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,LV,2008,5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,MT,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,RO,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,SI,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,SK,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED3_4,SEV,PC,TR,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,BE,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,BG,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,CY,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,CZ,2008,27.5,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,EL,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,ES,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,FR,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,HU,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,LV,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,MT,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,RO,2008,15,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,SI,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,SK,2008,16,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,MOD,PC,TR,2008,13,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,BE,2008,84.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,BG,2008,85.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,CY,2008,92.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,CZ,2008,69.4,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,EL,2008,89.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,ES,2008,89.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,FR,2008,85.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,HU,2008,86.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,LV,2008,76.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,MT,2008,83.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,RO,2008,83.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,SI,2008,84.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,SK,2008,82.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,NONE,PC,TR,2008,82.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,BE,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,BG,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,CY,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,CZ,2008,3.1,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,EL,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,ES,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,FR,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,HU,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,LV,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,MT,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,RO,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,SI,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,SK,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,ED5_6,SEV,PC,TR,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,BE,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,BG,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,CY,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,CZ,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,EL,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,ES,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,FR,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,HU,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,LV,2008,19.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,MT,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,RO,2008,17.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,SI,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,SK,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,MOD,PC,TR,2008,22.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,BE,2008,78.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,BG,2008,83.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,CY,2008,89.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,CZ,2008,79,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,EL,2008,86.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,ES,2008,84.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,FR,2008,77.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,HU,2008,82.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,LV,2008,74.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,MT,2008,75.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,RO,2008,80.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,SI,2008,77.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,SK,2008,78.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,NONE,PC,TR,2008,67.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,BE,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,BG,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,CY,2008,4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,CZ,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,EL,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,ES,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,FR,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,HU,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,LV,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,MT,2008,6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,RO,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,SI,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,SK,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y35-44,TOTAL,SEV,PC,TR,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,BE,2008,26.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,BG,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,CY,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,CZ,2008,21.2,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,EL,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,ES,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,FR,2008,24.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,HU,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,LV,2008,41.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,MT,2008,25.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,RO,2008,45.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,SI,2008,32.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,SK,2008,52.1,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,MOD,PC,TR,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,BE,2008,46.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,BG,2008,56.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,CY,2008,65.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,CZ,2008,44.1,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,EL,2008,62.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,ES,2008,60.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,FR,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,HU,2008,33.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,LV,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,MT,2008,55,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,RO,2008,45.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,SI,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,SK,2008,36.1,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,NONE,PC,TR,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,BE,2008,27.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,BG,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,CY,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,CZ,2008,34.7,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,EL,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,ES,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,FR,2008,26.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,HU,2008,33.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,LV,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,MT,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,RO,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,SI,2008,37.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,SK,2008,11.8,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED0-2,SEV,PC,TR,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,BE,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,BG,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,CY,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,CZ,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,EL,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,ES,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,FR,2008,23.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,HU,2008,29.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,LV,2008,43.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,MT,2008,22,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,RO,2008,39.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,SI,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,SK,2008,32.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,MOD,PC,TR,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,BE,2008,60.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,BG,2008,67.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,CY,2008,84.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,CZ,2008,72.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,EL,2008,69.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,ES,2008,73,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,FR,2008,61,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,HU,2008,57.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,LV,2008,42.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,MT,2008,65.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,RO,2008,53.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,SI,2008,47.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,SK,2008,54.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,NONE,PC,TR,2008,54.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,BE,2008,15,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,BG,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,CY,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,CZ,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,EL,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,ES,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,FR,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,HU,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,LV,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,MT,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,RO,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,T,Y45-54,ED3_4,SEV,PC,SI,2008,22.0,
