STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,frequenc,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,F,TR,2011,13.232,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,F,UK,2011,10.038,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,CH,2011,2.668,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,ES,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,EU28,2011,65.686,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,FI,2011,3.601,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,LU,2011,0.568,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,NL,2011,4.101,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,PL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,TR,2011,3.236,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,BE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,CH,2011,4.232,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,CZ,2011,1.437,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,ES,2011,4.937,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,EU28,2011,132.984,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,FI,2011,5.996,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,FR,2011,55.098,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,LU,2011,1.011,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,NL,2011,9.174,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,PL,2011,6.167,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,SI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,TR,2011,16.468,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y25-34,T,UK,2011,14.908,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,AT,2011,9.574,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,BE,2011,2.584,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,CH,2011,6.597,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,CZ,2011,1.362,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,ES,2011,4.372,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,EU28,2011,175.836,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,FI,2011,6.422,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,FR,2011,85.715,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,IT,2011,7.745,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,LU,2011,0.574,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,NL,2011,8.502,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,PL,2011,7.549,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,SI,2011,1.553,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,TR,2011,38.139,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,F,UK,2011,17.08,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,AT,2011,10.97,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,BE,2011,3.506,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,ES,2011,4.249,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,EU28,2011,135.888,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,FI,2011,5.004,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,FR,2011,54.151,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,IT,2011,9.348,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,LU,2011,0.552,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,NL,2011,8.196,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,PL,2011,6.409,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,TR,2011,6.348,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,AT,2011,20.544,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,BE,2011,6.089,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,CH,2011,7.368,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,CZ,2011,1.362,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,DK,2011,5.594,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,ES,2011,8.621,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,EU28,2011,311.725,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,FI,2011,11.426,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,FR,2011,139.866,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,IT,2011,17.093,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,LU,2011,1.126,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,NL,2011,16.699,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,PL,2011,13.958,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,SE,2011,7.649,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,SI,2011,2.404,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,TR,2011,44.487,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y35-44,T,UK,2011,24.426,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,AT,2011,21.333,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,BE,2011,6.426,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,CH,2011,7.894,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,CZ,2011,3.598,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,DK,2011,5.929,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,ES,2011,8.077,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,EU28,2011,298.652,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,FI,2011,9.61,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,FR,2011,135.402,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,IT,2011,7.829,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,LU,2011,1.409,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,NL,2011,15.553,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,PL,2011,20.667,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,PT,2011,9.53,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,SE,2011,5.041,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,SI,2011,1.885,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,TR,2011,33.37,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,F,UK,2011,18.472,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,AT,2011,18.535,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,BE,2011,6.87,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,CH,2011,3.664,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,DK,2011,4.593,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,ES,2011,11.529,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,EU28,2011,213.913,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,FI,2011,6.837,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,FR,2011,83.408,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,IT,2011,5.004,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,LU,2011,1.057,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,NL,2011,14.1,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,PL,2011,14.173,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,SI,2011,1.168,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,TR,2011,6.691,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,AT,2011,39.868,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,BE,2011,13.296,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,CH,2011,11.558,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,CZ,2011,4.344,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,DK,2011,10.522,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,ES,2011,19.606,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,EU28,2011,512.565,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,FI,2011,16.447,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,FR,2011,218.81,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,IE,2011,1.282,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,IT,2011,12.833,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,LU,2011,2.466,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1040,USU,Y45-54,T,LV,2011,,u
