STRUCTURE,STRUCTURE_ID,freq,unit,lev_perc,sex,age,lev_limit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,LU,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,LV,2014,14.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,LV,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,MT,2014,45.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,MT,2019,27.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,NL,2014,20.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,NL,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,NO,2014,38.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,NO,2019,47.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,PL,2014,26.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,PL,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,PT,2014,31.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,PT,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,RO,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,RO,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,RS,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,SE,2014,31.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,SE,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,SI,2014,42.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,SI,2019,39.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,SK,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,SK,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,TR,2014,19.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,TR,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,SM_SEV,UK,2014,48.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,AT,2019,49.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,BE,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,BG,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,CY,2019,69.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,CZ,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,DE,2019,31.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,DK,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,EE,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,EL,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,ES,2019,66.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,EU27_2020,2019,33.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,FI,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,FR,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,HR,2019,37.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,HU,2019,38.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,IE,2019,61.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,IS,2019,61.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,IT,2019,29.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,LT,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,LU,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,LV,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,MT,2019,34.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,NL,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,NO,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,PL,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,PT,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,RO,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,RS,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,SE,2019,33.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,SI,2019,40.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,SK,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE65,TOTAL,TR,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,AT,2014,35.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,AT,2019,45.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,BE,2014,29.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,BE,2019,27.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,BG,2014,18.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,BG,2019,18.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,CY,2014,49.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,CY,2019,74.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,CZ,2014,27.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,CZ,2019,27.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,DE,2014,18.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,DE,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,DK,2014,21.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,DK,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,EE,2014,18.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,EE,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,EL,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,EL,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,ES,2014,61.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,ES,2019,62.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,EU27_2020,2014,26.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,EU27_2020,2019,30.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,EU28,2014,29.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,FI,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,FI,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,FR,2014,17.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,FR,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,HR,2014,42.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,HR,2019,39.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,HU,2014,31.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,HU,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,IE,2014,43.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,IE,2019,59.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,IS,2019,59.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,IT,2014,25.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,IT,2019,30.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,LT,2014,22.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,LT,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,LU,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,LU,2019,28.0,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,LV,2014,12.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,LV,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,MT,2014,48.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,MT,2019,25.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,NL,2014,24.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,NL,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,NO,2014,31.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,NO,2019,46.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,PL,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,PL,2019,30.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,PT,2014,31.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,PT,2019,30.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,RO,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,RO,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,RS,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,SE,2014,33.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,SE,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,SI,2014,41.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,SI,2019,36.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,SK,2014,14.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,SK,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,TR,2014,13.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,TR,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,MOD,UK,2014,49.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,AT,2014,41.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,AT,2019,51.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,BE,2014,40.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,BE,2019,28.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,BG,2014,24.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,BG,2019,27.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,CY,2014,47.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,CY,2019,70.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,CZ,2014,25.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,CZ,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,DE,2014,24.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,DE,2019,32.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,DK,2014,29.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,DK,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,EE,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,EE,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,EL,2014,20.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,EL,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,ES,2014,67.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,ES,2019,68.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,EU27_2020,2014,31.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,EU27_2020,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,EU28,2014,34.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,FI,2014,12.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,FI,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,FR,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,FR,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,HR,2014,52.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,HR,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,HU,2014,38.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,HU,2019,48.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,IE,2014,44.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,IE,2019,69.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,IS,2014,67.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,IS,2019,61.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,IT,2014,30.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,IT,2019,30.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,LT,2014,32.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,LT,2019,21.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,LU,2014,17.0,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,LU,2019,35.4,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,LV,2014,17.8,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,LV,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,MT,2014,51.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,MT,2019,40.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,NL,2014,29.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,NL,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,NO,2014,39.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,NO,2019,46.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,PL,2014,28.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,PL,2019,31.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,PT,2014,36.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,PT,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,RO,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,RO,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,RS,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,SE,2014,35.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,SE,2019,37.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,SI,2014,35.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,SI,2019,38.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,SK,2014,19.4,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,SK,2019,41.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,TR,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,TR,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,NONE,UK,2014,52.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,AT,2014,21.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,AT,2019,40.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,BE,2014,18.5,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,BE,2019,12.1,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,BG,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,BG,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,CY,2014,44.7,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,CY,2019,54.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,CZ,2014,28.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,CZ,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,DE,2014,25.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,DE,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,DK,2014,26.7,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,DK,2019,24.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,EE,2014,23.9,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,EE,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,EL,2014,11.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,EL,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,ES,2014,56.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,ES,2019,61.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,EU27_2020,2014,25.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,EU27_2020,2019,24.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,EU28,2014,28.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,FI,2014,13.2,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,FI,2019,3.9,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,FR,2014,23.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,FR,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,HR,2014,31.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,HR,2019,28.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,HU,2014,31.4,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,HU,2019,20.5,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,IE,2014,31.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,IE,2019,61.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,STR,M,Y_GE75,SEV,IS,2014,63.1,u
