STRUCTURE,STRUCTURE_ID,freq,unit,resid,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH04,2019,3.48,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH04,2020,3.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH05,2013,2.23,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH05,2014,2.4,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH05,2015,2.74,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH05,2016,2.84,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH05,2017,2.62,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH05,2018,2.12,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH05,2019,2.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH05,2020,2.54,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH06,2013,1.69,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH06,2014,1.71,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH06,2015,1.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH06,2016,2.47,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH06,2017,2.38,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH06,2018,2.54,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH06,2019,2.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH06,2020,2.38,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH07,2014,0.58,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CH07,2015,0.8,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY,2013,5.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY,2014,6.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY,2015,5.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY,2016,6.36,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY,2017,6.27,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY,2018,6.2,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY,2019,6.5,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY,2020,6.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY0,2013,5.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY0,2014,6.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY0,2015,5.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY0,2016,6.36,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY0,2017,6.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY0,2018,6.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY0,2019,6.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY0,2020,6.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY00,2013,5.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY00,2014,6.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY00,2015,5.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY00,2016,6.36,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY00,2017,6.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY00,2018,6.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY00,2019,6.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CY00,2020,6.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ,2013,6.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ,2014,5.81,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ,2015,4.86,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ,2016,5.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ,2017,5.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ,2018,5.64,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ,2019,5.45,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ,2020,5.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ0,2014,3.42,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ0,2015,3.79,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ0,2016,3.98,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ0,2017,4.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ0,2018,4.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ0,2019,4.55,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ0,2020,4.72,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ01,2014,5.45,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ01,2015,6.09,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ01,2016,6.09,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ01,2017,7.68,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ01,2018,7.55,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ01,2019,7.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ01,2020,7.54,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ02,2014,1.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ02,2015,2.44,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ02,2016,2.79,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ02,2017,2.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ02,2018,2.85,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ02,2019,2.55,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ02,2020,2.51,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ03,2014,3.28,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ03,2015,3.77,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ03,2016,3.98,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ03,2017,4.74,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ03,2018,4.64,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ03,2019,4.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ03,2020,3.93,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ04,2014,3.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ04,2015,4.2,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ04,2016,4.47,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ04,2017,5.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ04,2018,5.34,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ04,2019,5,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ04,2020,5.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ05,2014,3.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ05,2015,3.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ05,2016,3.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ05,2017,4.65,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ05,2018,4.78,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ05,2019,4.41,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ05,2020,4.98,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ06,2014,3.2,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ06,2015,3.21,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ06,2016,3.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ06,2017,4,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ06,2018,3.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ06,2019,4.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ06,2020,4.25,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ07,2014,3.25,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ07,2015,3.68,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ07,2016,3.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ07,2017,4.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ07,2018,4.24,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ07,2019,4.12,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ07,2020,4.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ08,2014,3.15,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ08,2015,3.86,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ08,2016,3.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ08,2017,4.81,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ08,2018,4.55,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ08,2019,4.68,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,CZ08,2020,5.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE,2013,5.41,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE,2014,5.4,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE,2015,5.5,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE,2016,5.47,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE,2017,5.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE,2018,5.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE,2019,5.79,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE,2020,5.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE1,2017,1.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE1,2018,1.72,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE1,2019,1.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE1,2020,1.86,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE11,2017,1.4,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE11,2018,1.3,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE11,2019,1.35,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE11,2020,1.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE12,2017,1.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE12,2018,1.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE12,2019,2.23,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE12,2020,2.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE13,2017,1.45,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE13,2018,1.5,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE13,2019,1.54,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE13,2020,1.36,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE14,2017,2.84,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE14,2018,2.68,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE14,2019,3.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE14,2020,3.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE2,2017,1.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE2,2018,1.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE2,2019,1.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE2,2020,1.62,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE21,2017,0.97,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE21,2018,1.39,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE21,2019,1.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE21,2020,1.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE22,2018,2.51,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE22,2019,2.28,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE22,2020,2.14,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE23,2018,1.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE23,2019,1.35,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE23,2020,1.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE24,2018,1.45,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE24,2019,1.56,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE24,2020,1.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE25,2018,1.71,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE25,2019,1.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE25,2020,2.17,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE26,2017,1.43,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE26,2018,1.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE26,2019,1.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE26,2020,1.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE27,2017,0.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE27,2018,1.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE27,2019,1.25,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE27,2020,1.2,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE3,2016,1.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE3,2017,1.86,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE3,2018,2.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE3,2019,2.38,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE3,2020,2.32,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE30,2016,1.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE30,2017,1.86,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE30,2018,2.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE30,2019,2.38,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE30,2020,2.32,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE4,2017,0.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE4,2018,0.75,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE4,2019,0.68,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE4,2020,0.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE40,2017,0.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE40,2018,0.75,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE40,2019,0.68,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE40,2020,0.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE5,2017,4.98,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE5,2018,5.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE5,2019,5.44,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE5,2020,4.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE50,2017,4.98,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE50,2018,5.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE50,2019,5.44,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE50,2020,4.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE6,2017,1.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE6,2018,1.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE6,2019,2.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE6,2020,2.42,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE60,2017,1.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE60,2018,1.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE60,2019,2.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE60,2020,2.42,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE7,2017,1.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE7,2018,1.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE7,2019,1.54,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE7,2020,1.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE71,2018,1.42,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE71,2019,1.35,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE71,2020,1.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE72,2017,1.99,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE72,2018,2.99,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE72,2019,2.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE72,2020,2.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE73,2018,1.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE73,2019,1.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE73,2020,1.43,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE8,2018,1.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE8,2019,1.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE8,2020,1.84,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE80,2018,1.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,TOT_IN,PERIMORRT,DE80,2019,1.52,
