STRUCTURE,STRUCTURE_ID,freq,sex,age,frequenc,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,4-6W,TOTAL,MT,2008,17.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,4-6W,TOTAL,PL,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,4-6W,TOTAL,RO,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,4-6W,TOTAL,SI,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,4-6W,TOTAL,SK,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,4-6W,TOTAL,TR,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,BE,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,BG,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,CY,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,CZ,2008,20.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,EL,2008,20,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,ES,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,FR,2008,60.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,HU,2008,18.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,LV,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,MT,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,PL,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,RO,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,SI,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,SK,2008,18.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED0-2,TR,2008,14,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,BE,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,BG,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,CY,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,CZ,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,EL,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,ES,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,FR,2008,66.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,HU,2008,19.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,LV,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,MT,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,PL,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,RO,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,SI,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,SK,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED3_4,TR,2008,32,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,BE,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,BG,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,CY,2008,40,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,EL,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,ES,2008,23,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,FR,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,HU,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,LV,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,MT,2008,46.7,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,PL,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,RO,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,SI,2008,44.1,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,SK,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,ED5_6,TR,2008,28.4,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,BE,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,BG,2008,15.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,CY,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,CZ,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,EL,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,ES,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,FR,2008,63.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,HU,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,LV,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,MT,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,PL,2008,15.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,RO,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,SI,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,SK,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,GE2D,TOTAL,TR,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,BE,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,BG,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,CY,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,CZ,2008,3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,EL,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,ES,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,FR,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,HU,2008,7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,LV,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,MT,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,PL,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,RO,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,SI,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,SK,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED0-2,TR,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,BE,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,BG,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,CY,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,CZ,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,EL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,ES,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,FR,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,HU,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,LV,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,MT,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,PL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,RO,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED3_4,SK,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,BE,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,BG,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,ES,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,FR,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,LV,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,MT,2008,6.7,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,PL,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,RO,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,ED5_6,SK,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,BE,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,BG,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,CY,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,CZ,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,EL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,ES,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,FR,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,HU,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,LV,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,MT,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,PL,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,RO,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,SI,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,SK,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,LT1W,TOTAL,TR,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,BE,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,CY,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,CZ,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,EE,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,EL,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,ES,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,FR,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,HU,2008,1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,LV,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,MT,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,PL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,SI,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,SK,2008,1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED0-2,TR,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,CZ,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,EE,2008,2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,EL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,ES,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,FR,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,HU,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,LV,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,PL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,SI,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED3_4,SK,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED5_6,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED5_6,EE,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED5_6,FR,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED5_6,PL,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,ED5_6,SK,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,BE,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,CY,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,CZ,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,EE,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,EL,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,ES,2008,1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,FR,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,HU,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,LV,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,MT,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,PL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,SI,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,SK,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y65-74,NVR,TOTAL,TR,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,BE,2008,4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,BG,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,CY,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,CZ,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,EE,2008,24.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,EL,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,ES,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,FR,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,HU,2008,21,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,LV,2008,31.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,MT,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,PL,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,RO,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,SI,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,SK,2008,32.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED0-2,TR,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,BE,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,BG,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,CY,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,CZ,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,EE,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,EL,2008,15,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,ES,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,FR,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,HU,2008,24.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,LV,2008,26.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,MT,2008,22.9,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,PL,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,RO,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,SI,2008,7.5,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED3_4,SK,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,BE,2008,4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,BG,2008,23.4,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,CY,2008,12.5,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,EE,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,EL,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,ES,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,FR,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,HU,2008,17,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,LV,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,PL,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,ED5_6,RO,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,BE,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,BG,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,CY,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,CZ,2008,22.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,EE,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,EL,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,ES,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,FR,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,HU,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,LV,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,MT,2008,20,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,PL,2008,21,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,RO,2008,28.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,SI,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,SK,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1-3W,TOTAL,TR,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1D,ED0-2,BE,2008,85.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1D,ED0-2,BG,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1D,ED0-2,CY,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1D,ED0-2,CZ,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1D,ED0-2,EE,2008,42.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,T,Y75-84,1D,ED0-2,EL,2008,44.8,
