STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2004,28.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2005,28.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2006,29.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2007,30.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2008,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2009,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2010,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2011,29.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2012,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2013,30.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2014,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2015,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2016,30.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2017,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IS,2018,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2004,25.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2005,26.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2006,25.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2007,25.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2008,26.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2009,26.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2010,27.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2011,25.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2012,25.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2013,26.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2014,26.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2015,26.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2016,29.5,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2017,30.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2018,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2019,30.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,IT,2021,29.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2005,15.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2006,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2007,16.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2008,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2009,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2010,17.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2011,17.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2012,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2013,18.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2014,18.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2015,19.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2016,20.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2017,20.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2018,21.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2019,21.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2020,21.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LT,2021,21.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2004,24.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2005,25.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2006,26.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2007,26.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2008,26.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2009,27.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2010,27.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2011,27.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2012,27.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2013,28.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2014,28.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2015,28.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2016,27.2,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2017,27.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2018,27.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2019,28.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2020,29.0,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LU,2021,29.9,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2005,15.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2006,15.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2007,16.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2008,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2009,18.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2010,18.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2011,18.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2012,19.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2013,19.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2014,19.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2015,19.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2016,20.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2017,19.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2018,20.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2019,21.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2020,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,LV,2021,20.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2005,27.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2006,27.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2007,28.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2008,28.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2009,28.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2010,30.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2011,29.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2012,29.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2013,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2014,30.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2015,30.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2016,31.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2017,30.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2018,30.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2019,31.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2020,30.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,MT,2021,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2005,28.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2006,29.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2007,29.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2008,29.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2009,29.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2010,29.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2011,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2012,29.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2013,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2014,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2015,29.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2016,30.4,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2017,30.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2018,30.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2019,30.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2020,30.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NL,2021,30.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2004,27.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2005,27.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2006,27.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2007,27.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2008,28.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2009,28.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2010,29.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2011,28.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2012,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2013,29.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2014,30.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2015,30.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2016,29.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2017,30.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2018,30.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2019,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,NO,2020,30.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2005,16.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2006,17.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2007,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2008,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2009,18.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2010,19.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2011,19.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2012,20.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2013,20.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2014,21.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2015,21.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2016,22.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2017,22.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2018,22.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2019,23.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2020,23.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PL,2021,23.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2004,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2005,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2006,18.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2007,19.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2008,19.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2009,19.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2010,19.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2011,20.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2012,21.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2013,21.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2014,21.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2015,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2016,23.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2017,23.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2018,23.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2019,24.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2020,24.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,PT,2021,25.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2007,21.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2008,22.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2009,22.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2010,21.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2011,22.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2012,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2013,22.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2014,22.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2015,22.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2016,23.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2017,23.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2018,23.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2019,24.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2020,23.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,RO,2021,22.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2004,28.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2005,29.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2006,29.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2007,30.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2008,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2009,30.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2010,30.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2011,30.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2012,30.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2013,31.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2014,31.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2015,31.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2016,31.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2017,30.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2018,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2019,31.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2020,31.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SE,2021,31.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2005,20.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2006,20.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2007,21.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2008,22.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2009,22.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2010,23.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2011,23.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2012,23.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2013,24.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2014,24.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2015,24.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2016,26.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2017,26.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2018,26.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2019,26.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2020,26.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SI,2021,26.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2005,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2006,15.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2007,16.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2008,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2009,18.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2010,18.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2011,19.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2012,19.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2013,20.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2014,20.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2015,20.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2016,21.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2017,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2018,21.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2019,21.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2020,21.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,SK,2021,20.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2005,27.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2006,28.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2007,28.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2008,28.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2009,29.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2010,29.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2011,29.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2012,28.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2013,28.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2014,28.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2015,28.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2016,28.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2017,29.4,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_50,T,UK,2018,29.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2004,14.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2005,14.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2006,15.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2007,15.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2008,16.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2009,16.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2010,15.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2011,16.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2012,16.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2013,16.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2014,16.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2015,16.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2016,17.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2017,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2018,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2019,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2020,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,AT,2021,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2004,16.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2005,16.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2006,16.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2007,16.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2008,16.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2009,16.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2010,16.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2011,16.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2012,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2013,16.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2014,17.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2015,16.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2016,17.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2017,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,F,BE,2018,17.6,
