STRUCTURE,STRUCTURE_ID,freq,age,isced97,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,SI,2008,60.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,SK,2008,64.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,M,PC,TR,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,AT,2008,72.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,BE,2008,74.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,BG,2008,50.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,CY,2008,61.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,CZ,2008,75.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,EL,2008,64.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,ES,2008,62.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,HU,2008,72.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,LV,2008,59.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,MT,2008,51.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,PL,2008,68.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,RO,2008,52.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,SI,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,SK,2008,73.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED3_4,T,PC,TR,2008,41.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,AT,2008,61.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,BE,2008,73.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,BG,2008,47.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,CY,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,EL,2008,66.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,ES,2008,71.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,HU,2008,70.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,LV,2008,74,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,MT,2008,75,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,PL,2008,71,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,RO,2008,44.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,SI,2008,49.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,SK,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,F,PC,TR,2008,51.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,AT,2008,61.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,BE,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,BG,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,CY,2008,64.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,CZ,2008,57.8,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,EL,2008,64.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,ES,2008,64.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,HU,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,LV,2008,57.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,MT,2008,56.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,PL,2008,63,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,RO,2008,48,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,SI,2008,47.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,SK,2008,74.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,M,PC,TR,2008,37.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,AT,2008,61.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,BE,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,BG,2008,43.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,CY,2008,63.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,CZ,2008,46,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,EL,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,ES,2008,67,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,HU,2008,70.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,LV,2008,67.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,MT,2008,63.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,PL,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,RO,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,SI,2008,48.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,SK,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,ED5_6,T,PC,TR,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,AT,2008,73.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,BE,2008,79.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,BG,2008,53.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,CY,2008,72.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,CZ,2008,70.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,EL,2008,76.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,ES,2008,77.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,HU,2008,76,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,LV,2008,68.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,MT,2008,58.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,PL,2008,72,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,RO,2008,58.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,SI,2008,61.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,SK,2008,78.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,F,PC,TR,2008,56.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,AT,2008,66.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,BE,2008,70.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,BG,2008,44,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,CY,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,CZ,2008,72.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,EL,2008,59.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,ES,2008,67,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,HU,2008,69.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,LV,2008,45.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,MT,2008,52.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,PL,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,RO,2008,47.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,SI,2008,58.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,SK,2008,66.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,M,PC,TR,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,AT,2008,70,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,BE,2008,75,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,BG,2008,49.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,CY,2008,68.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,CZ,2008,71.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,EL,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,ES,2008,72.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,HU,2008,73.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,LV,2008,58.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,MT,2008,55.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,PL,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,RO,2008,53.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,SI,2008,59.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,SK,2008,73.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y55-64,TOTAL,T,PC,TR,2008,48.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,AT,2008,85.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,BE,2008,90,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,BG,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,CY,2008,85.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,CZ,2008,74.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,EL,2008,89.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,ES,2008,89.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,HU,2008,86.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,LV,2008,76.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,MT,2008,67.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,PL,2008,83.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,RO,2008,67.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,SI,2008,91.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,SK,2008,90.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,F,PC,TR,2008,60,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,AT,2008,81.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,BE,2008,82.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,BG,2008,63.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,CY,2008,77.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,EL,2008,74.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,ES,2008,82.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,HU,2008,74.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,LV,2008,58.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,MT,2008,59.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,PL,2008,74.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,RO,2008,53.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,SI,2008,82.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,SK,2008,91.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,M,PC,TR,2008,49.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,AT,2008,84.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,BE,2008,86.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,BG,2008,68.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,CY,2008,82.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,CZ,2008,79.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,EL,2008,83.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,ES,2008,86.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,HU,2008,82.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,LV,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,MT,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,PL,2008,80.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,RO,2008,62.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,SI,2008,89.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,SK,2008,90.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED0-2,T,PC,TR,2008,55.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,AT,2008,81.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,BE,2008,93.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,BG,2008,77.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,CY,2008,74.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,CZ,2008,79.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,EL,2008,67.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,ES,2008,83.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,HU,2008,85.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,LV,2008,78.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,MT,2008,53.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,PL,2008,88.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,RO,2008,72.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,SI,2008,83.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,F,PC,SK,2008,91.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,AT,2008,78.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,BE,2008,84.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,BG,2008,60.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,CY,2008,77.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,CZ,2008,75.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,EL,2008,83.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,ES,2008,75.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,HU,2008,85,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,LV,2008,61.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,MT,2008,70.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,PL,2008,77.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,RO,2008,59.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,SI,2008,78.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,SK,2008,78.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,M,PC,TR,2008,52.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,AT,2008,79.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,BE,2008,89.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,BG,2008,70.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,CY,2008,75.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,CZ,2008,77.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,EL,2008,73.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,ES,2008,79.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,HU,2008,85.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,LV,2008,72.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,MT,2008,64.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,PL,2008,83.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,RO,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,SI,2008,80.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,SK,2008,85.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED3_4,T,PC,TR,2008,54.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,AT,2008,84.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,BE,2008,77.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,BG,2008,74.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,EL,2008,73.9,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,ES,2008,83.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,HU,2008,78.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,LV,2008,66.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,PL,2008,88.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,RO,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,F,PC,SK,2008,87.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,AT,2008,79.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,BE,2008,80.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,BG,2008,72.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,CY,2008,69.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,EL,2008,66.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,ES,2008,78.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,HU,2008,83.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,LV,2008,60.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,MT,2008,47.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,PL,2008,85.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,RO,2008,62.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,SK,2008,86.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,M,PC,TR,2008,66.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,AT,2008,81.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,BE,2008,79.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,BG,2008,73.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,CY,2008,67,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,EL,2008,68.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,ES,2008,80.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,HU,2008,80.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,LV,2008,64.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,MT,2008,53.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,PL,2008,86.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,RO,2008,66.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,SI,2008,88.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,SK,2008,87,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,ED5_6,T,PC,TR,2008,63.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,AT,2008,83.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,BE,2008,89.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,BG,2008,74.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,CY,2008,82.5,
