STRUCTURE,STRUCTURE_ID,freq,unit,severity,wstatus,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,2000,15.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,2001,13.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,2003,11.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,2005,11.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,2006,10.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,2007,9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,1996,5.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,1997,6.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,1998,5.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,1999,5.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,2000,5.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,2001,4.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,2002,3.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,2003,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,2004,3.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,2005,3.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,2006,3.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A_D-K,EU15_NO,2007,2.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,1996,5.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,1997,7.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,1998,5.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,1999,3.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,2000,5.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,2001,4.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,2002,1.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,2003,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,2004,3.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,2005,2.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,2006,2.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,D,EU15_NO,2007,2.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,E,EU15_NO,1996,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,E,EU15_NO,1997,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,E,EU15_NO,1998,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,E,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,E,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,1996,6.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,1997,8.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,1998,7.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,1999,9.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,2000,9.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,2001,7.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,2002,5.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,2003,6.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,2004,5.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,2005,5.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,2006,6.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,F,EU15_NO,2007,4.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,1996,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,1997,1.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,1998,1.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,1999,1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,2000,1.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,2001,0.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,2002,0.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,2003,1.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,2004,0.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,2005,0.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,2006,1.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,G,EU15_NO,2007,0.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,H,EU15_NO,1996,1.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,H,EU15_NO,1997,0.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,H,EU15_NO,1998,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,H,EU15_NO,2000,0.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,H,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,H,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,H,EU15_NO,2005,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,H,EU15_NO,2007,0.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,1996,14.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,1997,19.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,1998,15.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,1999,15,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,2000,12.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,2001,12.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,2002,9.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,2003,8.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,2004,7.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,2005,11.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,2006,7.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,I,EU15_NO,2007,7.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,1996,0.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,1997,0.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,1998,0.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,1999,0.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,2000,0.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,2001,0.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,2002,0.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,2003,0.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,2004,0.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,2005,0.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,2006,0.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,J_K,EU15_NO,2007,0.4,
