STRUCTURE,STRUCTURE_ID,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2016,11.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2017,11.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2018,17.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2019,5.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2020,65.42,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2011,7.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2012,7.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2013,9.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2014,8.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2015,9.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2016,11.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2017,15.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2018,16.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2019,17.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LT,2020,19.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2011,43.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2012,60.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2013,65.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2014,46.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2015,58.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2016,56.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2017,63.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2018,62.6,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2019,65.92,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LU,2020,74.21,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2011,8.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2012,10.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2013,13.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2014,13.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2015,15.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2016,20.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2017,22.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2018,27.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2019,26.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LV,2020,28.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2011,53.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2012,30.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2013,47.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2014,46.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2015,51.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2016,50.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2017,60.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2018,74.08,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2019,64.3,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,MT,2020,86.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2011,79.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2012,88.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2013,107.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2014,97.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2015,105.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2016,108.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2017,111.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2018,114.64,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2019,107.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NL,2020,96.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2011,63.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2012,70.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2013,67.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2014,73.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2015,79.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2016,80.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2017,89.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2018,91.77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2019,91.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,NO,2020,92.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2011,8.26,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2012,8.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2013,8.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2014,7.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2015,7.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2016,8.75,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2017,10.57,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2018,9.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2019,9.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PL,2020,11.91,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2011,16.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2012,17.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2013,35.46,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2014,37.64,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2015,43.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2016,45.49,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2017,47.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2018,54.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2019,60.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,PT,2020,65.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2011,9.61,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2012,11.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2013,11.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2014,12.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2015,13.28,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2016,13.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2017,15.22,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2018,16.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2019,14.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RO,2020,13.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2011,20.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2012,21.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2013,27.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2014,28.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2015,34.3,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2016,36.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2017,39.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2018,38.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2019,37.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,RS,2020,39.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2011,76.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2012,84.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2013,84.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2014,85.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2015,87.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2016,91.49,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2017,95.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2018,97.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2019,94.45,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SE,2020,96.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2011,6.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2012,6.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2013,8.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2014,8.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2015,9.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2016,9.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2017,11.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2018,14.86,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2019,18.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SI,2020,22.3,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2011,25.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2012,51.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2013,33.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2014,40.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2015,35.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2016,41.28,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2017,32.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2018,37.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2019,36.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,SK,2020,31.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2011,29.7,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2012,22.95,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2013,38.31,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2014,43.24,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2015,47.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2016,50.47,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2017,53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2018,50.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,TR,2019,46.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,UK,2011,81.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,UK,2012,93.72,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,UK,2013,97.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,UK,2014,104.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,UK,2015,121.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,UK,2016,122.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,UK,2017,128.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,UK,2018,128.62,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2011,16.05,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2012,19.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2013,26.05,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2014,22.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2015,24.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2016,26.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2017,34.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2018,40.92,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2019,38.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,AT,2020,36.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2011,50.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2012,58.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2013,60.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2014,53.75,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2015,60.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2016,55.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2017,59.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2018,55.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2019,56.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BE,2020,49.57,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2011,2.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2012,3.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2013,3.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2014,1.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2015,2.22,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2016,2.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2017,2.22,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2018,1.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2019,1.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,BG,2020,2.08,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2011,70.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2012,72.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2013,72.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2014,74.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2015,74.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2016,65.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2017,72.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2018,66.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2019,67.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CH,2020,67.75,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2011,26.46,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2012,32.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2013,38.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2014,25.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2015,40.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2016,42.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2017,56.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2018,58.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2019,45.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CY,2020,42.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2011,25.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2012,28.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2013,30.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2014,32.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2015,35.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2016,37.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2017,41.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2018,40.72,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2019,45.05,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,CZ,2020,46.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2011,33.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2012,30.65,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2013,41.49,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2014,39.91,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2015,48.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2016,48.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2017,54.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2018,59.05,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2019,57.91,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DE,2020,57.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2011,65.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2012,63.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2013,64.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2014,66.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2015,74.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2016,77.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2017,78.22,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2018,86.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2019,79.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,DK,2020,72.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2011,7.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2012,7.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2013,8.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2014,10.62,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2015,6.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2016,7.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2017,12.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2018,14.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2019,13.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EE,2020,11.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2011,2.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2012,3.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2013,2.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2014,6.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2015,10.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2016,10.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2017,12.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2018,14.46,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2019,13.57,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EL,2020,17.05,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2011,54.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2012,57.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2013,55.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2014,57.62,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2015,63.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2016,60.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2017,60,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2018,59.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2019,59.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,ES,2020,54.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2011,37.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2012,40.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2013,42.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2014,41.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2015,46.07,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2016,46.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2017,47.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2018,49.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2019,48.07,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU27_2020,2020,46.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU28,2011,39.12,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU28,2012,42.63,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU28,2013,46.77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU28,2014,48.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU28,2015,53.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU28,2016,53.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,EU28,2017,56.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2011,135.45,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2012,150.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2013,158.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2014,158.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2015,162.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2016,171.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2017,170.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2018,176.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2019,175.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FI,2020,172.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2011,47.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2012,51.75,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2013,49.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2014,46.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2015,50.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2016,49.42,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2017,47.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2018,47.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2019,44.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,FR,2020,38.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2011,17.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2012,17.45,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2013,20.05,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2014,19.28,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2015,23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2016,21.57,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2017,28.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2018,28.42,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,M,HR,2019,24.06,
