STRUCTURE,STRUCTURE_ID,freq,unit,duration,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,IT,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,LU,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,NL,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,NO,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,PL,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,SE,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,ED5-8,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,AT,2019,80.5,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,DE,2019,80.9,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,ES,2019,93.6,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,EU27_2020,2019,85.5,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,FR,2019,92.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,HU,2019,66.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,IT,2019,85.1,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,NL,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,SI,2019,86.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-19,TOTAL,TR,2019,17.7,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,AT,2019,71.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,BE,2019,61.6,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,DE,2019,55.9,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,DK,2019,54.5,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,EE,2019,50.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,ES,2019,65.4,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,EU27_2020,2019,62.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,FR,2019,54.4,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,HU,2019,55.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,IS,2019,70.7,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,IT,2019,79.9,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,LV,2019,55.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,MT,2019,51.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,NL,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,PL,2019,95.8,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,PT,2019,59.6,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,SE,2019,58.9,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,SI,2019,80.8,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED0-2,TR,2019,11.2,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,AT,2019,46.8,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,BE,2019,48.6,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,BG,2019,77.8,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,CY,2019,48.7,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,CZ,2019,45.8,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,DE,2019,55.5,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,DK,2019,50.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,EE,2019,38.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,EL,2019,75.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,ES,2019,72.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,EU27_2020,2019,61.6,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,FR,2019,72.1,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,HR,2019,61.1,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,HU,2019,52.5,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,IE,2019,50.5,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,IT,2019,58.9,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,LV,2019,71.8,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,NL,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,PL,2019,72.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,PT,2019,50.7,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,RO,2019,58.1,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,RS,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,SE,2019,55.1,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,SK,2019,85.3,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED3_4,TR,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,AT,2019,60.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,DE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,ES,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,EU27_2020,2019,54.9,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,FI,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,FR,2019,48.7,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,IS,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,IT,2019,61.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,NL,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,SI,2019,59.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,ED5-8,TR,2019,16.9,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,AT,2019,55.0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,BE,2019,56.1,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,BG,2019,77.1,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,CY,2019,46.1,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,CZ,2019,60.9,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,DE,2019,55.4,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,DK,2019,55.1,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,EE,2019,42.1,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,EL,2019,76.9,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,ES,2019,69.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,EU27_2020,2019,61.0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,FR,2019,60.0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,HR,2019,51.0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,HU,2019,54.0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,IE,2019,53.0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,IS,2019,80.5,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,IT,2019,65.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,LT,2019,47.5,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,LU,2019,38.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,LV,2019,66.4,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,MT,2019,60.5,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,NL,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,NO,2019,83.1,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,PL,2019,75.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,PT,2019,55.6,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,RO,2019,63.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,RS,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,SE,2019,57.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,SI,2019,63.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,SK,2019,82.2,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-24,TOTAL,TR,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,AT,2019,57.1,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,BE,2019,52.6,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,DE,2019,44.8,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,DK,2019,52.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,EE,2019,34.3,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,ES,2019,46.4,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,EU27_2020,2019,46.7,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,FR,2019,40.6,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,HU,2019,47.6,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,IS,2019,62.3,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,IT,2019,49.7,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,LV,2019,43.0,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,MT,2019,41.8,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,NL,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,NO,2019,67.7,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,PL,2019,66.8,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,PT,2019,39.9,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,RO,2019,42.5,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,RS,2019,26.9,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,SE,2019,55.4,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,SI,2019,65.6,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED0-2,TR,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED3_4,AT,2019,32.2,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED3_4,BE,2019,23.8,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED3_4,BG,2019,57.7,
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED3_4,CY,2019,26.7,u
dataflow,ESTAT:HLTH_EHIS_SK5E(1.0),A,PC,Y1-5,F,Y15-29,ED3_4,CZ,2019,34.2,
