STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,EU27_2007,2012,1746.3,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,FI,2012,18.0,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,FR,2012,165.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,HU,2012,43.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,IS,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,IT,2012,71.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,LT,2012,11.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,LU,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,LV,2012,7.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,MT,2012,1.0,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,NL,2012,55.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,NO,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,PL,2012,160.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,PT,2012,36.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,RO,2012,17.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,SE,2012,12.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,SI,2012,11.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,SK,2012,16.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,M,UK,2012,445.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,AT,2012,29.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,BE,2012,41.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,BG,2012,105.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,CY,2012,7.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,CZ,2012,40.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,DE,2012,597.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,DK,2012,71.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,EE,2012,5.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,EEA,2012,3602.7,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,EL,2012,92.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,ES,2012,453.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,EU27_2007,2012,3592.1,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,FI,2012,27.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,FR,2012,368.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,HU,2012,93.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,IS,2012,0.7,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,IT,2012,141.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,LT,2012,28.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,LU,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,LV,2012,17.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,MT,2012,1.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,NL,2012,151.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,NO,2012,9.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,PL,2012,277.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,PT,2012,73.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,RO,2012,25.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,SE,2012,47.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,SI,2012,22.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,SK,2012,43.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y45-64,T,UK,2012,828.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,AT,2012,26.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,BE,2012,63.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,BG,2012,96.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,CY,2012,5.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,CZ,2012,46.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,DE,2012,494.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,DK,2012,79.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,EE,2012,6.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,EEA,2012,3776.5,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,EL,2012,93.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,ES,2012,519.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,EU27_2007,2012,3761.9,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,FI,2012,19.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,FR,2012,349.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,HU,2012,74.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,IS,2012,1.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,IT,2012,206.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,LT,2012,25.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,LU,2012,1.5,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,LV,2012,15.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,MT,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,NL,2012,181.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,NO,2012,13.0,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,PL,2012,195.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,PT,2012,63.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,RO,2012,7.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,SE,2012,71.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,SI,2012,17.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,SK,2012,40.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,F,UK,2012,1061.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,AT,2012,25.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,BE,2012,41.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,BG,2012,64.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,CY,2012,4.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,CZ,2012,38.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,DE,2012,527.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,DK,2012,59.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,EE,2012,3.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,EEA,2012,3369.8,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,EL,2012,66.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,ES,2012,310.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,EU27_2007,2012,3356.1,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,FI,2012,37.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,FR,2012,322.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,HU,2012,79.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,IS,2012,0.7,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,IT,2012,194.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,LT,2012,21.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,LU,2012,1.7,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,LV,2012,11.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,MT,2012,1.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,NL,2012,103.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,NO,2012,13.0,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,PL,2012,240.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,PT,2012,57.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,RO,2012,30.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,SE,2012,38.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,SI,2012,18.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,SK,2012,32.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,M,UK,2012,1024.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,AT,2012,51.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,BE,2012,104.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,BG,2012,161.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,CY,2012,9.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,CZ,2012,84.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,DE,2012,1021.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,DK,2012,138.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,EE,2012,9.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,EEA,2012,7146.3,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,EL,2012,160.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,ES,2012,830.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,EU27_2007,2012,7118.0,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,FI,2012,57.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,FR,2012,671.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,HU,2012,154.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,IS,2012,2.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,IT,2012,400.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,LT,2012,46.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,LU,2012,3.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,LV,2012,26.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,MT,2012,2.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,NL,2012,285.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,NO,2012,26.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,PL,2012,436.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,PT,2012,121.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,RO,2012,37.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,SE,2012,110.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,SI,2012,35.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,SK,2012,72.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE15,T,UK,2012,2085.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,AT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,BE,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,CY,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,CZ,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,DE,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,DK,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,EE,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,EEA,2012,96.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,EL,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,ES,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,EU27_2007,2012,96.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,FI,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,FR,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,HU,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,IS,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,IT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,LT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,LU,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,LV,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,MT,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,NL,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,NO,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,PL,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,PT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,SK,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,F,UK,2012,24.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,AT,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,BE,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,CY,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,CZ,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,DE,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,DK,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,EE,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,EEA,2012,26.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,EL,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,ES,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,EU27_2007,2012,26.7,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,FI,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,FR,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,HU,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,IT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,LT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,LU,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,LV,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,NL,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,NO,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,PL,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,PT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,SE,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,SI,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,SK,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,M,UK,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,AT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,BE,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,CY,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,CZ,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,DE,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,DK,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,EE,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,EEA,2012,123.8,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,EL,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,ES,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,EU27_2007,2012,123.6,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,FI,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,FR,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,HU,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,IT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,LT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,LU,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,LV,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,NL,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,NO,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,PL,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,PT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,SK,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0000,Y_GE65,T,UK,2012,33.2,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0001,Y15-44,F,AT,2012,46.5,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0001,Y15-44,F,BE,2012,94.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0001,Y15-44,F,BG,2012,276.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0001,Y15-44,F,CY,2012,25.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,UNE,PB0001,Y15-44,F,CZ,2012,84.9,
