STRUCTURE,STRUCTURE_ID,freq,unit,hhcomp,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,LT,2011,6.643,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,LU,2011,2.251,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,LV,2011,5.677,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,MT,2011,,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,NL,2011,63.517,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,PL,2011,63.395,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,PT,2011,30.832,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,RO,2011,24.129,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,SE,2011,65.244,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,SI,2011,2.772,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,SK,2011,6.88,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,TR,2011,273.343,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,F,UK,2011,269.265,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,AT,2011,46.303,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,BE,2011,39.886,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,BG,2011,6.834,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,CH,2011,55.279,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,CY,2011,2.493,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,CZ,2011,9.943,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,DE,2011,254.793,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,DK,2011,22.357,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,EE,2011,6.587,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,EL,2011,8.004,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,ES,2011,43.551,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,FI,2011,25.674,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,FR,2011,185.85,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,HU,2011,15.49,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,IE,2011,7.403,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,IS,2011,2.842,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,IT,2011,53.479,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,LT,2011,8.486,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,LU,2011,1.956,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,LV,2011,7.205,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,NL,2011,59.429,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,PL,2011,86.614,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,PT,2011,29.327,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,RO,2011,30.278,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,SE,2011,49.746,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,SI,2011,3.737,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,SK,2011,7.214,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,TR,2011,284.057,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,M,UK,2011,236.573,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,AT,2011,90.04,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,BE,2011,61.774,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,BG,2011,13.249,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,CH,2011,123.965,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,CY,2011,3.466,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,CZ,2011,19.115,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,DE,2011,474.78,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,DK,2011,49.402,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,EE,2011,12.826,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,EL,2011,13.296,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,ES,2011,86.539,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,FI,2011,48.129,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,FR,2011,484.674,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,HR,2011,4.477,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,HU,2011,22.929,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,IE,2011,14.269,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,IS,2011,7.349,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,IT,2011,94.841,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,LT,2011,15.129,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,LU,2011,4.208,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,LV,2011,12.882,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,NL,2011,122.946,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,PL,2011,150.008,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,PT,2011,60.159,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,RO,2011,54.407,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,SE,2011,114.99,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,SI,2011,6.509,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,SK,2011,14.094,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,TR,2011,557.4,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y15-24,T,UK,2011,505.838,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,AT,2011,69.938,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,BE,2011,54.12,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,BG,2011,17.197,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,CH,2011,59.019,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,CY,2011,1.685,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,CZ,2011,17.255,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,DE,2011,363.126,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,DK,2011,37.282,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,EE,2011,8.925,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,EL,2011,13.116,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,ES,2011,126.688,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,FI,2011,42.869,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,FR,2011,517.261,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,HR,2011,6.608,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,HU,2011,19.848,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,IE,2011,10.579,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,IS,2011,2.765,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,IT,2011,119.071,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,LT,2011,9.201,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,LU,2011,5.199,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,LV,2011,8.789,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,NL,2011,93.155,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,PL,2011,120.576,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,PT,2011,61.886,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,RO,2011,44.549,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,SE,2011,69.077,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,SI,2011,8.334,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,SK,2011,14.383,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,TR,2011,607.043,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,F,UK,2011,396.728,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,AT,2011,70.845,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,BE,2011,47.779,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,BG,2011,15.263,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,CH,2011,47.505,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,CY,2011,2.255,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,CZ,2011,21.862,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,DE,2011,376.742,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,DK,2011,34.679,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,EE,2011,7.887,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,EL,2011,18.536,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,ES,2011,105.665,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,FI,2011,41.526,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,FR,2011,394.282,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,HR,2011,7.446,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,HU,2011,19.807,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,IE,2011,10.104,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,IS,2011,2.968,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,IT,2011,132.108,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,LT,2011,9.705,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,LU,2011,4.662,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,LV,2011,9.185,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,NL,2011,63.955,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,PL,2011,149.973,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,PT,2011,45.866,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,RO,2011,49.03,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,SE,2011,47.765,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,SI,2011,11.605,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,SK,2011,17.276,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,TR,2011,548.68,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,M,UK,2011,349.411,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,AT,2011,140.782,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,BE,2011,101.899,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,BG,2011,32.459,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,CH,2011,106.524,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,CY,2011,3.941,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,CZ,2011,39.117,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,DE,2011,739.868,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,DK,2011,71.961,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,EE,2011,16.812,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,EL,2011,31.652,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,ES,2011,232.353,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,FI,2011,84.395,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,FR,2011,911.543,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,HR,2011,14.054,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,HU,2011,39.655,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,IE,2011,20.684,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,IS,2011,5.733,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,IT,2011,251.179,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,LT,2011,18.906,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,LU,2011,9.861,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,LV,2011,17.974,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,MT,2011,2.922,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,NL,2011,157.11,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,PL,2011,270.549,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,PT,2011,107.752,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,RO,2011,93.579,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,SE,2011,116.842,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,SI,2011,19.939,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,SK,2011,31.659,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,TR,2011,1155.723,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y25-34,T,UK,2011,746.139,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,AT,2011,114.581,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,BE,2011,86.823,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,BG,2011,28.201,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,CH,2011,84.262,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,CY,2011,4.091,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,CZ,2011,43.419,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,DE,2011,545.08,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,DK,2011,61.709,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,EE,2011,12.744,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,EL,2011,31.94,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,ES,2011,218.586,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,FI,2011,60.534,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,FR,2011,841.433,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,HR,2011,17.848,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,HU,2011,48.427,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,IE,2011,14.39,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,IS,2011,4.078,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,IT,2011,298.768,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,LT,2011,22.751,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,LU,2011,9.277,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,LV,2011,19.207,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,MT,2011,1.737,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,NL,2011,160.844,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,PL,2011,197.417,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,PT,2011,106.542,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,RO,2011,101.509,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,SE,2011,104.202,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,SI,2011,22.22,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,SK,2011,32.727,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,TR,2011,1036.695,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,F,UK,2011,621.105,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,AT,2011,120.929,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,BE,2011,80.43,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,BG,2011,31.01,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,CH,2011,70.707,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,CY,2011,4.468,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,CZ,2011,41.608,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,DE,2011,609.82,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,DK,2011,43.166,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,EE,2011,10.321,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,EL,2011,32.665,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,ES,2011,194.602,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,FI,2011,49.887,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,FR,2011,622.768,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,HR,2011,26.715,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,HU,2011,44.231,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,IE,2011,13.709,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,IS,2011,2.625,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,IT,2011,300.299,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,LT,2011,19.677,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,LU,2011,6.663,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,LV,2011,16.453,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,NL,2011,113.52,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,PL,2011,196.762,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,PT,2011,97.029,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,RO,2011,78.086,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,SE,2011,70.015,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,SI,2011,19.987,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,SK,2011,27.821,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,TR,2011,818.825,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,M,UK,2011,501.707,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,T,AT,2011,235.51,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,T,BE,2011,167.253,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,T,BG,2011,59.211,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,T,CH,2011,154.969,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,TOTAL,PB1040,Y35-44,T,CY,2011,8.558,
