STRUCTURE,STRUCTURE_ID,freq,sex,age,quant_inc,lev_diff,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,LU,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,LV,2019,9.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,MT,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,NL,2019,18.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,NO,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,PL,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,PT,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,RO,2019,33.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,RS,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,SE,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,SI,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,SK,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU3,SEV,PC,TR,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,AT,2019,13.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,BE,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,BG,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,CY,2019,21.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,CZ,2019,30.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,DE,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,DK,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,EE,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,EL,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,ES,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,EU27_2020,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,FI,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,FR,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,HR,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,HU,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,IE,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,IS,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,IT,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,LT,2019,33.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,LU,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,LV,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,MT,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,NL,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,NO,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,PL,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,PT,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,RO,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,RS,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,SE,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,SI,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,SK,2019,31.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,LTD,PC,TR,2019,37.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,AT,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,BE,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,BG,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,CY,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,CZ,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,DE,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,DK,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,EE,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,EL,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,ES,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,EU27_2020,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,FI,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,FR,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,HR,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,HU,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,IE,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,IS,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,IT,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,LT,2019,24.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,LU,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,LV,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,MT,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,NL,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,NO,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,PL,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,PT,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,RO,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,RS,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,SE,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,SI,2019,9.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,SK,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,MOD,PC,TR,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,AT,2019,87.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,BE,2019,79.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,BG,2019,82.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,CY,2019,78.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,CZ,2019,69.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,DE,2019,76.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,DK,2019,82.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,EE,2019,92.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,EL,2019,85.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,ES,2019,85.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,EU27_2020,2019,78.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,FI,2019,78.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,FR,2019,80.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,HR,2019,76.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,HU,2019,79.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,IE,2019,90.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,IS,2019,92.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,IT,2019,88.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,LT,2019,66.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,LU,2019,85.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,LV,2019,75.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,MT,2019,89.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,NL,2019,61.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,NO,2019,88.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,PL,2019,70.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,PT,2019,81.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,RO,2019,51.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,RS,2019,76.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,SE,2019,81.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,SI,2019,84.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,SK,2019,68.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,NONE,PC,TR,2019,62.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,AT,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,BE,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,BG,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,CY,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,CZ,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,DE,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,DK,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,EE,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,EL,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,ES,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,EU27_2020,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,FI,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,FR,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,HR,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,HU,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,IE,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,IS,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,IT,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,LT,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,LU,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,LV,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,MT,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,NL,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,NO,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,PL,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,PT,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,RO,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,RS,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,SE,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,SI,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,SK,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU4,SEV,PC,TR,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,AT,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,BE,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,BG,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,CY,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,CZ,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,DE,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,DK,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,EE,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,EL,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,ES,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,EU27_2020,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,FI,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,FR,2019,12.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,HR,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,HU,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,IE,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,IS,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,IT,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,LT,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,LU,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,LV,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,MT,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,NL,2019,32.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,NO,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,PL,2019,27.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,PT,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,RO,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,RS,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,SE,2019,9.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,SI,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,SK,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,LTD,PC,TR,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,AT,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,BE,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,BG,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,CY,2019,10.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,CZ,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,DE,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,DK,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,EE,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,EL,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,ES,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,EU27_2020,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,FI,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,FR,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,HR,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,HU,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,IE,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,IS,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,IT,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,LT,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,LU,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,LV,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,MT,2019,9.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,NL,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,NO,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,PL,2019,21.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,PT,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,RO,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,RS,2019,12.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,SE,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,SI,2019,8.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,SK,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,MOD,PC,TR,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,AT,2019,92.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,BE,2019,91.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,BG,2019,93.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,CY,2019,83.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,CZ,2019,79.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,DE,2019,85.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,DK,2019,89.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,EE,2019,95.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,EL,2019,93.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,ES,2019,88.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,EU27_2020,2019,84.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,FI,2019,84.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,FR,2019,87.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,HR,2019,83.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,HU,2019,83.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,IE,2019,88.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,IS,2019,93.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,IT,2019,88.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,LT,2019,81.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,LU,2019,92.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,LV,2019,73.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,T,Y55-64,QU5,NONE,PC,MT,2019,85.0,
