STRUCTURE,STRUCTURE_ID,freq,unit,barrier,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,SE,2012,89.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,SI,2012,17.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,SK,2012,88.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,UK,2012,417.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,AT,2012,79.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,BE,2012,46.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,BG,2012,62.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,CY,2012,6.1,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,CZ,2012,46.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,DE,2012,828.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,DK,2012,40.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,EE,2012,11.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,EEA,2012,3356.0,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,EL,2012,54.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,ES,2012,271.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,EU27_2007,2012,3312.1,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,FI,2012,43.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,FR,2012,408.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,HU,2012,89.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,IS,2012,1.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,IT,2012,105.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,LT,2012,32.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,LU,2012,2.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,LV,2012,20.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,MT,2012,1.7,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,NL,2012,129.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,NO,2012,42.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,PL,2012,337.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,PT,2012,54.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,RO,2012,149.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,SE,2012,48.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,SI,2012,16.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,SK,2012,62.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,M,UK,2012,363.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,AT,2012,122.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,BE,2012,152.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,BG,2012,126.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,CY,2012,14.0,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,CZ,2012,99.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,DE,2012,1772.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,DK,2012,100.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,EE,2012,27.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,EEA,2012,7472.7,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,EL,2012,137.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,ES,2012,645.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,EU27_2007,2012,7364.7,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,FI,2012,86.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,FR,2012,899.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,HU,2012,174.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,IS,2012,5.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,IT,2012,329.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,LT,2012,64.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,LU,2012,7.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,LV,2012,46.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,MT,2012,3.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,NL,2012,318.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,NO,2012,102.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,PL,2012,681.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,PT,2012,114.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,RO,2012,336.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,SE,2012,138.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,SI,2012,34.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,SK,2012,150.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,T,UK,2012,781.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,AT,2012,152.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,BE,2012,237.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,BG,2012,178.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,CY,2012,18.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,CZ,2012,200.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,DE,2012,2491.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,DK,2012,156.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,EE,2012,43.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,EEA,2012,12518.4,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,EL,2012,312.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,ES,2012,1324.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,EU27_2007,2012,12341.3,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,FI,2012,132.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,FR,2012,1187.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,HU,2012,295.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,IS,2012,9.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,IT,2012,1395.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,LT,2012,114.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,LU,2012,13.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,LV,2012,78.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,MT,2012,6.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,NL,2012,465.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,NO,2012,167.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,PL,2012,951.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,PT,2012,207.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,RO,2012,457.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,SE,2012,217.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,SI,2012,52.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,SK,2012,169.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,F,UK,2012,1481.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,AT,2012,149.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,BE,2012,142.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,BG,2012,133.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,CY,2012,14.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,CZ,2012,162.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,DE,2012,2048.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,DK,2012,108.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,EE,2012,22.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,EEA,2012,8794.3,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,EL,2012,184.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,ES,2012,835.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,EU27_2007,2012,8683.9,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,FI,2012,109.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,FR,2012,883.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,HU,2012,210.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,IS,2012,3.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,IT,2012,790.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,LT,2012,66.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,LU,2012,8.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,LV,2012,51.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,MT,2012,4.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,NL,2012,310.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,NO,2012,106.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,PL,2012,690.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,PT,2012,148.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,RO,2012,368.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,SE,2012,128.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,SI,2012,42.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,SK,2012,106.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,M,UK,2012,960.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,AT,2012,301.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,BE,2012,379.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,BG,2012,312.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,CY,2012,32.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,CZ,2012,362.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,DE,2012,4540.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,DK,2012,265.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,EE,2012,65.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,EEA,2012,21312.7,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,EL,2012,497.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,ES,2012,2159.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,EU27_2007,2012,21025.2,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,FI,2012,242.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,FR,2012,2071.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,HU,2012,505.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,IS,2012,13.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,IT,2012,2185.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,LT,2012,181.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,LU,2012,22.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,LV,2012,129.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,MT,2012,10.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,NL,2012,775.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,NO,2012,274.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,PL,2012,1641.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,PT,2012,355.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,RO,2012,825.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,SE,2012,345.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,SI,2012,94.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,SK,2012,276.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE15,T,UK,2012,2442.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,AT,2012,84.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,BE,2012,59.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,BG,2012,95.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,CY,2012,9.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,CZ,2012,131.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,DE,2012,1084.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,DK,2012,46.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,EE,2012,22.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,EEA,2012,6052.0,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,EL,2012,207.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,ES,2012,716.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,EU27_2007,2012,6015.6,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,FI,2012,60.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,FR,2012,448.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,HU,2012,174.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,IS,2012,2.8,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,IT,2012,1062.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,LT,2012,70.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,LU,2012,4.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,LV,2012,44.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,MT,2012,3.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,NL,2012,97.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,NO,2012,33.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,PL,2012,464.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,PT,2012,131.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,RO,2012,251.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,SE,2012,77.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,SI,2012,28.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,SK,2012,67.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,F,UK,2012,570.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,AT,2012,53.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,BE,2012,52.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,BG,2012,58.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,CY,2012,5.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,CZ,2012,85.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,DE,2012,708.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,DK,2012,29.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,EE,2012,6.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,EEA,2012,3616.7,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,EL,2012,111.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,ES,2012,377.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,EU27_2007,2012,3589.9,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,FI,2012,36.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,FR,2012,282.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,HU,2012,75.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,IS,2012,0.9,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,IT,2012,608.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,LT,2012,24.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,LU,2012,3.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,LV,2012,21.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,MT,2012,2.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,NL,2012,82.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,NO,2012,26.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,PL,2012,240.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,PT,2012,83.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,RO,2012,198.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,SE,2012,40.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,SI,2012,18.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,SK,2012,23.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,M,UK,2012,359.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,AT,2012,138.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,BE,2012,111.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,BG,2012,153.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,CY,2012,14.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,CZ,2012,217.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,DE,2012,1793.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,DK,2012,76.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,EE,2012,29.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,EEA,2012,9668.7,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,EL,2012,318.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,ES,2012,1094.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,EU27_2007,2012,9605.5,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,FI,2012,97.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,FR,2012,730.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,HU,2012,249.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,IS,2012,3.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y_GE65,T,IT,2012,1670.9,
