STRUCTURE,STRUCTURE_ID,freq,unit,age,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V01-V09,EU27_2020,2018,2.44,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V01-V09,EU27_2020,2019,2.27,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V01-V09,EU28,2014,2.45,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V01-V09,EU28,2015,2.41,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V01-V09,EU28,2016,2.35,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V01-V09,EU28,2017,2.34,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU27_2020,2014,1.1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU27_2020,2015,1.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU27_2020,2016,1.1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU27_2020,2017,1.06,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU27_2020,2018,1.08,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU27_2020,2019,1.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU28,2014,0.99,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU28,2015,0.94,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU28,2016,0.99,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V10-V19,EU28,2017,0.96,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU27_2020,2014,0.32,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU27_2020,2015,0.37,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU27_2020,2016,0.37,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU27_2020,2017,0.35,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU27_2020,2018,0.39,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU27_2020,2019,0.38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU28,2014,0.3,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU28,2015,0.33,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU28,2016,0.35,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V20-V29,EU28,2017,0.32,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU27_2020,2014,0.06,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU27_2020,2015,0.07,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU27_2020,2016,0.08,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU27_2020,2017,0.06,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU27_2020,2018,0.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU27_2020,2019,0.07,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU28,2014,0.06,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU28,2015,0.07,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU28,2016,0.08,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V30-V39,EU28,2017,0.06,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU27_2020,2014,2.08,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU27_2020,2015,2.08,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU27_2020,2016,2.08,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU27_2020,2017,1.97,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU27_2020,2018,2.14,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU27_2020,2019,1.99,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU28,2014,2.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU28,2015,2.02,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU28,2016,1.99,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V40-V49,EU28,2017,1.86,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU27_2020,2014,0.05,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU27_2020,2015,0.06,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU27_2020,2016,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU27_2020,2017,0.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU27_2020,2018,0.06,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU27_2020,2019,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU28,2014,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU28,2015,0.05,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU28,2016,0.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V50-V59,EU28,2017,0.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU27_2020,2014,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU27_2020,2015,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU27_2020,2016,0.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU27_2020,2017,0.02,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU27_2020,2018,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU27_2020,2019,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU28,2014,0.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU28,2015,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU28,2016,0.02,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V60-V69,EU28,2017,0.02,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU27_2020,2014,0.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU27_2020,2015,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU27_2020,2016,0.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU27_2020,2017,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU27_2020,2018,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU27_2020,2019,0.05,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU28,2014,0.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU28,2015,0.05,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU28,2016,0.04,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_GE65,T,V70-V79,EU28,2017,0.05,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU27_2020,2015,0.64,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU27_2020,2016,0.64,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU27_2020,2017,0.61,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU27_2020,2018,0.57,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU27_2020,2019,0.54,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU27_2020,2020,0.45,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU28,2014,0.6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU28,2015,0.59,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU28,2016,0.58,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,ACC_TRA_OTH,EU28,2017,0.57,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU27_2020,2015,2.26,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU27_2020,2016,2.16,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU27_2020,2017,2.06,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU27_2020,2018,2.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU27_2020,2019,1.89,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU27_2020,2020,1.58,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU28,2014,2.03,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU28,2015,2.07,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU28,2016,1.99,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V,EU28,2017,1.89,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU27_2020,2015,0.39,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU27_2020,2016,0.38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU27_2020,2017,0.39,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU27_2020,2018,0.38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU27_2020,2019,0.35,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU27_2020,2020,0.29,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU28,2014,0.39,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU28,2015,0.36,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU28,2016,0.36,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V01-V09,EU28,2017,0.36,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU27_2020,2015,0.12,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU27_2020,2016,0.1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU27_2020,2017,0.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU27_2020,2018,0.11,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU27_2020,2019,0.1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU27_2020,2020,0.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU28,2014,0.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU28,2015,0.11,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU28,2016,0.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V10-V19,EU28,2017,0.08,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU27_2020,2015,0.12,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU27_2020,2016,0.12,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU27_2020,2017,0.1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU27_2020,2018,0.1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU27_2020,2019,0.11,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU27_2020,2020,0.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU28,2014,0.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU28,2015,0.11,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU28,2016,0.11,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V20-V29,EU28,2017,0.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU27_2020,2015,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU27_2020,2016,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU27_2020,2017,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU27_2020,2019,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU27_2020,2020,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU28,2014,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU28,2015,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU28,2016,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V30-V39,EU28,2017,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU27_2020,2015,0.85,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU27_2020,2016,0.84,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU27_2020,2017,0.82,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU27_2020,2018,0.81,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU27_2020,2019,0.73,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU27_2020,2020,0.62,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU28,2014,0.81,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU28,2015,0.78,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU28,2016,0.78,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V40-V49,EU28,2017,0.74,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU27_2020,2015,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU27_2020,2017,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU27_2020,2018,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU27_2020,2019,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU27_2020,2020,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU28,2014,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU28,2015,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU28,2016,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V50-V59,EU28,2017,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU27_2020,2015,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU27_2020,2017,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU27_2020,2020,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU28,2014,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU28,2015,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU28,2016,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V60-V69,EU28,2017,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU27_2020,2015,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU27_2020,2017,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU27_2020,2018,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU27_2020,2019,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU27_2020,2020,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU28,2014,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU28,2015,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU28,2016,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,F,V70-V79,EU28,2017,0.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU27_2020,2014,2.63,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU27_2020,2015,2.53,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU27_2020,2016,2.51,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU27_2020,2017,2.44,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU27_2020,2018,2.32,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU27_2020,2019,2.23,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU27_2020,2020,2.07,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU28,2014,2.37,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU28,2015,2.3,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU28,2016,2.31,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,ACC_TRA_OTH,EU28,2017,2.26,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU27_2020,2014,8.93,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU27_2020,2015,9.01,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU27_2020,2016,8.52,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU27_2020,2017,8.38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU27_2020,2018,8.2,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU27_2020,2019,8.21,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU27_2020,2020,7.18,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU28,2014,8.28,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU28,2015,8.35,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU28,2016,7.89,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V,EU28,2017,7.75,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU27_2020,2014,1.35,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU27_2020,2015,1.34,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU27_2020,2016,1.24,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU27_2020,2017,1.18,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU27_2020,2018,1.17,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU27_2020,2019,1.18,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU27_2020,2020,0.94,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU28,2014,1.26,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU28,2015,1.24,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU28,2016,1.15,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V01-V09,EU28,2017,1.09,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU27_2020,2014,0.45,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU27_2020,2015,0.44,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU27_2020,2016,0.44,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU27_2020,2017,0.41,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU27_2020,2018,0.41,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU27_2020,2019,0.48,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU27_2020,2020,0.42,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU28,2014,0.42,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU28,2015,0.41,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU28,2016,0.4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V10-V19,EU28,2017,0.38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V20-V29,EU27_2020,2014,1.47,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V20-V29,EU27_2020,2015,1.59,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V20-V29,EU27_2020,2016,1.45,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V20-V29,EU27_2020,2017,1.46,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,RT,Y_LT65,M,V20-V29,EU27_2020,2018,1.5,
