STRUCTURE,STRUCTURE_ID,freq,unit,barrier,isced97,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,UK,2012,519.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,AT,2012,49.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,BE,2012,37.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,BG,2012,66.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,CY,2012,5.6,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,CZ,2012,108.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,DE,2012,1322.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,DK,2012,55.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,EE,2012,12.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,EEA,2012,3666.7,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,EL,2012,39.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,ES,2012,86.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,EU27_2007,2012,3612.8,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,FI,2012,41.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,FR,2012,265.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,HU,2012,123.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,IS,2012,1.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,IT,2012,157.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,LT,2012,38.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,LU,2012,3.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,LV,2012,27.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,NL,2012,94.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,NO,2012,52.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,PL,2012,352.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,PT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,RO,2012,198.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,SE,2012,63.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,SI,2012,23.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,SK,2012,73.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,M,UK,2012,351.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,AT,2012,139.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,BE,2012,96.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,BG,2012,141.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,CY,2012,10.7,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,CZ,2012,246.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,DE,2012,3013.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,DK,2012,103.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,EE,2012,38.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,EEA,2012,8300.4,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,EL,2012,79.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,ES,2012,201.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,EU27_2007,2012,8157.7,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,FI,2012,93.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,FR,2012,627.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,HU,2012,242.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,IS,2012,4.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,IT,2012,262.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,LT,2012,93.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,LU,2012,9.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,LV,2012,70.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,NL,2012,272.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,NO,2012,137.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,PL,2012,773.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,PT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,RO,2012,360.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,SE,2012,164.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,SI,2012,40.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,SK,2012,184.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,T,UK,2012,870.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,AT,2012,19.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,BE,2012,53.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,BG,2012,16.5,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,CZ,2012,10.1,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,DE,2012,345.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,DK,2012,34.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,EE,2012,8.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,EEA,2012,1578.5,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,EL,2012,13.2,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,ES,2012,116.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,EU27_2007,2012,1530.8,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,FI,2012,20.9,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,FR,2012,133.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,HU,2012,29.5,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,IS,2012,1.7,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,IT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,LT,2012,13.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,LU,2012,1.6,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,LV,2012,10.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,NL,2012,70.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,NO,2012,45.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,PL,2012,14.1,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,PT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,RO,2012,29.5,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,SE,2012,48.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,SI,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,SK,2012,9.5,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,F,UK,2012,501.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,AT,2012,40.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,BE,2012,32.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,BG,2012,13.2,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,CZ,2012,24.7,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,DE,2012,424.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,DK,2012,11.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,EE,2012,4.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,EEA,2012,1290.1,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,EL,2012,17.9,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,ES,2012,103.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,EU27_2007,2012,1260.1,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,FI,2012,15.5,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,FR,2012,94.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,HU,2012,23.5,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,IS,2012,0.6,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,IT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,LT,2012,9.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,LU,2012,1.2,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,LV,2012,6.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,NL,2012,47.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,NO,2012,29.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,PL,2012,25.8,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,PT,2012,0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,RO,2012,13.2,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,SE,2012,18.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,SI,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,SK,2012,12.6,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,M,UK,2012,307.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,AT,2012,59.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,BE,2012,86.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,BG,2012,29.7,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,CZ,2012,34.9,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,DE,2012,770.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,DK,2012,45.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,EE,2012,12.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,EEA,2012,2868.6,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,EL,2012,31.1,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,ES,2012,219.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,EU27_2007,2012,2791.0,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,FI,2012,36.4,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,FR,2012,228.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,HU,2012,53.0,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,IS,2012,2.3,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,IT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,LT,2012,23.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,LU,2012,2.8,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,LV,2012,17.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,NL,2012,118.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,NO,2012,75.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,PL,2012,39.9,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,PT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,RO,2012,42.7,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,SE,2012,67.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,SI,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,SK,2012,22.0,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED5_6,T,UK,2012,809.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,AT,2012,152.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,BE,2012,237.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,BG,2012,178.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,CY,2012,18.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,CZ,2012,200.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,DE,2012,2491.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,DK,2012,156.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,EE,2012,43.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,EEA,2012,12518.4,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,EL,2012,312.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,ES,2012,1324.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,EU27_2007,2012,12341.3,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,FI,2012,132.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,FR,2012,1187.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,HU,2012,295.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,IS,2012,9.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,IT,2012,1395.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,LT,2012,114.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,LU,2012,13.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,LV,2012,78.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,MT,2012,6.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,NL,2012,465.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,NO,2012,167.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,PL,2012,951.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,PT,2012,207.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,RO,2012,457.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,SE,2012,217.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,SI,2012,52.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,SK,2012,169.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,F,UK,2012,1481.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,AT,2012,149.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,BE,2012,142.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,BG,2012,133.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,CY,2012,14.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,CZ,2012,162.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,DE,2012,2048.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,DK,2012,108.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,EE,2012,22.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,EEA,2012,8794.3,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,EL,2012,184.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,ES,2012,835.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,EU27_2007,2012,8683.9,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,FI,2012,109.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,FR,2012,883.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,HU,2012,210.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,IS,2012,3.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,IT,2012,790.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,LT,2012,66.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,LU,2012,8.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,LV,2012,51.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,MT,2012,4.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,NL,2012,310.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,NO,2012,106.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,PL,2012,690.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,PT,2012,148.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,RO,2012,368.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,SE,2012,128.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,SI,2012,42.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,SK,2012,106.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,M,UK,2012,960.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,AT,2012,301.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,BE,2012,379.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,BG,2012,312.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,CY,2012,32.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,CZ,2012,362.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,DE,2012,4540.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,DK,2012,265.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,EE,2012,65.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,EEA,2012,21312.7,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,EL,2012,497.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,ES,2012,2159.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,EU27_2007,2012,21025.2,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,FI,2012,242.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,FR,2012,2071.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,HU,2012,505.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,IS,2012,13.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,IT,2012,2185.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,LT,2012,181.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,LU,2012,22.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,LV,2012,129.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,MT,2012,10.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,NL,2012,775.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,TOTAL,T,NO,2012,274.0,
