STRUCTURE,STRUCTURE_ID,freq,unit,sex,nace_r2,severity,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,FR,2014,269664,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,FR,2015,276898,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,FR,2016,247009,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,FR,2017,249533,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,FR,2018,302046,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,FR,2019,310023,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,FR,2020,253264,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,FR,2021,245191,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2010,3519,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2011,3993,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2012,3409,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2013,3854,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2014,3981,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2015,4509,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2016,4504,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2017,4868,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2018,4185,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2019,3930,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2020,3033,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HR,2021,3477,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2010,7006,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2011,6079,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2012,7148,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2013,6486,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2014,6817,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2015,7327,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2016,9870,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2017,9209,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2018,8584,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2019,8954,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2020,8450,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,HU,2021,8296,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2010,5974,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2011,5366,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2012,6288,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2013,6278,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2014,5583,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2015,4900,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2016,4841,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2017,7754,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2018,6478,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2019,4933,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2020,4166,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IE,2021,6517,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2011,238,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2012,564,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2013,605,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2014,431,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2015,462,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2016,462,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2017,458,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2018,445,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2019,462,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2020,389,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IS,2021,427,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2010,110008,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2011,103177,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2012,94469,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2013,88864,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2014,87049,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2015,79975,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2016,80918,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2017,80274,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2018,78508,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2019,78190,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2020,136104,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,IT,2021,82731,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2010,787,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2011,893,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2012,984,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2013,1088,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2014,1092,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2015,1170,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2016,1344,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2017,1435,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2018,1391,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2019,1733,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2020,1337,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LT,2021,1617,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2010,1318,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2011,1337,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2012,1476,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2013,1436,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2014,1482,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2015,1591,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2016,1540,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2017,1534,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2018,1628,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2019,1677,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2020,1246,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LU,2021,1410,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2010,428,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2011,450,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2012,529,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2013,594,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2014,571,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2015,625,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2016,660,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2017,612,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2018,755,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2019,772,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2020,653,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,LV,2021,734,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2010,389,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2011,350,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2012,366,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2013,437,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2014,397,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2015,369,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2016,352,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2017,356,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2018,394,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2019,461,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2020,274,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,MT,2021,331,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2010,62010,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2011,68053,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2012,51996,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2013,51025,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2014,32397,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2015,25777,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2016,34924,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2017,37631,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2018,36331,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2019,33890,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2020,29323,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NL,2021,33844,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2010,15533,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2011,10398,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2012,19318,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2013,9862,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2014,3865,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2015,4149,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2016,4147,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2017,3948,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2018,4266,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2019,4100,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2020,3791,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,NO,2021,4427,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2010,25938,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2011,27085,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2012,28507,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2013,26363,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2014,25980,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2015,29628,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2016,31400,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2017,31456,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2018,27797,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2019,30944,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2020,22962,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PL,2021,25319,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2010,27497,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2011,28040,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2012,28411,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2013,36583,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2014,37150,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2015,39841,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2016,41187,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2017,41211,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2018,44632,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2019,42179,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2020,29913,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,PT,2021,31913,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2010,927,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2011,612,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2012,693,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2013,726,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2014,767,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2015,883,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2016,1118,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2017,1212,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2018,1370,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2019,1422,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2020,1097,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,RO,2021,797,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2010,13947,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2011,13794,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2012,14878,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2013,15130,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2014,15700,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2015,16280,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2016,16578,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2017,15817,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2018,15416,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2019,17748,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2020,17840,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SE,2021,21887,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2010,4037,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2011,3747,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2012,3452,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2013,3126,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2014,3002,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2015,3133,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2016,3103,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2017,3375,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2018,3382,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2019,3382,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2020,7291,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SI,2021,4895,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2010,2860,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2011,2775,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2012,2765,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2013,2810,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2014,2642,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2015,2881,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2016,3315,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2017,3403,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2018,3440,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2019,3369,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2020,2620,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,SK,2021,2803,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2010,89007,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2011,86601,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2012,83638,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2013,88449,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2014,88064,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2015,85699,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2016,82533,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2017,82380,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,D_GE4,UK,2018,81621,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2010,8,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2011,5,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2012,12,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2013,8,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2014,12,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2015,10,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2016,6,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2017,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2018,6,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2019,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2020,4,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,AT,2021,10,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2010,5,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2011,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2012,0,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2013,3,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2014,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2015,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2016,6,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2017,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2018,7,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2019,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2020,2,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BE,2021,3,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2010,9,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2011,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2012,8,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2013,8,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2014,6,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2015,7,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2016,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2017,6,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2018,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2019,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2020,4,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,BG,2021,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2010,5,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2011,5,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2012,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2013,6,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2014,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2015,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2016,3,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2017,1,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2018,3,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2019,4,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2020,6,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CH,2021,2,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CY,2010,0,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CY,2011,0,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,F,TOTAL,FAT,CY,2012,1,
