STRUCTURE,STRUCTURE_ID,freq,unit,age,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,F,TOTAL,EU_V,1999,3657,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,F,TOTAL,FI,1999,13983,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,F,TOTAL,IE,1999,2662,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,F,TOTAL,IT,1999,4207,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,F,TOTAL,LU,1999,4889,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,F,TOTAL,SE,1999,5807,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,F,TOTAL,UK,1999,2320,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,MUSC_SKE,DK,1999,3529,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,MUSC_SKE,EU_V,1999,1961,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,MUSC_SKE,FI,1999,9327,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,MUSC_SKE,IT,1999,1917,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,MUSC_SKE,LU,1999,811,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,MUSC_SKE,SE,1999,5339,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,MUSC_SKE,UK,1999,1346,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,OTHER,DK,1999,2175,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,OTHER,EU_V,1999,748,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,OTHER,FI,1999,2737,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,OTHER,HU,1999,246,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,OTHER,IT,1999,448,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,OTHER,LU,1999,3216,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,OTHER,SE,1999,1129,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,OTHER,UK,1999,798,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,PULMONAR,EU_V,1999,119,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,PULMONAR,FI,1999,1460,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,PULMONAR,HU,1999,182,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,PULMONAR,SE,1999,247,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,PULMONAR,UK,1999,61,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,STRESS,DK,1999,311,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,STRESS,EU_V,1999,765,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,STRESS,FI,1999,2559,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,STRESS,IT,1999,277,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,STRESS,PT,1999,985,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,STRESS,SE,1999,1294,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,STRESS,UK,1999,1196,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,DK,1999,6015,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,EU_V,1999,3709,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,FI,1999,16081,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,IE,1999,1784,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,IT,1999,2974,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,LU,1999,4027,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,PT,1999,1458,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,SE,1999,8287,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,G,TOTAL,UK,1999,3401,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,MUSC_SKE,DK,1999,5287,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,MUSC_SKE,ES,1999,1268,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,MUSC_SKE,EU_V,1999,1905,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,MUSC_SKE,IT,1999,1549,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,MUSC_SKE,SE,1999,8331,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,MUSC_SKE,UK,1999,837,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,OTHER,EL,1999,380,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,OTHER,ES,1999,246,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,OTHER,EU_V,1999,796,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,OTHER,HU,1999,1033,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,OTHER,IT,1999,620,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,OTHER,PT,1999,554,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,OTHER,UK,1999,286,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,PULMONAR,EU_V,1999,119,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,STRESS,EU_V,1999,492,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,STRESS,FI,1999,4183,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,STRESS,HU,1999,639,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,STRESS,UK,1999,778,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,TOTAL,DK,1999,11594,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,TOTAL,ES,1999,1514,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,TOTAL,EU_V,1999,3404,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,TOTAL,HU,1999,2169,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,TOTAL,IE,1999,3513,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,TOTAL,IT,1999,2359,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,TOTAL,SE,1999,8331,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,H,TOTAL,UK,1999,1901,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,MUSC_SKE,DK,1999,1965,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,MUSC_SKE,ES,1999,1162,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,MUSC_SKE,EU_V,1999,2661,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,MUSC_SKE,HU,1999,909,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,MUSC_SKE,IT,1999,3482,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,MUSC_SKE,LU,1999,4840,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,MUSC_SKE,SE,1999,5281,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,MUSC_SKE,UK,1999,1370,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,OTHER,EU_V,1999,825,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,OTHER,FI,1999,2049,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,OTHER,HU,1999,877,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,OTHER,LU,1999,2160,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,OTHER,SE,1999,658,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,OTHER,UK,1999,1338,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,PULMONAR,HU,1999,175,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,STRESS,DK,1999,1224,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,STRESS,EU_V,1999,965,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,STRESS,FI,1999,1248,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,STRESS,IT,1999,371,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,STRESS,LU,1999,1720,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,STRESS,UK,1999,1662,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,DK,1999,3192,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,ES,1999,1162,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,EU_V,1999,4591,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,FI,1999,20153,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,HU,1999,1958,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,IE,1999,4613,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,IT,1999,4214,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,LU,1999,8720,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,SE,1999,5937,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,I,TOTAL,UK,1999,4370,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,MUSC_SKE,DK,1999,1778,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,MUSC_SKE,EU_V,1999,1152,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,MUSC_SKE,IT,1999,1245,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,MUSC_SKE,LU,1999,660,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,MUSC_SKE,PT,1999,4183,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,MUSC_SKE,SE,1999,2625,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,MUSC_SKE,UK,1999,678,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,OTHER,EU_V,1999,594,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,OTHER,HU,1999,910,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,OTHER,IT,1999,907,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,OTHER,UK,1999,730,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,STRESS,ES,1999,722,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,STRESS,EU_V,1999,854,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,STRESS,FI,1999,1112,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,STRESS,IT,1999,612,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,STRESS,LU,1999,1213,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,STRESS,PT,1999,730,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,STRESS,SE,1999,1647,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,STRESS,UK,1999,1027,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,DK,1999,1778,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,EU_V,1999,2719,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,FI,1999,16776,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,IE,1999,2100,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,IT,1999,3213,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,LU,1999,1851,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,PT,1999,4913,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,SE,1999,4272,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,J,TOTAL,UK,1999,2435,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,MUSC_SKE,DK,1999,3378,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,MUSC_SKE,ES,1999,857,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,MUSC_SKE,EU_V,1999,1829,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,MUSC_SKE,FI,1999,10254,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,MUSC_SKE,HU,1999,684,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,MUSC_SKE,IT,1999,1757,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,MUSC_SKE,SE,1999,5095,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,MUSC_SKE,UK,1999,876,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,DK,1999,2773,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,ES,1999,472,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,EU_V,1999,1239,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,FI,1999,3478,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,HU,1999,447,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,IT,1999,1192,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,LU,1999,3690,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,SE,1999,247,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,OTHER,UK,1999,1376,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,PULMONAR,ES,1999,305,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,PULMONAR,EU_V,1999,234,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,PULMONAR,SE,1999,663,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,PULMONAR,UK,1999,122,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,STRESS,DK,1999,793,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,STRESS,EU_V,1999,944,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,STRESS,FI,1999,2554,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,STRESS,PT,1999,1583,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,STRESS,SE,1999,1724,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,STRESS,UK,1999,1185,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,DK,1999,6943,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,ES,1999,1634,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,EU_V,1999,4368,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,FI,1999,18043,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,HU,1999,1130,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,IE,1999,2099,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,IT,1999,3174,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,LU,1999,10276,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,PT,1999,1583,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,SE,1999,8259,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,K,TOTAL,UK,1999,3559,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,MUSC_SKE,DK,1999,1196,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,MUSC_SKE,EU_V,1999,1741,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,MUSC_SKE,FI,1999,10445,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,MUSC_SKE,IT,1999,1900,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,MUSC_SKE,LU,1999,824,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,MUSC_SKE,SE,1999,2159,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,MUSC_SKE,UK,1999,2117,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,OTHER,DK,1999,1299,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,OTHER,EU_V,1999,815,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,OTHER,FI,1999,3701,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,OTHER,HU,1999,502,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,OTHER,IE,1999,278,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,OTHER,IT,1999,872,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,OTHER,LU,1999,1588,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,OTHER,UK,1999,993,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,PULMONAR,DK,1999,902,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,PULMONAR,EU_V,1999,180,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,PULMONAR,IT,1999,214,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,STRESS,DK,1999,1568,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,STRESS,ES,1999,387,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,STRESS,EU_V,1999,803,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,STRESS,FI,1999,1682,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,STRESS,IT,1999,310,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,STRESS,SE,1999,2159,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,STRESS,UK,1999,1214,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,TOTAL,DK,1999,4967,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,TOTAL,EU_V,1999,3723,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,TOTAL,FI,1999,19237,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,TOTAL,IE,1999,3791,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,TOTAL,IT,1999,3504,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,TOTAL,LU,1999,4029,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,TOTAL,SE,1999,6401,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,L,TOTAL,UK,1999,4325,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,MUSC_SKE,DK,1999,3603,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,MUSC_SKE,ES,1999,738,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,MUSC_SKE,EU_V,1999,1643,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,MUSC_SKE,FI,1999,10654,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,MUSC_SKE,SE,1999,1078,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,MUSC_SKE,UK,1999,1850,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,DK,1999,2736,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,ES,1999,1282,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,EU_V,1999,1414,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,FI,1999,5020,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,HU,1999,1081,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,IE,1999,307,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,IT,1999,1438,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,LU,1999,4833,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,OTHER,UK,1999,1590,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,PULMONAR,DK,1999,284,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,PULMONAR,EU_V,1999,344,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,PULMONAR,HU,1999,397,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,PULMONAR,IT,1999,1313,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,PULMONAR,SE,1999,754,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,STRESS,DK,1999,1664,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,STRESS,ES,1999,1456,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,STRESS,EU_V,1999,1552,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,STRESS,FI,1999,1654,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,STRESS,IT,1999,1555,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,STRESS,PT,1999,2549,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,STRESS,SE,1999,3862,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,STRESS,UK,1999,1389,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,DK,1999,8287,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,ES,1999,3475,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,EU_V,1999,5097,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,FI,1999,18886,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,HU,1999,1478,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,IE,1999,5193,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,IT,1999,5255,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,LU,1999,4833,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,PT,1999,2549,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,SE,1999,5695,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,M,TOTAL,UK,1999,4828,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,DK,1999,5036,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,EU_V,1999,2878,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,FI,1999,11990,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,HU,1999,776,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,IT,1999,1854,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,LU,1999,3571,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,PT,1999,1030,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,SE,1999,5031,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y25-34,N,MUSC_SKE,UK,1999,2041,
