STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,modinj,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI10,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI30,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI40,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI50,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI60,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI70,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI10,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI20,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI30,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI40,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI50,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI60,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI70,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI80,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI10,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI30,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI40,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI50,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI60,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI70,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI80,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,CMI20,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,CMI30,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,CMI40,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,CMI50,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,CMI60,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,CMI70,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,CMI80,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,CMI90,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,6.1,
