STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,worktime,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,T,CH,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,T,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y25-34,T,UK,2011,12.638,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,F,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,F,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,M,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,T,CH,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,T,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y35-44,T,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,F,CH,2011,3.925,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,F,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,F,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,M,CH,2011,2.092,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,M,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,T,CH,2011,6.016,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,T,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y45-54,T,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,F,CH,2011,2.419,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,F,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,F,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,M,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,T,CH,2011,3.825,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,T,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,NRP,Y55-64,T,UK,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,AT,2011,795.416,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,BE,2011,871.284,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,BG,2011,30.383,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,CH,2011,1077.894,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,CY,2011,22.495,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,CZ,2011,163.043,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,DE,2011,6672.87,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,DK,2011,481.409,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,EE,2011,40.009,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,EL,2011,142.244,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,ES,2011,1880.256,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,EU28,2011,28935.188,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,FI,2011,219.025,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,FR,2011,3652.176,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,HR,2011,62.612,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,HU,2011,149.761,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,IE,2011,297.619,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,IS,2011,22.841,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,IT,2011,2586.597,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,LT,2011,60.095,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,LU,2011,34.626,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,LV,2011,42.333,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,MT,2011,14.721,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,NL,2011,2920.035,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,PL,2011,711.675,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,PT,2011,292.069,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,RO,2011,406.514,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,SE,2011,843.615,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,SI,2011,50.032,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,SK,2011,58.546,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,TR,2011,1714.539,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,F,UK,2011,5433.729,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,AT,2011,141.501,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,BE,2011,221.435,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,BG,2011,24.491,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,CH,2011,258.873,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,CY,2011,12.128,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,CZ,2011,48.697,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,DE,2011,1432.442,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,DK,2011,197.819,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,EE,2011,13.652,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,EL,2011,87.775,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,ES,2011,592.808,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,EU28,2011,8797.432,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,FI,2011,116.091,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,FR,2011,860.062,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,HR,2011,41.587,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,HU,2011,93.188,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,IE,2011,116.483,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,IS,2011,7.282,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,IT,2011,678.626,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,LT,2011,37.09,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,LU,2011,5.125,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,LV,2011,25.602,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,MT,2011,5.296,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,NL,2011,1067.251,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,PL,2011,409.195,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,PT,2011,160.412,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,RO,2011,422.041,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,SE,2011,267.826,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,SI,2011,33.365,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,SK,2011,34.809,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,TR,2011,1027.615,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,M,UK,2011,1650.633,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,AT,2011,936.917,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,BE,2011,1092.719,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,BG,2011,54.874,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,CH,2011,1336.767,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,CY,2011,34.622,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,CZ,2011,211.741,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,DE,2011,8105.312,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,DK,2011,679.228,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,EE,2011,53.661,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,EL,2011,230.019,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,ES,2011,2473.064,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,EU28,2011,37732.62,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,FI,2011,335.116,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,FR,2011,4512.238,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,HR,2011,104.199,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,HU,2011,242.948,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,IE,2011,414.102,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,IS,2011,30.122,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,IT,2011,3265.223,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,LT,2011,97.185,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,LU,2011,39.751,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,LV,2011,67.935,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,MT,2011,20.017,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,NL,2011,3987.286,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,PL,2011,1120.871,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,PT,2011,452.482,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,RO,2011,828.555,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,SE,2011,1111.441,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,SI,2011,83.397,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,SK,2011,93.355,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,TR,2011,2742.153,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,TOTAL,T,UK,2011,7084.362,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,AT,2011,56.185,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,BE,2011,49.911,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,CH,2011,75.04,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,CY,2011,2.56,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,CZ,2011,15.5,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,DE,2011,440.167,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,DK,2011,151.076,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,EE,2011,6.343,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,EL,2011,14.819,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,ES,2011,219.018,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,EU28,2011,3250.936,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,FI,2011,63.131,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,FR,2011,318.861,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,HU,2011,15.115,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,IE,2011,45.694,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,IS,2011,6.089,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,IT,2011,154.875,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,LU,2011,1.22,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,MT,2011,1.809,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,NL,2011,534.97,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,PL,2011,97.094,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,PT,2011,34.434,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,RO,2011,54.01,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,SE,2011,155.773,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,SI,2011,14.842,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,SK,2011,4.827,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,TR,2011,268.008,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,F,UK,2011,783.939,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,AT,2011,28.419,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,BE,2011,24.148,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,CH,2011,46.203,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,CY,2011,2.534,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,CZ,2011,9.347,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,DE,2011,316.153,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,DK,2011,105.429,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,EE,2011,2.682,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,EL,2011,14.227,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,ES,2011,110.556,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,EU28,2011,2260.934,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,FI,2011,36.074,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,FR,2011,170.724,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,HU,2011,10.86,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,IE,2011,31.667,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,IS,2011,3.52,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,IT,2011,100.835,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,LU,2011,0.688,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,MT,2011,1.898,u
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,NL,2011,432.079,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,PL,2011,101.042,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,PT,2011,19.887,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,RO,2011,66.013,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,SE,2011,85.43,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,SI,2011,13.69,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,SK,2011,5.603,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,TOTAL,PT,Y15-24,M,TR,2011,219.862,
