STRUCTURE,STRUCTURE_ID,freq,hlthcare,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2001,75.54,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2002,74.49,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2003,73.37,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2004,75.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2005,78.51,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2006,76.35,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2007,74.56,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2008,73.82,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2009,72.12,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2010,71.65,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2011,71.14,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2012,68.86,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2013,68.53,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2014,68.12,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2015,69.47,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2016,71.54,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2017,72.04,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2018,72.99,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2019,72.82,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2020,56.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2021,56.05,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2004,65.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2005,70.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2006,71.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2007,72.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2008,72.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2009,73.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2010,70.59,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2011,70.87,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2012,71.69,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2013,70.06,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2014,69.34,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2015,69.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2016,71.27,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2017,70.71,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2018,71.32,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2019,78.22,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2020,67.48,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LU,2021,69.76,p
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2000,76.12,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2001,75.17,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2002,74.13,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2003,74.45,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2004,74.57,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2005,74.22,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2006,76.21,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2007,76.11,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2008,75.48,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2009,64.01,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2010,71.09,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2011,70.41,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2012,68.05,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2013,68.04,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2014,69.69,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2015,70.67,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2016,70.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2017,71.13,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2018,73.08,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2019,73.22,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2020,65.11,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LV,2021,64.77,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ME,2018,71.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ME,2019,69.05,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ME,2020,50.04,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,1997,72.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,1998,77.95,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,1999,79.31,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2000,75.50,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2001,79.72,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2002,82.99,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2003,83.36,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2004,85.37,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2005,87.53,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2006,89.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2007,80.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2008,78.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2009,82.33,bd
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2010,81.50,bd
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2011,83.20,bde
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2012,83.20,de
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2013,80.66,de
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2014,81.79,de
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2015,81.73,de
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2016,81.37,de
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2017,81.16,de
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2018,83.93,de
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2019,84.14,de
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,MT,2020,73.42,bde
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1970,89.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1971,89.90,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1972,88.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1973,86.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1974,85.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1975,85.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1976,84.50,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1977,84.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1978,84.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1979,83.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1980,83.50,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1981,82.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1982,85.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1983,82.90,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1984,80.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1985,79.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1986,77.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1987,75.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1988,74.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1989,74.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1990,73.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1991,73.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1992,72.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1993,72.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1994,73.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1995,73.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1996,73.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1997,71.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1998,70.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,1999,66.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2000,65.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2001,66.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2002,69.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2003,68.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2004,67.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2005,67.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2006,67.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2007,55.90,bd
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2008,54.50,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2009,52.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2010,52.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2015,65.00,bd
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2016,66.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2017,65.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2018,63.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2019,63.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2020,59.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NL,2021,61.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1980,79.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1981,77.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1982,77.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1983,79.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1984,81.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1985,82.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1986,79.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1987,77.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1988,77.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1989,75.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1990,77.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1991,77.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1992,78.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1993,79.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1994,80.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1995,79.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1996,81.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,1999,85.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2000,85.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2001,87.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2002,83.22,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2003,82.82,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2004,81.18,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2005,82.67,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2006,83.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2007,82.23,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2008,83.14,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2009,83.90,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2010,85.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2011,83.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2012,84.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2013,83.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2014,82.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2015,80.40,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2016,80.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2017,80.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2018,80.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2019,79.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2020,73.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,NO,2021,76.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,1999,73.71,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2000,75.92,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2001,74.49,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2002,75.24,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2003,74.53,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2004,74.79,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2005,76.22,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2006,76.97,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2007,77.94,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2008,77.93,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2009,78.71,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2010,79.09,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2011,78.58,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2012,79.47,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2013,79.17,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2014,80.19,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2015,80.87,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2016,81.73,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2017,82.62,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2018,82.01,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2019,82.03,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2020,75.09,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,PT,2021,77.81,p
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,RS,2014,85.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,RS,2015,84.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,RS,2016,87.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,RS,2017,85.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,RS,2018,82.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,RS,2019,80.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,RS,2020,57.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,RS,2021,80.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1973,72.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1974,73.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1975,72.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1976,72.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1977,71.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1978,71.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1979,72.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1980,72.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1981,72.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1982,73.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1983,74.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1984,75.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1985,75.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1986,74.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1987,74.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1988,75.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1989,72.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1990,72.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1991,73.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1992,74.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1993,76.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1994,77.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1995,75.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SE,1996,77.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1980,88.18,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1985,85.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1986,85.42,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1987,84.36,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1988,82.43,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1989,83.26,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1990,81.53,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1991,75.99,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1992,78.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1993,80.93,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1994,78.73,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1995,77.19,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1996,77.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1997,77.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1998,75.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,1999,72.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2000,70.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2001,70.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2002,68.99,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2003,68.12,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2004,73.19,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2005,70.06,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2006,71.62,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2007,69.67,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2008,71.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2009,71.21,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2010,69.69,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2011,70.99,be
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2012,72.14,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2013,70.08,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2014,70.85,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2015,70.81,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2016,70.50,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2017,69.53,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2018,70.39,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2019,68.87,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2020,59.43,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SI,2021,60.66,e
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,1996,79.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,1997,78.50,
