STRUCTURE,STRUCTURE_ID,freq,bmi,sex,age,quantile,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,CY,2008,61.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,CZ,2008,72.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,DE,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,EE,2008,74.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,EL,2008,64.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,ES,2008,65.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,FR,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,HU,2008,73.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,MT,2008,62.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,PL,2008,68.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,RO,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,SI,2008,67.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,SK,2008,76.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y18-44,UNK,TR,2008,70.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,AT,2008,40.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,BE,2008,60.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,BG,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,CY,2008,41.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,DE,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,EE,2008,42.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,EL,2008,52.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,ES,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,HU,2008,46.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,LV,2008,65.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,MT,2008,33.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,PL,2008,53.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,RO,2008,40.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,SK,2008,43.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU1,TR,2008,24.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,AT,2008,55.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,BE,2008,56.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,BG,2008,55.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,CY,2008,50.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,DE,2008,46.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,EE,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,EL,2008,39.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,ES,2008,50.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,HU,2008,34.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,LV,2008,34.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,MT,2008,32.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,PL,2008,44.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,RO,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,SI,2008,40.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,SK,2008,52.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU2,TR,2008,25.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,AT,2008,50.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,BE,2008,40.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,BG,2008,37.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,CY,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,CZ,2008,17.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,DE,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,EE,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,EL,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,ES,2008,52.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,HU,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,LV,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,MT,2008,42.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,PL,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,RO,2008,42.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,SI,2008,38.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,SK,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU3,TR,2008,23.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,AT,2008,49.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,BE,2008,46.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,BG,2008,44.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,CY,2008,51.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,CZ,2008,31.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,DE,2008,54.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,EE,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,EL,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,ES,2008,54.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,HU,2008,48.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,LV,2008,42.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,MT,2008,40.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,PL,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,SI,2008,34.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,SK,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU4,TR,2008,25.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,AT,2008,64.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,BE,2008,72.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,BG,2008,55.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,CY,2008,55.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,CZ,2008,34.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,DE,2008,61.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,EE,2008,47.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,EL,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,ES,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,HU,2008,42.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,MT,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,PL,2008,44.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,SI,2008,59.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,SK,2008,46.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,QU5,TR,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,AT,2008,53.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,BE,2008,56.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,BG,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,CY,2008,48.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,CZ,2008,34.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,DE,2008,52.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,EE,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,EL,2008,41.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,ES,2008,53.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,FR,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,HU,2008,41.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,LV,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,MT,2008,38.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,PL,2008,44.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,RO,2008,38.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,SI,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,SK,2008,47.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,TOTAL,TR,2008,25.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,BE,2008,55.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,BG,2008,48.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,CZ,2008,37.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,DE,2008,58,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,EE,2008,47.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,EL,2008,42.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,ES,2008,55.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,FR,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,HU,2008,44.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,MT,2008,38.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,PL,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,RO,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,SI,2008,57.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y45-54,UNK,SK,2008,42.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,AT,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,BE,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,BG,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,CY,2008,30.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,DE,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,EE,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,EL,2008,26.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,ES,2008,30.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,HU,2008,33.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,LV,2008,23.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,MT,2008,40.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,PL,2008,32.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,RO,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,SI,2008,18.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,SK,2008,33.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU1,TR,2008,30.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,AT,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,BE,2008,35.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,BG,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,CY,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,CZ,2008,32.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,DE,2008,41.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,EE,2008,28.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,EL,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,ES,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,HU,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,LV,2008,25.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,MT,2008,34.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,PL,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,RO,2008,35.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,SI,2008,26.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,SK,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU2,TR,2008,21.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,AT,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,BE,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,BG,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,CY,2008,36.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,CZ,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,DE,2008,41.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,EE,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,EL,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,ES,2008,34.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,HU,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,LV,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,MT,2008,27.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,PL,2008,30.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,RO,2008,52.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,SK,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU3,TR,2008,20.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,AT,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,BE,2008,42.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,BG,2008,44.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,CY,2008,32.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,CZ,2008,35.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,DE,2008,47.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,EE,2008,21.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,EL,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,ES,2008,48.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,HU,2008,24.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,LV,2008,15.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,MT,2008,42.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,PL,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,SK,2008,21.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU4,TR,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,AT,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,BE,2008,50.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,BG,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,CY,2008,57.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,CZ,2008,33.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,DE,2008,52.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,EE,2008,34.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,EL,2008,46.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,ES,2008,54.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,HU,2008,27.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,MT,2008,27.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,PL,2008,30.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,SK,2008,18.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,QU5,TR,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,AT,2008,37.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,BE,2008,44.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,BG,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,CY,2008,35.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,CZ,2008,28.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,DE,2008,42.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,EE,2008,27.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,EL,2008,29.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,ES,2008,40.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,FR,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,HU,2008,27.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,LV,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,MT,2008,36.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,PL,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,RO,2008,36.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,SI,2008,30.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,SK,2008,30.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,TOTAL,TR,2008,24.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,UNK,BE,2008,47.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,UNK,CZ,2008,20.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,UNK,DE,2008,42.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,UNK,EE,2008,32.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,UNK,EL,2008,28.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,UNK,ES,2008,45.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,UNK,FR,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,18P5-25,F,Y55-64,UNK,HU,2008,19.3,u
