STRUCTURE,STRUCTURE_ID,freq,unit,sex,indic_de,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HR,2013,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HR,2014,0.25,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HR,2015,0.21,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HR,2016,0.21,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HR,2017,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HR,2018,0.27,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HR,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HR,2020,0.36,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2011,0.12,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2012,0.12,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2013,0.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2015,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2016,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2017,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,HU,2020,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2011,0.38,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2012,0.39,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2013,0.39,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2014,0.42,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2015,0.4,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2016,0.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2017,0.42,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IE,2020,0.41,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2011,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2012,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2013,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2014,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2015,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2016,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2017,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IS,2020,0.66,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2012,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2013,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2014,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2015,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2016,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2017,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,IT,2020,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LI,2011,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LI,2017,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LI,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LI,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LI,2020,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2011,0.17,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2012,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2013,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2014,0.2,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2015,0.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2016,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LT,2020,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2011,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2012,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2013,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2014,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2015,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2016,0.33,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2017,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LU,2020,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2011,0.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2012,0.35,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2013,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2014,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2015,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2016,0.27,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2017,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,LV,2020,0.17,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2011,0.24,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2012,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2013,0.25,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2014,0.48,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2015,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2016,0.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2017,0.46,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,MT,2020,0.45,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2011,0.17,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2012,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2013,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2014,0.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2015,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2016,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2017,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NL,2020,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2011,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2012,0.2,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2013,0.25,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2014,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2015,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2016,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2017,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,NO,2020,0.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2011,0.21,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2012,0.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2013,0.25,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2014,0.21,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2015,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2016,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2017,0.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PL,2020,0.2,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2011,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2014,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2015,0.09,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2017,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,PT,2020,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2014,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RO,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2011,0.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2013,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2014,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2016,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,RS,2020,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2011,0.12,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2012,0.17,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2013,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2014,0.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2015,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2016,0.17,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2017,0.12,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SE,2020,0.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2012,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2013,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2015,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2016,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2017,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SI,2020,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2011,0.12,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2012,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2013,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2014,0.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2015,0.09,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2016,0.28,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2017,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,SK,2020,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2011,0.17,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2012,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2013,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2014,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2015,0.21,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2016,0.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2017,0.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,TR,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,UK,2011,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,UK,2012,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,UK,2013,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,UK,2014,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,UK,2015,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,UK,2016,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,UK,2017,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,Q90-Q99,UK,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2011,0.2,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2012,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2013,0.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2014,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2015,0.21,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2016,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2017,0.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,AT,2020,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2011,0.24,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2012,0.31,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2013,0.31,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2014,0.26,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2015,0.39,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2016,0.2,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2017,0.68,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BE,2020,0.23,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2011,0.38,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2012,0.35,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2013,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2014,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2015,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2016,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2017,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,BG,2020,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,CH,2011,0.25,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,CH,2012,0.26,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,CH,2013,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,CH,2014,0.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,CH,2015,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,CH,2016,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,CH,2017,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,T,INFMORRT,R,CH,2018,0,
