STRUCTURE,STRUCTURE_ID,freq,unit,barrier,isced97,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,M,RO,2012,1458.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,M,SE,2012,459.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,M,SI,2012,137.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,M,SK,2012,309.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,M,UK,2012,4482.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,AT,2012,1162.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,BE,2012,1553.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,BG,2012,1369.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,CY,2012,104.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,CZ,2012,1272.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,DE,2012,14783.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,DK,2012,919.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,EE,2012,225.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,EEA,2012,73894.9,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,EL,2012,1686.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,ES,2012,6551.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,EU27_2007,2012,73030.6,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,FI,2012,767.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,FR,2012,6805.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,HU,2012,2072.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,IS,2012,40.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,IT,2012,7399.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,LT,2012,585.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,LU,2012,68.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,LV,2012,405.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,MT,2012,42.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,NL,2012,2395.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,NO,2012,823.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,PL,2012,5805.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,PT,2012,1224.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,RO,2012,3263.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,SE,2012,1165.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,SI,2012,320.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,SK,2012,814.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TOTAL,TOTAL,T,UK,2012,10268.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,AT,2012,79.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,BE,2012,121.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,BG,2012,165.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,CY,2012,16.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,CZ,2012,128.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,DE,2012,555.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,DK,2012,73.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,EE,2012,15.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,EEA,2012,9031.6,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,EL,2012,379.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,ES,2012,1276.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,EU27_2007,2012,9005.7,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,FI,2012,42.9,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,FR,2012,800.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,HU,2012,390.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,IS,2012,3.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,IT,2012,2296.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,LT,2012,69.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,LU,2012,2.9,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,LV,2012,41.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,MT,2012,7.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,NL,2012,179.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,NO,2012,22.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,PL,2012,1009.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,PT,2012,223.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,RO,2012,579.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,SE,2012,44.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,SI,2012,58.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,SK,2012,40.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,F,UK,2012,407.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,AT,2012,36.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,BE,2012,69.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,BG,2012,87.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,CY,2012,13.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,CZ,2012,31.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,DE,2012,233.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,DK,2012,41.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,EE,2012,4.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,EEA,2012,4566.8,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,EL,2012,170.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,ES,2012,608.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,EU27_2007,2012,4558.9,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,FI,2012,20.7,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,FR,2012,463.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,HU,2012,119.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,IS,2012,0.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,IT,2012,1171.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,LT,2012,26.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,LU,2012,2.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,LV,2012,14.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,MT,2012,3.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,NL,2012,84.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,NO,2012,7.4,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,PL,2012,405.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,PT,2012,148.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,RO,2012,292.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,SE,2012,25.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,SI,2012,15.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,SK,2012,9.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,M,UK,2012,458.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,AT,2012,115.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,BE,2012,190.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,BG,2012,252.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,CY,2012,30.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,CZ,2012,159.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,DE,2012,788.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,DK,2012,114.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,EE,2012,20.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,EEA,2012,13598.5,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,EL,2012,549.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,ES,2012,1885.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,EU27_2007,2012,13564.6,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,FI,2012,63.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,FR,2012,1264.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,HU,2012,510.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,IS,2012,3.7,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,IT,2012,3467.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,LT,2012,96.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,LU,2012,5.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,LV,2012,55.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,MT,2012,10.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,NL,2012,264.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,NO,2012,30.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,PL,2012,1414.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,PT,2012,371.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,RO,2012,872.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,SE,2012,69.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,SI,2012,73.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,SK,2012,50.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED0-2,T,UK,2012,866.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,AT,2012,62.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,BE,2012,80.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,BG,2012,102.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,CY,2012,4.0,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,CZ,2012,174.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,DE,2012,1252.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,DK,2012,37.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,EE,2012,18.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,EEA,2012,4148.1,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,EL,2012,44.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,ES,2012,86.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,EU27_2007,2012,4098.3,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,FI,2012,18.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,FR,2012,302.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,HU,2012,179.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,IT,2012,147.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,LT,2012,47.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,LU,2012,2.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,LV,2012,35.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,MT,2012,0.7,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,NL,2012,124.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,NO,2012,48.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,PL,2012,353.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,PT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,RO,2012,197.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,SE,2012,63.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,SI,2012,12.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,SK,2012,60.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,F,UK,2012,679.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,AT,2012,42.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,BE,2012,38.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,BG,2012,89.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,CY,2012,3.9,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,CZ,2012,135.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,DE,2012,553.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,DK,2012,27.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,EE,2012,10.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,EEA,2012,2826.8,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,EL,2012,37.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,ES,2012,62.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,EU27_2007,2012,2803.5,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,FI,2012,12.0,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,FR,2012,241.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,HU,2012,162.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,IT,2012,123.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,LT,2012,27.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,LU,2012,1.9,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,LV,2012,19.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,MT,2012,1.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,NL,2012,43.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,NO,2012,22.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,PL,2012,258.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,PT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,RO,2012,268.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,SE,2012,32.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,SI,2012,16.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,SK,2012,37.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,M,UK,2012,549.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,AT,2012,105.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,BE,2012,119.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,BG,2012,192.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,CY,2012,7.9,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,CZ,2012,309.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,DE,2012,1806.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,DK,2012,64.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,EE,2012,28.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,EEA,2012,6974.9,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,EL,2012,82.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,ES,2012,149.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,EU27_2007,2012,6901.8,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,FI,2012,30.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,FR,2012,543.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,HU,2012,341.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,IT,2012,270.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,LT,2012,74.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,LU,2012,4.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,LV,2012,54.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,MT,2012,1.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,NL,2012,168.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,NO,2012,71.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,PL,2012,611.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,PT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,RO,2012,465.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,SE,2012,95.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,SI,2012,29.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,SK,2012,98.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED3_4,T,UK,2012,1228.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,AT,2012,6.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,BE,2012,44.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,BG,2012,12.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,CZ,2012,14.0,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,DE,2012,195.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,DK,2012,14.4,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,EE,2012,7.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,EEA,2012,1350.6,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,EL,2012,7.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,ES,2012,102.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,EU27_2007,2012,1332.4,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,FR,2012,97.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,HU,2012,40.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,IT,2012,32.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,LT,2012,13.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,LU,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,LV,2012,9.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,NL,2012,55.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,NO,2012,17.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,PL,2012,10.7,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,PT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,RO,2012,21.0,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,SE,2012,13.9,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,SI,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,SK,2012,5.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,F,UK,2012,604.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,AT,2012,5.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,BE,2012,17.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,BG,2012,17.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,CZ,2012,17.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,DE,2012,289.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,DK,2012,9.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,EE,2012,4.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,EEA,2012,1117.9,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,EL,2012,22.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,ES,2012,90.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,EU27_2007,2012,1108.3,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,TRA,ED5_6,M,FI,2012,,u
