STRUCTURE,STRUCTURE_ID,freq,unit,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,BG,2011,9.89,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,CH,2011,2.026,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,CY,2011,7.108,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,CZ,2011,21.441,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,DE,2011,222.096,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,DK,2011,6.179,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,EE,2011,7.235,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,EL,2011,63.479,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,ES,2011,34.502,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,EU28,2011,1901.947,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,FI,2011,50.679,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,FR,2011,50.035,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,HR,2011,9.039,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,HU,2011,70.123,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,IE,2011,13.285,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,IS,2011,1.69,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,IT,2011,127.534,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,NL,2011,24.665,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,PL,2011,175.732,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,PT,2011,8.128,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,RO,2011,114.63,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,SI,2011,3.156,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,SK,2011,19.598,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,TR,2011,63.308,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y25-34,T,UK,2011,750.598,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,AT,2011,65.92,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,BE,2011,24.193,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,CH,2011,2.503,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,CY,2011,7.832,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,CZ,2011,12.229,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,DE,2011,261.205,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,DK,2011,5.154,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,EE,2011,4.429,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,EL,2011,59.281,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,ES,2011,53.425,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,EU28,2011,1912.457,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,FI,2011,34.566,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,FR,2011,82.912,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,HR,2011,6.483,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,HU,2011,53.595,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,IE,2011,14.966,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,IT,2011,188.415,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,NL,2011,39.289,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,PL,2011,85.036,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,RO,2011,102.972,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,SE,2011,4.229,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,SI,2011,3.652,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,SK,2011,8.423,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,TR,2011,46.865,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,F,UK,2011,777.198,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,AT,2011,25.672,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,BE,2011,5.415,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,EL,2011,2.919,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,ES,2011,9.057,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,EU28,2011,316.935,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,FI,2011,12.326,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,HU,2011,3.793,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,IE,2011,1.645,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,IT,2011,26.152,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,NL,2011,8.314,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,PL,2011,9.199,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,RO,2011,18.314,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,TR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,M,UK,2011,154.883,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,AT,2011,91.592,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,BE,2011,29.608,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,CH,2011,3.717,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,CY,2011,8.217,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,CZ,2011,13.075,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,DE,2011,275.168,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,DK,2011,7.47,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,EE,2011,4.775,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,EL,2011,62.2,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,ES,2011,62.482,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,EU28,2011,2229.392,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,FI,2011,46.892,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,FR,2011,98.755,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,HR,2011,7.431,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,HU,2011,57.388,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,IE,2011,16.611,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,IT,2011,214.566,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,NL,2011,47.602,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,PL,2011,94.235,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,RO,2011,121.286,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,SE,2011,6.219,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,SI,2011,4.133,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,SK,2011,9.32,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,TR,2011,46.865,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y35-44,T,UK,2011,932.082,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,AT,2011,32.217,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,BE,2011,14.755,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,CH,2011,2.841,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,CY,2011,6.048,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,CZ,2011,3.234,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,DE,2011,103.589,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,EL,2011,29.117,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,ES,2011,36.837,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,EU28,2011,961.353,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,FI,2011,11.979,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,HR,2011,9.844,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,HU,2011,25.517,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,IE,2011,5.692,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,IT,2011,123.249,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,NL,2011,24.4,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,PL,2011,47.173,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,RO,2011,78.995,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,SI,2011,2.431,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,SK,2011,4.286,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,TR,2011,30.29,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,F,UK,2011,366.174,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,AT,2011,14.247,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,BE,2011,2.684,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,CZ,2011,2.317,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,EL,2011,4.129,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,ES,2011,4.329,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,EU28,2011,247.578,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,FI,2011,5.111,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,HU,2011,6.903,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,IE,2011,1.302,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,IT,2011,20.966,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,NL,2011,5.363,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,PL,2011,8.951,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,RO,2011,18.919,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,TR,2011,2.839,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,M,UK,2011,105.639,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,AT,2011,46.464,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,BE,2011,17.439,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,CH,2011,2.985,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,CY,2011,6.125,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,CZ,2011,5.55,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,DE,2011,128.034,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,EL,2011,33.246,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,ES,2011,41.167,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,EU28,2011,1208.931,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,FI,2011,17.09,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,HR,2011,10.519,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,HU,2011,32.42,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,IE,2011,6.994,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,IT,2011,144.215,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,NL,2011,29.763,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,PL,2011,56.124,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,PT,2011,8.246,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,RO,2011,97.913,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,SI,2011,2.76,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,SK,2011,5.208,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,TR,2011,33.129,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y45-54,T,UK,2011,471.812,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,AT,2011,24.78,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,BE,2011,11.892,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,CY,2011,8.654,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,CZ,2011,7.279,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,DE,2011,51.354,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,EL,2011,14.501,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,ES,2011,35.607,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,EU28,2011,771.298,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,FI,2011,10.788,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,HR,2011,5.309,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,HU,2011,24.506,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,IE,2011,2.473,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,IT,2011,89.985,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,NL,2011,12.486,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,PL,2011,72.518,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,PT,2011,8.15,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,RO,2011,121.727,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,SI,2011,2.317,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,SK,2011,7.109,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,TR,2011,26.815,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,F,UK,2011,231.474,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,FAMRESP,Y55-64,M,CH,2011,,u
