STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,frequenc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,MTH,PC,HU,2008,39.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,MTH,PC,LV,2008,59.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,MTH,PC,MT,2008,36.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,MTH,PC,PL,2008,53.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,MTH,PC,RO,2008,50.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,MTH,PC,SI,2008,59.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,MTH,PC,SK,2008,53.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,BE,2008,27.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,BG,2008,40.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,CY,2008,45.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,CZ,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,EL,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,ES,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,FR,2008,19.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,HU,2008,47.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,LV,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,MT,2008,43.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,PL,2008,45.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,RO,2008,47.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,SI,2008,31.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,NVR,PC,SK,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,BE,2008,19.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,BG,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,CY,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,CZ,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,EL,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,ES,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,FR,2008,13.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,HU,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,LV,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,MT,2008,13.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,PL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,RO,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,SI,2008,3.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED3_4,WEEK,PC,SK,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,DAY,PC,BE,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,DAY,PC,EL,2008,5.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,DAY,PC,ES,2008,30.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,DAY,PC,FR,2008,12.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,DAY,PC,HU,2008,9.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,DAY,PC,PL,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,BE,2008,33.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,BG,2008,51.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,EL,2008,35.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,ES,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,FR,2008,45.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,HU,2008,46.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,LV,2008,72.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,PL,2008,59.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,RO,2008,51.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,MTH,PC,SK,2008,73.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,BE,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,BG,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,EL,2008,53.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,ES,2008,40.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,FR,2008,25.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,HU,2008,35.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,LV,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,PL,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,RO,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,NVR,PC,SK,2008,23.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,WEEK,PC,BE,2008,36.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,WEEK,PC,EL,2008,5.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,WEEK,PC,ES,2008,6.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,WEEK,PC,FR,2008,15.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,WEEK,PC,HU,2008,8.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,WEEK,PC,PL,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,ED5_6,WEEK,PC,SK,2008,3.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,BE,2008,15.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,BG,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,CY,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,CZ,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,EL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,ES,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,FR,2008,8.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,HU,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,LV,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,MT,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,PL,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,SI,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,DAY,PC,SK,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,BE,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,BG,2008,42.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,CY,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,CZ,2008,55.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,EL,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,ES,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,FR,2008,50.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,HU,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,LV,2008,58.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,MT,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,PL,2008,45.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,RO,2008,47.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,SI,2008,53.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,MTH,PC,SK,2008,51.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,BE,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,BG,2008,52.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,CY,2008,57.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,CZ,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,EL,2008,61.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,ES,2008,64.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,FR,2008,32.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,HU,2008,61.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,LV,2008,40.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,MT,2008,65.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,PL,2008,52.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,RO,2008,49.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,SI,2008,35.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,NVR,PC,SK,2008,45.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,BE,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,BG,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,CY,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,CZ,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,EL,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,ES,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,FR,2008,8.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,HU,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,LV,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,MT,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,PL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,RO,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,SI,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y65-74,TOTAL,WEEK,PC,SK,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,BE,2008,11.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,BG,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,CY,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,CZ,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,EL,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,ES,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,FR,2008,9.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,HU,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,LV,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,MT,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,PL,2008,0.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,RO,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,SI,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,DAY,PC,SK,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,BE,2008,35.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,BG,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,CY,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,CZ,2008,34.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,EL,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,ES,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,FR,2008,41.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,HU,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,LV,2008,33.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,MT,2008,17.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,PL,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,RO,2008,34.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,SI,2008,35.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,MTH,PC,SK,2008,36.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,BE,2008,43.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,BG,2008,69.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,CY,2008,75.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,CZ,2008,60.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,EL,2008,71.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,ES,2008,77.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,FR,2008,43.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,HU,2008,76.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,LV,2008,65.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,MT,2008,78.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,PL,2008,77.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,RO,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,SI,2008,55.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,NVR,PC,SK,2008,63.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,BE,2008,9.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,BG,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,CY,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,CZ,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,EL,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,ES,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,FR,2008,5.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,HU,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,LV,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,MT,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,PL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,RO,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED0-2,WEEK,PC,SI,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,BE,2008,24.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,CY,2008,8.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,CZ,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,EL,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,ES,2008,21.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,FR,2008,16.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,HU,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,MT,2008,6.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,DAY,PC,SI,2008,18.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,BE,2008,25.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,BG,2008,36.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,CY,2008,43.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,CZ,2008,44.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,EL,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,ES,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,FR,2008,42.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,HU,2008,26.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,LV,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,MT,2008,37.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,PL,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,RO,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,SI,2008,46.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,MTH,PC,SK,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,BE,2008,30.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,BG,2008,61.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,CY,2008,39.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,CZ,2008,54.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,EL,2008,65.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,ES,2008,53.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,FR,2008,32.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,HU,2008,65.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,LV,2008,62.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,MT,2008,48.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,PL,2008,62.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,RO,2008,65.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,SI,2008,29.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,F,Y_GE75,ED3_4,NVR,PC,SK,2008,62.8,
