STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,wstatus,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,CY,2011,0.836,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,CZ,2011,6.788,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,DK,2011,4.448,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,EL,2011,5.146,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,ES,2011,32.487,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,EU28,2011,293.407,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,FI,2011,4.543,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,IE,2011,2.563,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,IT,2011,44.739,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,NL,2011,9.064,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,PL,2011,21.276,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,PT,2011,13.417,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,RO,2011,10.567,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,SE,2011,7.855,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,SI,2011,2.513,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,TR,2011,226.868,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,M,UK,2011,46.532,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,AT,2011,11.956,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,BE,2011,6.636,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,CH,2011,21.043,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,CY,2011,0.969,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,CZ,2011,10.56,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,DK,2011,5.781,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,EL,2011,7.739,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,ES,2011,53.149,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,EU28,2011,457.526,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,FI,2011,9.028,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,FR,2011,52.646,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,HU,2011,3.53,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,IE,2011,2.959,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,IT,2011,61.435,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,NL,2011,15.485,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,PL,2011,37.927,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,PT,2011,25.781,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,RO,2011,17.128,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,SE,2011,13.989,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,SI,2011,4.465,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,SK,2011,2.975,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,TR,2011,305.106,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y35-44,T,UK,2011,73.518,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,AT,2011,13.69,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,BE,2011,3.899,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,CH,2011,15.098,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,CY,2011,1.073,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,CZ,2011,6.119,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,EL,2011,6.428,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,ES,2011,31.982,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,EU28,2011,303.999,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,FI,2011,6.107,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,HU,2011,3.025,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,IT,2011,22.394,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,NL,2011,13.015,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,PL,2011,41.597,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,PT,2011,22.922,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,RO,2011,14.934,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,SE,2011,6.238,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,SI,2011,2.213,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,TR,2011,91.561,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,F,UK,2011,53.266,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,AT,2011,20.453,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,BE,2011,6.737,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,CH,2011,20.378,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,CY,2011,1.289,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,CZ,2011,7.021,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,DK,2011,6.781,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,EL,2011,13.362,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,ES,2011,50.565,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,EU28,2011,469.985,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,FI,2011,7.995,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,FR,2011,64.494,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,HR,2011,7.245,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,HU,2011,5.108,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,IE,2011,1.916,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,IT,2011,54.413,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,NL,2011,15.301,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,PL,2011,54.653,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,PT,2011,21.162,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,RO,2011,21.685,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,SE,2011,10.865,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,SI,2011,4.215,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,SK,2011,4.466,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,TR,2011,323.723,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,M,UK,2011,60.166,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,AT,2011,34.143,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,BE,2011,10.636,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,CH,2011,35.476,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,CY,2011,2.363,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,CZ,2011,13.14,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,DK,2011,8.271,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,EL,2011,19.79,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,ES,2011,82.548,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,EU28,2011,773.985,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,FI,2011,14.102,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,FR,2011,87.627,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,HR,2011,11.313,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,HU,2011,8.133,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,IE,2011,2.56,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,IT,2011,76.807,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,LU,2011,0.912,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,NL,2011,28.315,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,PL,2011,96.25,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,PT,2011,44.083,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,RO,2011,36.619,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,SE,2011,17.103,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,SI,2011,6.428,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,SK,2011,6.61,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,TR,2011,415.284,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y45-54,T,UK,2011,113.432,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,AT,2011,8.757,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,BE,2011,3.255,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,CH,2011,9.255,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,CY,2011,0.666,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,CZ,2011,6.321,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,EL,2011,13.848,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,ES,2011,24.241,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,EU28,2011,300.677,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,FI,2011,5.075,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,HR,2011,5.181,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,HU,2011,4.208,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,IT,2011,21.778,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,NL,2011,10.031,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,PL,2011,33.263,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,PT,2011,39.556,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,RO,2011,34.551,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,SE,2011,5.429,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,SI,2011,1.456,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,TR,2011,61.125,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,F,UK,2011,39.696,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,AT,2011,11.802,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,BE,2011,7.976,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,CH,2011,20.692,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,CY,2011,1.355,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,CZ,2011,8.409,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,DK,2011,4.383,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,EL,2011,20.739,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,ES,2011,48.726,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,EU28,2011,553.808,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,FI,2011,12.662,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,FR,2011,51.638,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,HR,2011,12.857,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,HU,2011,4.088,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,IE,2011,3.537,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,IT,2011,52.007,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,NL,2011,16.779,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,PL,2011,59.974,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,PT,2011,42.012,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,RO,2011,57.948,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,SE,2011,13.395,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,SI,2011,5.116,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,SK,2011,4.572,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,TR,2011,283.964,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,M,UK,2011,80.86,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,AT,2011,20.559,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,BE,2011,11.231,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,CH,2011,29.947,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,CY,2011,2.021,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,CZ,2011,14.73,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,DK,2011,6.716,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,EL,2011,34.587,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,ES,2011,72.967,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,EU28,2011,854.485,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,FI,2011,17.737,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,FR,2011,70.617,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,HR,2011,18.038,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,HU,2011,8.297,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,IE,2011,4.209,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,IS,2011,1.033,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,IT,2011,73.785,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1070,SELF,Y55-64,T,LU,2011,0.594,u
