STRUCTURE,STRUCTURE_ID,freq,unit,hhcomp,assist,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,CZ,2012,99.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,DE,2012,788.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,DK,2012,28.7,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,EE,2012,22.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,EEA,2012,8773.8,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,EL,2012,366.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,ES,2012,1215.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,EU27_2007,2012,8717.0,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,FI,2012,32.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,FR,2012,701.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,HU,2012,415.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,IS,2012,2.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,IT,2012,575.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,LT,2012,163.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,LU,2012,5.0,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,LV,2012,89.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,MT,2012,9.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,NL,2012,123.4,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,NO,2012,54.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,PL,2012,1031.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,PT,2012,275.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,RO,2012,1033.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,SI,2012,43.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,SK,2012,56.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,UK,2012,1186.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,AT,2012,76.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,BE,2012,90.6,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,BG,2012,128.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,CZ,2012,42.0,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,DE,2012,788.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,DK,2012,36.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,EE,2012,15.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,EEA,2012,6129.9,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,EL,2012,232.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,ES,2012,755.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,EU27_2007,2012,6088.5,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,FI,2012,44.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,FR,2012,304.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,HU,2012,233.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,IT,2012,401.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,LT,2012,91.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,LU,2012,4.7,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,LV,2012,37.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,MT,2012,6.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,NL,2012,127.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,NO,2012,40.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,PL,2012,567.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,PT,2012,186.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,RO,2012,927.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,SI,2012,32.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,SK,2012,33.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,M,UK,2012,907.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,AT,2012,170.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,BE,2012,229.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,BG,2012,299.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,CY,2012,9.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,CZ,2012,141.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,DE,2012,1577.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,DK,2012,65.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,EE,2012,37.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,EEA,2012,14903.7,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,EL,2012,599.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,ES,2012,1971.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,EU27_2007,2012,14805.5,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,FI,2012,77.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,FR,2012,1005.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,HU,2012,648.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,IS,2012,4.0,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,IT,2012,977.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,LT,2012,255.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,LU,2012,9.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,LV,2012,127.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,MT,2012,16.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,NL,2012,250.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,NO,2012,94.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,PL,2012,1598.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,PT,2012,462.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,RO,2012,1961.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,SE,2012,55.5,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,SI,2012,76.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,SK,2012,89.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,T,UK,2012,2094.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,AT,2012,54.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,BE,2012,79.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,BG,2012,130.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,CY,2012,4.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,CZ,2012,93.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,DE,2012,1044.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,DK,2012,61.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,EE,2012,33.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,EEA,2012,5807.8,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,EL,2012,138.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,ES,2012,370.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,EU27_2007,2012,5756.6,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,FI,2012,52.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,FR,2012,609.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,HU,2012,92.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,IS,2012,1.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,IT,2012,1202.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,LT,2012,43.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,LU,2012,3.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,LV,2012,17.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,MT,2012,2.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,NL,2012,107.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,NO,2012,49.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,PL,2012,187.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,PT,2012,38.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,RO,2012,230.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,SE,2012,75.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,SI,2012,21.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,SK,2012,41.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,F,UK,2012,1020.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,AT,2012,29.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,BE,2012,41.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,BG,2012,47.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,CY,2012,1.4,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,CZ,2012,43.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,DE,2012,525.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,DK,2012,37.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,EE,2012,9.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,EEA,2012,2864.7,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,EL,2012,25.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,ES,2012,115.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,EU27_2007,2012,2838.6,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,FI,2012,19.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,FR,2012,334.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,HU,2012,27.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,IS,2012,0.7,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,IT,2012,431.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,LT,2012,8.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,LU,2012,0.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,LV,2012,3.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,MT,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,NL,2012,68.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,NO,2012,25.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,PL,2012,87.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,PT,2012,7.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,RO,2012,68.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,SE,2012,39.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,SI,2012,5.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,SK,2012,41.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,M,UK,2012,820.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,AT,2012,83.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,BE,2012,120.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,BG,2012,178.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,CY,2012,6.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,CZ,2012,137.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,DE,2012,1570.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,DK,2012,98.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,EE,2012,43.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,EEA,2012,8672.5,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,EL,2012,163.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,ES,2012,486.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,EU27_2007,2012,8595.3,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,FI,2012,71.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,FR,2012,944.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,HU,2012,119.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,IS,2012,2.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,IT,2012,1633.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,LT,2012,51.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,LU,2012,4.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,LV,2012,20.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,MT,2012,2.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,NL,2012,176.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,NO,2012,75.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,PL,2012,275.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,PT,2012,45.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,RO,2012,299.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,SE,2012,114.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,SI,2012,27.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,SK,2012,82.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1015,T,UK,2012,1840.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,AT,2012,113.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,BE,2012,81.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,BG,2012,154.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,CY,2012,5.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,CZ,2012,107.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,DE,2012,1774.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,DK,2012,126.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,EE,2012,31.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,EEA,2012,6800.7,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,EL,2012,100.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,ES,2012,263.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,EU27_2007,2012,6713.3,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,FI,2012,149.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,FR,2012,645.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,HU,2012,196.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,IS,2012,5.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,IT,2012,599.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,LT,2012,44.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,LU,2012,5.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,LV,2012,60.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,MT,2012,3.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,NL,2012,243.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,NO,2012,82.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,PL,2012,434.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,PT,2012,22.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,RO,2012,239.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,SE,2012,127.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,SI,2012,29.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,SK,2012,146.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,F,UK,2012,1007.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,AT,2012,72.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,BE,2012,58.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,BG,2012,78.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,CY,2012,1.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,CZ,2012,62.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,DE,2012,1612.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,DK,2012,81.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,EE,2012,10.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,EEA,2012,4402.4,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,EL,2012,28.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,ES,2012,132.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,EU27_2007,2012,4353.1,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,FI,2012,126.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,FR,2012,311.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,HU,2012,69.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,IS,2012,3.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,IT,2012,338.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,LT,2012,10.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,LU,2012,2.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,LV,2012,21.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,MT,2012,1.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,NL,2012,178.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,NO,2012,46.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,PL,2012,141.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,PT,2012,3.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,RO,2012,61.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,SE,2012,68.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,SI,2012,24.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,SK,2012,73.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,M,UK,2012,782.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,AT,2012,185.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,BE,2012,139.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,BG,2012,233.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,CY,2012,6.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,CZ,2012,169.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,DE,2012,3387.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,DK,2012,208.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,EE,2012,41.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,EEA,2012,11203.1,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,EL,2012,128.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,ES,2012,395.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,EU27_2007,2012,11066.4,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,FI,2012,276.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,FR,2012,956.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,HU,2012,265.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,IS,2012,8.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,IT,2012,938.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,LT,2012,55.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,LU,2012,7.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,LV,2012,81.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,MT,2012,4.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,NL,2012,422.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,NO,2012,128.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,PL,2012,575.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,PT,2012,26.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,P1,AS1095,T,RO,2012,300.6,
