STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,TOTAL,T,UK,2011,307.466,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,BE,2011,4.91,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,BG,2011,14.667,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,CH,2011,6.104,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,CY,2011,1.144,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,CZ,2011,1.19,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,EL,2011,11.239,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,ES,2011,50.18,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,EU28,2011,282.157,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,HR,2011,4.719,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,IT,2011,21.304,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,NL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,PL,2011,35.335,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,RO,2011,48.428,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,SI,2011,1.318,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,TR,2011,1827.889,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,F,UK,2011,18.911,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,BG,2011,11.396,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,ES,2011,28.3,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,EU28,2011,120.116,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,IT,2011,27.873,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,NL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,PL,2011,26.397,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,TR,2011,90.139,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,BE,2011,7.409,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,BG,2011,26.063,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,CH,2011,6.703,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,CY,2011,1.455,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,CZ,2011,1.19,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,DK,2011,6.081,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,EL,2011,13.592,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,ES,2011,78.48,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,EU28,2011,402.273,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,FI,2011,2.758,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,HR,2011,5.568,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,IT,2011,49.177,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,NL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,PL,2011,61.733,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,RO,2011,51.285,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,SI,2011,1.646,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,TR,2011,1918.028,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y15-24,T,UK,2011,18.911,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,BE,2011,20.455,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,BG,2011,21.001,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,CH,2011,10.636,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,CY,2011,1.249,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,CZ,2011,1.079,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,DE,2011,110.007,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,EL,2011,44.342,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,ES,2011,92.764,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,EU28,2011,719.488,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,HR,2011,5.566,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,HU,2011,6.259,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,IE,2011,2.003,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,IT,2011,75.191,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,LU,2011,1.23,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,LV,2011,4.308,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,MT,2011,4.077,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,NL,2011,2.057,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,PL,2011,79.665,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,PT,2011,10.063,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,RO,2011,175.711,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,SI,2011,4.279,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,SK,2011,2.916,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,TR,2011,2939.648,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,F,UK,2011,29.359,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,BG,2011,7.624,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,ES,2011,8.568,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,EU28,2011,96.356,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,IT,2011,27.782,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,NL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,PL,2011,26.76,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,SI,2011,1.291,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,TR,2011,30.044,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,BE,2011,22.547,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,BG,2011,28.625,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,CH,2011,10.636,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,CY,2011,1.625,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,CZ,2011,1.637,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,DE,2011,113.819,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,DK,2011,3.741,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,EL,2011,45.475,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,ES,2011,101.332,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,EU28,2011,815.844,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,HR,2011,5.969,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,HU,2011,6.859,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,IE,2011,2.445,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,IT,2011,102.973,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,LU,2011,1.263,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,LV,2011,4.847,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,MT,2011,4.077,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,NL,2011,2.319,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,PL,2011,106.425,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,PT,2011,12.779,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,RO,2011,180.587,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,SI,2011,5.57,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,SK,2011,4.706,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,TR,2011,2969.692,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y25-34,T,UK,2011,31.514,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,AT,2011,11.224,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,BE,2011,36.074,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,BG,2011,20.453,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,CH,2011,14.839,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,CY,2011,3.098,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,CZ,2011,3.861,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,DE,2011,252.274,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,EL,2011,70.179,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,ES,2011,191.932,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,EU28,2011,1190.87,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,HR,2011,17.367,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,HU,2011,9.448,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,IE,2011,1.991,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,IT,2011,171.718,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,LU,2011,3.257,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,MT,2011,6.347,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,NL,2011,2.68,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,PL,2011,117.655,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,PT,2011,21.258,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,RO,2011,179.396,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,SI,2011,4.743,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,TR,2011,2587.906,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,F,UK,2011,45.436,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,TOTAL,FAM_PER,Y35-44,M,BE,2011,,u
