STRUCTURE,STRUCTURE_ID,freq,isced97,bmi,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,EE,2008,43.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,EL,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,ES,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,FR,2008,32.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,HU,2008,34.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,LV,2008,35.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,MT,2008,22.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,PL,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,RO,2008,37.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,SI,2008,27.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y45-54,TR,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,AT,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,BE,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,BG,2008,33.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,CY,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,EE,2008,33.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,EL,2008,24.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,ES,2008,21.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,FR,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,HU,2008,31.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,LV,2008,35.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,MT,2008,15.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,PL,2008,30.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,RO,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,SI,2008,18.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,SK,2008,36.7,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y55-64,TR,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,AT,2008,23,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,BE,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,BG,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,CY,2008,29.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,EE,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,EL,2008,19.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,ES,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,FR,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,HU,2008,25.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,LV,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,MT,2008,17.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,PL,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,RO,2008,38.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,SI,2008,32.3,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,SK,2008,26,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y65-74,TR,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,AT,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,BE,2008,37.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,BG,2008,47.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,CY,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,EE,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,EL,2008,34.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,ES,2008,27.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,FR,2008,35,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,HU,2008,32.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,LV,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,MT,2008,28.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,PL,2008,31.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,RO,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,SK,2008,28.3,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y75-84,TR,2008,44.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,AT,2008,19,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,BE,2008,49.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,BG,2008,62.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,CY,2008,53.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,EL,2008,27.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,ES,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,FR,2008,46,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,PL,2008,42.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,RO,2008,47.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,M,Y_GE85,TR,2008,40,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,AT,2008,38.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,BE,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,BG,2008,44.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,CY,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,CZ,2008,43.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,DE,2008,44.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,EE,2008,42.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,EL,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,ES,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,FR,2008,44.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,HU,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,LV,2008,39.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,MT,2008,27.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,PL,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,RO,2008,48.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,SI,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,SK,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,TOTAL,TR,2008,42.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,AT,2008,67.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,BE,2008,71.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,BG,2008,76.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,CY,2008,53.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,CZ,2008,77.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,DE,2008,73.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,EE,2008,74.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,EL,2008,74.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,ES,2008,66.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,FR,2008,70.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,HU,2008,69.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,LV,2008,75.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,PL,2008,75.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,RO,2008,78.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,SI,2008,68.3,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,SK,2008,76.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y18-24,TR,2008,73.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,AT,2008,47.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,BE,2008,51,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,BG,2008,50.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,CY,2008,51.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,CZ,2008,62.3,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,DE,2008,54.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,EE,2008,48.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,EL,2008,56,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,ES,2008,51.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,FR,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,HU,2008,47.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,LV,2008,48.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,MT,2008,30,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,PL,2008,52.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,RO,2008,57.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,SI,2008,35.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y25-34,TR,2008,55.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,AT,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,BE,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,BG,2008,46,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,CY,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,DE,2008,37.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,EE,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,EL,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,ES,2008,40.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,FR,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,HU,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,LV,2008,43.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,MT,2008,26.9,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,PL,2008,40.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,RO,2008,50.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,SI,2008,35.4,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y35-44,TR,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,AT,2008,35,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,BE,2008,39.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,BG,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,CY,2008,38.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,CZ,2008,47.4,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,DE,2008,37.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,EE,2008,42,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,EL,2008,32.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,ES,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,FR,2008,41,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,HU,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,LV,2008,31.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,MT,2008,23.4,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,PL,2008,37.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,RO,2008,39.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,SI,2008,22.0,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,SK,2008,26.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y45-54,TR,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,AT,2008,27.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,BE,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,BG,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,CY,2008,26.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,CZ,2008,22.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,DE,2008,31.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,EE,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,EL,2008,24,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,ES,2008,27.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,FR,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,HU,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,LV,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,MT,2008,27.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,PL,2008,27.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,RO,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,SI,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,SK,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y55-64,TR,2008,28.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,AT,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,BE,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,BG,2008,33.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,CY,2008,27.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,CZ,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,DE,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,EE,2008,27.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,EL,2008,21.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,ES,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,FR,2008,38.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,HU,2008,22.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,LV,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,MT,2008,23.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,PL,2008,25.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,RO,2008,39.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,SI,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,SK,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y65-74,TR,2008,27.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,AT,2008,35,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,BE,2008,38.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,BG,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,CY,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,CZ,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,DE,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,EE,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,EL,2008,33,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,ES,2008,29.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,FR,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,HU,2008,31,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,LV,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,MT,2008,30.7,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,PL,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,RO,2008,53.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,SI,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,SK,2008,25.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y75-84,TR,2008,45.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,AT,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,BE,2008,52.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,BG,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,CY,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,EL,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,ES,2008,40.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,FR,2008,50.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,HU,2008,53.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,LV,2008,43.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,PL,2008,40.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,18P5-25,T,Y_GE85,RO,2008,60.7,u
