STRUCTURE,STRUCTURE_ID,freq,unit,age,agechild,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,TR,2012,8128,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,TR,2013,9574,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,TR,2014,10751,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,TR,2015,10627,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,TR,2016,11258,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,TR,2017,10389,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,TR,2018,10284,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,TR,2019,9039,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,UK,2011,4199,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,UK,2012,3947,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,UK,2013,3616,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,UK,2014,3562,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,UK,2015,3432,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,UK,2016,3427,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,UK,2017,3198,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_IN,UK,2018,2948,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2011,296,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2012,260,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2013,274,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2014,274,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2015,280,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2016,291,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2017,294,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2018,277,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2019,261,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,AT,2020,316,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2011,629,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2012,611,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2013,570,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2014,595,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2015,531,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2016,544,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2017,677,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2018,602,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2019,578,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BE,2020,495,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2011,560,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2012,557,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2013,488,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2014,500,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2015,423,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2016,464,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2017,404,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2018,380,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2019,342,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,BG,2020,354,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2011,349,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2012,350,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2013,401,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2014,366,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2015,354,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2016,372,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2017,359,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2018,380,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2019,345,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CH,2020,320,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2011,32,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2012,40,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2013,45,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2014,51,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2015,30,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2016,53,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2017,53,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2018,29,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2019,63,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CY,2020,42,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2011,553,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2012,559,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2013,488,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2014,494,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2015,528,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2016,536,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2017,479,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2018,494,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2019,509,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,CZ,2020,519,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2011,2389,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2012,2403,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2013,2560,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2014,2601,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2015,2795,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2016,2924,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2017,3010,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2018,3037,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2019,3189,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DE,2020,3142,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2011,275,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2012,237,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2013,230,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2014,245,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2015,206,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2016,239,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2017,259,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2018,202,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2019,181,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,DK,2020,171,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2011,61,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2012,44,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2013,52,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2014,46,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2015,52,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2016,49,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2017,45,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2018,46,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2019,28,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EE,2020,29,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2011,428,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2012,443,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2013,372,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2014,351,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2015,310,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2016,334,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2017,361,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2018,331,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2019,449,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EL,2020,440,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2011,1508,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2012,1463,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2013,1369,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2014,1319,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2015,1292,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2016,1304,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2017,1245,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2018,1156,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2019,1131,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,ES,2020,1023,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU27_2020,2013,20579,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU27_2020,2014,20166,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU27_2020,2015,18318,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU27_2020,2016,19763,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU27_2020,2017,19276,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU27_2020,2018,19107,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU27_2020,2019,18629,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU27_2020,2020,18533,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU28,2013,24176,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU28,2014,23707,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU28,2015,21718,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU28,2016,23146,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,EU28,2017,22439,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2011,161,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2012,161,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2013,147,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2014,163,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2015,171,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2016,159,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2017,144,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2018,136,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2019,126,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FI,2020,121,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FR,2013,7475,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FR,2014,7234,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FR,2015,6803,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FR,2016,7017,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FR,2017,6697,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FR,2018,6783,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FR,2019,6460,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,FR,2020,6573,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2011,162,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2012,163,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2013,166,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2014,160,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2015,186,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2016,187,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2017,153,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2018,175,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2019,170,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HR,2020,146,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2011,501,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2012,780,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2013,809,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2014,531,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2015,469,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2016,484,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2017,489,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2018,444,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2019,441,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,HU,2020,462,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2011,220,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2012,202,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2013,206,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2014,187,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2015,219,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2016,205,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2017,187,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2018,152,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2019,133,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IE,2020,122,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2011,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2012,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2013,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2014,15,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2015,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2016,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2017,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2018,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2019,16,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IS,2020,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2011,1435,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2012,1489,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2013,1326,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2014,1362,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2015,1380,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2016,1315,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2017,1277,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2018,1143,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2019,1092,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,IT,2020,1065,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2011,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2013,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2014,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2015,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2017,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2019,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LI,2020,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2011,149,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2012,117,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2013,144,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2014,140,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2015,126,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2016,130,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2017,100,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2018,115,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2019,113,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LT,2020,82,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LU,2011,31,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LU,2012,32,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,LFD,TOT_RESID,LU,2013,40,
