STRUCTURE,STRUCTURE_ID,freq,sex,isced97,duration,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,CZ,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,DE,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,EL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,ES,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,FR,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,HU,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,LV,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,MT,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,PL,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,SI,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,SK,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y2-3,TR,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,BE,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,BG,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,CY,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,CZ,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,DE,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,EL,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,ES,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,FR,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,HU,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,LV,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,MT,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,PL,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,SI,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,SK,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_GT3,TR,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,BE,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,BG,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,CY,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,CZ,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,DE,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,EL,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,ES,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,FR,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,HU,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,LV,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,MT,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,PL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,RO,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,SI,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,SK,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED3_4,Y_LT1,TR,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,BE,2008,81,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,BG,2008,80.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,CY,2008,87.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,CZ,2008,41.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,DE,2008,19.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,EL,2008,90.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,ES,2008,89.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,FR,2008,68.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,HU,2008,84.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,LV,2008,66,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,MT,2008,94.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,PL,2008,85.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,RO,2008,95,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,SI,2008,78.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,SK,2008,67.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,NEV,TR,2008,92.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,BE,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,BG,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,CY,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,CZ,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,DE,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,EL,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,ES,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,FR,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,HU,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,LV,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,PL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,RO,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,SI,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,SK,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y1-2,TR,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,BE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,BG,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,CY,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,CZ,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,DE,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,EL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,ES,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,FR,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,HU,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,LV,2008,4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,PL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,RO,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,SI,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,SK,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y2-3,TR,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,BE,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,BG,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,CY,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,CZ,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,DE,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,EL,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,ES,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,FR,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,HU,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,LV,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,MT,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,PL,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,SI,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,SK,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_GT3,TR,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,BE,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,BG,2008,10,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,CY,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,CZ,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,DE,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,EL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,ES,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,FR,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,HU,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,LV,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,MT,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,PL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,RO,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,SI,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,SK,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,ED5_6,Y_LT1,TR,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,BE,2008,83.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,BG,2008,85.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,CY,2008,91.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,CZ,2008,63.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,DE,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,EL,2008,91,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,ES,2008,91.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,FR,2008,70.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,HU,2008,86,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,LV,2008,74.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,MT,2008,93.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,PL,2008,90.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,RO,2008,97.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,SI,2008,84.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,SK,2008,71.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,NEV,TR,2008,95.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,BE,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,BG,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,CY,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,CZ,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,DE,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,EL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,FR,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,HU,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,LV,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,MT,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,PL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,RO,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,SI,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,SK,2008,9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y1-2,TR,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,BE,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,CY,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,CZ,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,DE,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,EL,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,ES,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,FR,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,HU,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,LV,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,MT,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,PL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,SI,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,SK,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y2-3,TR,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,BE,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,BG,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,CY,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,CZ,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,DE,2008,17.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,EL,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,ES,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,FR,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,HU,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,LV,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,MT,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,PL,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,SI,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,SK,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_GT3,TR,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,BE,2008,5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,BG,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,CY,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,CZ,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,DE,2008,36.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,EL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,ES,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,FR,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,HU,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,LV,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,MT,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,PL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,SI,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,SK,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_HC4(1.0),A,T,TOTAL,Y_LT1,TR,2008,2.6,
