STRUCTURE,STRUCTURE_ID,freq,hlthcare,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,PT,2021,114.25,dp
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RO,2019,10.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RO,2020,10.71,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RO,2021,10.69,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RS,2014,48.30,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RS,2015,47.80,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RS,2016,46.70,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RS,2017,47.20,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RS,2018,44.50,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RS,2019,43.70,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RS,2020,39,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,RS,2021,59.20,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2000,21.99,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2001,22.43,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2002,20.92,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2003,20.23,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2004,19.81,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2005,20.82,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2006,22.34,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2007,19.88,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2008,21.87,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2009,22.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2010,17.73,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2011,16.21,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2012,16.53,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2013,16.56,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2014,15.51,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2015,17.51,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2016,17.32,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2017,17.42,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2018,16.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2019,16.82,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2020,16.15,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SE,2021,16.92,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2011,26.54,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2012,25.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2013,25.87,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2014,25.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2015,25.77,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2016,25.25,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2017,25.11,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2018,25.09,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2019,24.55,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2020,21.88,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SI,2021,20.57,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SK,2018,26.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SK,2019,26.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SK,2020,27.80,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,SK,2021,27.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2002,42.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2003,31.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2004,31.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2005,31.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2006,33.30,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2007,21.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2008,21.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2009,25.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2010,23.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2011,23,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2012,20.80,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2013,21.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2014,20.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2015,20.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2016,19.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2017,18.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2018,18.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2019,18.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2020,20.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,ALOS,NR,TR,2021,20.80,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1990,2697848.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1991,2515280.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1992,2460368.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1993,2619860.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1994,2506614.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1995,2967476.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1996,3264526.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1997,1990357,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1998,1976713.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,1999,1640285.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2000,1804937.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2001,1452219.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2002,1495383.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2003,1539265.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2004,1909912.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2005,1612748.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2006,1696593.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2007,1724457.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2008,1775231.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2009,1768469.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2010,1611133.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2011,1633718.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2012,1598130.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2013,1616098.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2014,1610968.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2015,1605946.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2016,1577788.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2017,1588273.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2018,1515104.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2019,1435351.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2020,1181668.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,AT,2021,1264951.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BE,2016,339605,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BE,2017,321902,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BE,2018,320341,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BE,2019,309421,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BE,2020,244251,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BE,2021,252857,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BG,2019,1053875.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BG,2020,1009931.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,BG,2021,977613.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2010,2688615.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2011,2664523.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2012,2522266.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2013,2607969.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2014,2578202.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2015,2602748.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2016,2616503.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2017,2619841.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2018,2563516,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2019,2565374.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2020,2593629.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CH,2021,2647464.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CY,2019,36335,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CY,2020,37643,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CY,2021,39225,bd
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2007,459504.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2008,444300.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2009,466419.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2010,403826,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2011,405460.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2012,369976.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2013,355087.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2014,369267.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2015,360081.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2016,352440.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2017,366911.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2018,386567.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2019,383207.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2020,362282.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,CZ,2021,414889.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2000,22006816.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2001,22170886.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2002,22356654.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2003,22653490.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2004,21760465.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2005,21751080.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2006,22007133.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2007,22650648.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2008,22844905.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2009,23334884.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2010,23504112.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2011,24034189.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2012,24469500.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2013,24745758.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2014,25422695.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2015,25635703.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2016,25987659.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2017,26276336.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2018,26413943.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2019,26660712.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2020,23581598.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,DE,2021,24171015.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2013,221573.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2014,223462.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2015,223622.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2016,222983.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2017,222777.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2018,228509.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2019,232597.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2020,167785.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,EE,2021,166723.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2010,1670396.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2011,1702528.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2012,1701073.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2013,1701214.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2014,1641904.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2015,1716873.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2016,1659562.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2017,1919447.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2018,1994531.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2019,1887927.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2020,1694048.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,ES,2021,1700359,p
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,FI,2018,737857.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,FI,2019,708766.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,FI,2020,522301.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,FI,2021,619309.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2009,295123.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2010,512019.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2011,494780.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2012,506384.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2013,505875.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2014,450718.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2015,350483.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2016,353404.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2017,349313.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2018,362321.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2019,378639.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2020,272195.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HR,2021,321544.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2010,822921.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2011,826710.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2012,831534.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2013,815331.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2014,803891.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2015,759894.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2016,750796.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2017,716061.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2018,693537.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2019,645294.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2020,487321.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,HU,2021,477042.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IE,2015,358081.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IE,2016,364662.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IE,2017,366775.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IE,2018,369972.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IE,2019,382846.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IE,2020,347491,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IE,2021,294993.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2007,29479.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2008,27446.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2009,27211.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2010,26564.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2011,24341.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2012,25571.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2013,25761.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2014,23149.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2015,23830.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2016,24823.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2017,25533.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2018,26103.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2019,24007.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2020,21812.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IS,2021,22008.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IT,2001,3260046.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IT,2002,2969081.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IT,2003,2867225.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IT,2004,2856295.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IT,2005,2763809.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,PSY,DAY_HOSP,NR,IT,2006,2750248.00,
