STRUCTURE,STRUCTURE_ID,freq,unit,icha11_fs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,NO,2018,5988.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,NO,2019,6108.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,NO,2020,5786.27,p
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,PL,2013,76.67,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,PL,2014,74.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,PL,2015,76.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,PL,2016,82.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,PL,2017,91.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,PL,2018,91.33,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,PL,2019,98.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,PL,2020,97.01,p
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2001,1973.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2002,2154.38,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2003,2286.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2004,2318.54,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2005,2345.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2006,2463.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2007,2588.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2008,2606.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2009,2448.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2010,2741.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2011,3844.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2012,4084.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2013,4216.89,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2014,4163.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2015,4216.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2016,4296.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2017,4360.21,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2018,4290.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2019,4277.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2020,4533.23,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SE,2021,4994.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SI,2014,88.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SI,2015,83.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SI,2016,96.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SI,2017,96.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SI,2018,114.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SI,2019,143.96,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SI,2020,251.76,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,SK,2020,270.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,UK,2013,2605.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,UK,2014,2848.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,UK,2015,3217.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,UK,2016,2940.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,UK,2017,2791.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,UK,2018,2863.78,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS1,UK,2019,3050.40,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2003,699.03,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2004,903.58,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2005,982.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2006,1026.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2007,1062.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2008,1143.67,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2009,1202.08,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2010,1306.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2011,1357.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2012,1402.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2013,1450.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2014,1488.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2015,1596.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2016,1713.21,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2017,1653.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2018,1710.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2019,1701.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2020,2085.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,BE,2021,2134.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2010,1349.53,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2011,1579.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2012,1740.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2013,1645.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2014,1695.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2015,1946.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2016,1954.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2017,1936.44,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2018,1864.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2019,1945.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2020,2235.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CH,2021,2379.10,b
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2010,686.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2011,700.38,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2012,666.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2013,651.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2014,595.21,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2015,596.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2016,615.43,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2017,639.86,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2018,705.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2019,818.98,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2020,1061.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CY,2021,1351.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2010,129.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2011,127.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2012,125.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2013,127.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2014,127.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2015,132.53,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2016,140.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2017,163.39,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2018,188.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2019,207.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2020,324.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,CZ,2021,332.35,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,1992,239.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,1993,271.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,1994,288.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,1995,298.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,1996,271.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,1997,219.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,1998,218.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,1999,221.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2000,225.50,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2001,235.33,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2002,240.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2003,249.39,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2004,248.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2005,244.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2006,245.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2007,250.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2008,258.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2009,266.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2010,272.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2011,280.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2012,288.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2013,297.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2014,309.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2015,321.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2016,338.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2017,335.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2018,341.18,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2019,358.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2020,505.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,DE,2021,633.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2003,42.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2004,44.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2005,55.23,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2006,66.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2007,81.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2008,95.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2009,92.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2010,82.86,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2011,90.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2012,103.33,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2013,115.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2014,114.86,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2015,127.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2016,129.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2017,148.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2018,179.61,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2019,202.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2020,326.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,EE,2021,515.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2003,967.05,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2004,1033.89,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2005,1110.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2006,1206.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2007,1290.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2008,1409.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2009,1505.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2010,1491.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2011,1462.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2012,1385.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2013,1338.18,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2014,1346.26,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2015,1437.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2016,1459.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2017,1497.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2018,1544.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2019,1622.38,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2020,1797.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,ES,2021,1899.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2000,1138.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2001,1247.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2002,1381.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2003,1485.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2004,1605.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2005,1720.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2006,1836.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2007,1925.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2008,2056.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2009,2111.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2010,2159.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2011,2321.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2012,2462.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2013,2530.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2014,2550.26,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2015,2513.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2016,2484.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2017,2661.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2018,2746.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2019,2899.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,FI,2020,2987.21,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HR,2014,20.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HR,2015,27.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HR,2016,42.67,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HR,2017,55.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HR,2018,60.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HR,2019,48.68,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HR,2020,112.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2006,92.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2007,79.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2008,84.97,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2009,121.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2010,107.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2011,103.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2012,175.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2013,163.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2014,179.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2015,214.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2016,227.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2017,238.78,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2018,236.98,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2019,293.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2020,368.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,HU,2021,456.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2011,2854.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2012,2899.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2013,2811.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2014,2825.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2015,2932.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2016,3061.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2017,3205.08,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2018,3388.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2019,3569.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IE,2020,4158.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2011,2249.44,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2012,2340.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2013,2458.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2014,2725.81,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2015,3113.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2016,3699.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2017,4316.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2018,4351.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2019,4339.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2020,4127.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,IS,2021,4724.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LT,2014,78.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LT,2015,81.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LT,2016,84.24,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LT,2017,86.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LT,2018,88.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LT,2019,97.18,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LT,2020,132.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2012,1593.68,b
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2013,1667.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2014,1736.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2015,1731.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2016,1777.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2017,1822.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2018,1886.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2019,2018.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2020,2284.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LU,2021,2530.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LV,2017,473.79,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LV,2018,559.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LV,2019,634.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,LV,2020,732.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,MT,2014,1121.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,MT,2015,1210.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,MT,2016,1308.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,EUR_HAB,FS11,MT,2017,1400.64,
