STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,icha_hc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,EL,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,ES,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,HU,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,MT,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,PL,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,RO,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,SI,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,DAY,PC,SK,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,AT,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,BE,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,BG,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,CY,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,CZ,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,EL,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,ES,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,FR,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,HU,2008,24.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,LV,2008,21.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,MT,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,PL,2008,22.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,RO,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,SI,2008,15.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y65-74,TOTAL,IN,PC,SK,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,AT,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,BE,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,BG,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,CY,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,EL,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,ES,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,HU,2008,6.3,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,MT,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,DAY,PC,PL,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,AT,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,BE,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,BG,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,CY,2008,24.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,EL,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,ES,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,FR,2008,26.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,HU,2008,27.9,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,LV,2008,26.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,MT,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,PL,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,RO,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED0-2,IN,PC,SK,2008,36.9,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,AT,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,BE,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,BG,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,CY,2008,2.5,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,CZ,2008,12.8,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,EL,2008,10.6,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,ES,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,HU,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,MT,2008,21.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,PL,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,RO,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,SI,2008,8.5,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,DAY,PC,SK,2008,8.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,AT,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,BE,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,BG,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,CY,2008,20.0,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,CZ,2008,29.8,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,EL,2008,19.3,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,ES,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,FR,2008,22.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,HU,2008,27.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,LV,2008,19.1,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,MT,2008,13.0,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,PL,2008,32.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,RO,2008,19.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,SI,2008,25.1,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED3_4,IN,PC,SK,2008,19.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,DAY,PC,AT,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,DAY,PC,BE,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,DAY,PC,BG,2008,15.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,DAY,PC,EL,2008,17.8,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,DAY,PC,ES,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,DAY,PC,HU,2008,15.6,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,DAY,PC,PL,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,AT,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,BE,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,BG,2008,34.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,EL,2008,5.5,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,ES,2008,27.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,FR,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,HU,2008,37.8,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,PL,2008,34.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,ED5_6,IN,PC,RO,2008,14.0,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,AT,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,BE,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,BG,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,CY,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,CZ,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,EL,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,ES,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,HU,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,MT,2008,16.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,PL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,SI,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,DAY,PC,SK,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,AT,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,BE,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,BG,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,CY,2008,22.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,CZ,2008,33.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,EL,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,ES,2008,22.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,FR,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,HU,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,LV,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,MT,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,PL,2008,33.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,RO,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,SI,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y75-84,TOTAL,IN,PC,SK,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,DAY,PC,BE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,DAY,PC,BG,2008,3.6,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,DAY,PC,CY,2008,8.8,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,DAY,PC,EL,2008,9.9,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,DAY,PC,ES,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,DAY,PC,PL,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,AT,2008,69.9,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,BE,2008,27.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,BG,2008,21.4,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,CY,2008,29.0,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,EL,2008,23.9,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,ES,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,FR,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,PL,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED0-2,IN,PC,RO,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED3_4,DAY,PC,AT,2008,21.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED3_4,DAY,PC,BE,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED3_4,DAY,PC,PL,2008,5.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED3_4,IN,PC,AT,2008,24.2,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED3_4,IN,PC,BE,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED3_4,IN,PC,FR,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED3_4,IN,PC,PL,2008,29.9,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED5_6,DAY,PC,AT,2008,10.6,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED5_6,DAY,PC,BE,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED5_6,IN,PC,AT,2008,45.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED5_6,IN,PC,BE,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,ED5_6,IN,PC,FR,2008,3.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,AT,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,BE,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,BG,2008,2.7,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,CY,2008,7.3,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,EL,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,ES,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,HU,2008,11.8,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,MT,2008,5.0,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,PL,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,DAY,PC,RO,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,AT,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,BE,2008,26.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,BG,2008,24.3,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,CY,2008,26.4,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,EL,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,ES,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,FR,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,HU,2008,41.2,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,MT,2008,10.0,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,PL,2008,26.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,M,Y_GE85,TOTAL,IN,PC,RO,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,AT,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,BE,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,BG,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,CY,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,CZ,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,EL,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,ES,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,HU,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,LV,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,MT,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,PL,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,RO,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,SI,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,DAY,PC,SK,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,AT,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,BE,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,BG,2008,11.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,CY,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,CZ,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,EL,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,ES,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,FR,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,HU,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,LV,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,MT,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,PL,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,RO,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,SI,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED0-2,IN,PC,SK,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,AT,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,BE,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,BG,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,CY,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,CZ,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,EL,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,ES,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,HU,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,LV,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,MT,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,PL,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,SI,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,DAY,PC,SK,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,AT,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,BE,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,BG,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,CY,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,CZ,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,EL,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,ES,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,FR,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,HU,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,LV,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,MT,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,TOTAL,ED3_4,IN,PC,PL,2008,10.6,
