STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2007,1.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2008,1.62,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2009,1.61,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2010,1.49,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2011,1.43,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2012,1.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2013,1.38,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2014,1.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2015,1.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2016,1.27,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2017,1.21,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2018,1.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2019,1.58,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,BE,2012,1.57,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,BE,2014,1.91,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,BE,2017,2.16,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,BE,2018,2.15,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,BE,2019,2.23,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2011,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2012,0.40,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2013,0.43,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2014,0.49,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2015,0.55,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2016,0.67,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2017,0.74,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2018,0.75,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,CZ,2019,0.79,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DE,2011,0.94,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DE,2012,1.07,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DE,2013,1.14,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DE,2014,1.16,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DE,2015,1.09,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DE,2016,1.09,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DE,2017,1.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DE,2018,1.09,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DK,2014,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DK,2015,0.10,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,DK,2016,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,EE,2015,0.22,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,EE,2016,0.13,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,EE,2017,0.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,EE,2018,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,EE,2019,0.30,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2011,1.62,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2012,0.68,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2013,1.62,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2014,1.02,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2015,1.63,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2016,1.29,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2017,0.82,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2018,0.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,ES,2019,0.48,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,FI,2017,0.47,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,FI,2018,0.47,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,FR,2016,0.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,FR,2017,0.28,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,FR,2018,0.17,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,FR,2019,0.23,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2011,0.17,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2012,0.14,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2013,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2014,0.29,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2015,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2016,0.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2017,0.43,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2018,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HR,2019,0.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2004,0.86,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2005,0.84,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2006,0.79,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2007,0.94,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2008,1.23,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2009,1.19,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2010,1.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2011,0.86,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2012,0.83,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2013,0.80,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2014,0.70,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2015,0.69,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2017,0.58,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2018,0.43,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,HU,2019,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2010,0.07,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2011,0.07,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2012,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2013,0.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2014,0.05,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2015,0.07,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2016,0.10,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2017,0.09,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2018,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IE,2019,0.09,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2011,0.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2012,0.55,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2013,0.51,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2014,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2015,0.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2016,0.57,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2017,0.57,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2018,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,IT,2019,0.56,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2011,0.12,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2012,0.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2013,0.18,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2014,0.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2015,0.23,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2016,0.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2017,0.79,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2018,0.71,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LT,2019,0.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2006,3.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2007,3.66,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2008,4.23,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2009,4.13,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2010,4.67,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2011,5.04,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2012,5.18,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2013,5.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2014,6.43,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2015,6.76,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LU,2016,7.05,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LV,2012,0.02,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LV,2013,0.00,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LV,2014,0.04,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LV,2015,0.00,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LV,2016,0.01,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LV,2017,0.01,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LV,2018,0.01,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,LV,2019,0.01,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,MT,2012,1.58,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,MT,2013,1.91,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,MT,2014,3.27,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,MT,2015,3.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,MT,2016,2.56,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,MT,2017,3.27,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,MT,2018,2.47,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2010,0.21,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2011,0.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2012,0.23,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2013,0.22,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2014,0.19,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2015,0.21,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2016,0.21,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2017,0.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2018,0.22,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NL,2019,0.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NO,2012,0.16,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NO,2013,0.16,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NO,2014,0.16,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NO,2015,0.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NO,2016,0.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NO,2017,0.23,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NO,2018,0.26,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,NO,2019,0.27,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,PL,2018,0.49,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,PL,2019,0.32,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RO,2012,0.07,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RO,2013,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RO,2014,0.09,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RO,2015,0.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RO,2016,0.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RO,2017,0.05,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RO,2018,0.05,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RO,2019,0.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RS,2014,1.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RS,2015,0.74,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RS,2016,1.19,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RS,2017,1.45,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RS,2018,1.44,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,RS,2019,1.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SI,2011,0.79,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SI,2014,1.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SI,2015,1.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SI,2016,1.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SI,2017,1.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SI,2018,1.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SI,2019,1.96,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SK,2012,0.27,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SK,2014,0.33,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SK,2015,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SK,2016,0.40,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SK,2017,0.63,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SK,2018,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,SK,2019,0.43,
