STRUCTURE,STRUCTURE_ID,freq,icha_hc,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2007,5.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2008,5.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2009,5.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2010,5.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2011,5.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2012,5.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2013,6.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2014,5.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2015,6.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2016,6.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2017,6.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2018,6.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2019,6.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EE,2020,9778.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1977,11,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1978,10.90,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1979,10.50,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1980,10.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1981,10.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1982,10.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1983,9.50,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1984,9.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1985,8.90,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1986,8.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1987,8.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1988,7.80,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1989,7.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1990,7.50,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1991,7.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1992,7.10,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1993,6.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1994,6.70,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1995,6.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1996,6.50,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1997,6.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1998,6.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,1999,6.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2000,6.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2001,6.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2002,6.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2003,6,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2004,5.70,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2005,5.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2006,5.80,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2007,5.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2008,5.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2009,5.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2010,5.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2011,5.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2012,5.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2013,5.60,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2014,5.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,EL,2015,5.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1985,10.06,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1986,9.89,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1987,10.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1988,9.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1989,9.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1990,9.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1991,9.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1992,9.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1993,9.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1994,9.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1995,8.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1996,8,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1997,7.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1998,7.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,1999,7.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2000,7.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2001,7.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2002,7.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2003,6.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2004,6.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2005,6.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2006,6.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2007,6.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2008,6.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2009,6.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2010,6.37,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2011,6.23,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2012,6.15,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2013,6.13,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2014,6.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2015,6.06,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2016,5.99,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2017,6.03,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2018,6.03,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,ES,2019,6.00,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1960,12.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1961,12.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1962,12.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1963,12.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1964,13.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1965,13.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1966,13.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1967,13.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1968,13.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1969,13.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1970,12.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1971,12.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1972,12.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1973,12.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1974,11.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1975,11.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1976,10.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1977,9.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1978,9.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1979,9.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1980,8.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1981,8.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1982,8.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1983,8.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1984,8.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1985,8.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1986,8.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1987,7.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1988,7.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1989,7.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1990,7.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1991,7.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1992,6.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1993,5.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1994,5.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1995,5.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1996,6.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1997,5.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1998,5.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,1999,5.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2000,6.90,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2001,7.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2002,7.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2003,7.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2004,7.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2005,7.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2006,7.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2007,7.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2008,7.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2009,7.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2010,7.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2011,6.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2012,6.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2013,6.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2014,6.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2015,6.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2016,6.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2017,6.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2018,6.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FI,2019,6.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1974,12.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1975,11.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1976,11.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1977,10.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1978,10.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1979,10.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1980,10.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1981,10.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1982,9.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1983,9.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1984,9.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1985,8.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1986,8.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1987,7.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1988,7.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1989,7.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1990,7.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1991,6.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1992,6.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1993,6.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1994,6.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1995,6.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1996,6.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1997,5.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1998,5.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,1999,5.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2000,5.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2001,5.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2002,5.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2003,6.08,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2004,6.01,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2005,5.94,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2006,5.87,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2007,5.86,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2008,5.77,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2009,5.74,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2010,5.82,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2011,5.75,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2012,5.74,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2013,5.65,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2014,5.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2015,5.56,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2016,5.47,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2017,5.43,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2018,5.42,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,FR,2019,5.41,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1980,13.62,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1981,13.58,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1982,13.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1983,13.17,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1984,12.99,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1985,12.82,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1986,12.67,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1987,12.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1988,12.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1989,12.13,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1990,12.18,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1991,11.09,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1992,11.21,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1993,10.64,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1994,10.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1995,10.22,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1996,10.25,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1997,9.82,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1998,9.61,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,1999,9.41,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2000,9.22,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2001,8.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2002,8.68,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2003,8.44,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2004,8.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2005,7.84,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2006,7.57,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2007,7.54,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2008,7.29,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2009,7.32,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2010,7.16,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2011,7.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2012,6.85,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2013,6.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2014,6.67,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2015,6.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2016,6.28,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2017,6.17,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2018,6.11,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HR,2019,6.03,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1960,11.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1961,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1962,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1963,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1964,11.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1965,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1966,12.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1967,11.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1968,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1969,11.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1970,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1971,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1972,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1973,11.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1974,11.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1975,11.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1976,11.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC1,ALOS,NR,HU,1977,11.40,
