STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,n_contact,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2212,EL,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2212,ES,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2212,HU,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2212,PL,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2212,SI,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2212,SK,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2212,TR,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,AT,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,BE,2008,0,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,CY,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,CZ,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,ES,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,HU,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,LV,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,PL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,SI,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED0-2,GT5,OC2261,TR,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,AT,2008,64.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,BE,2008,66.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,BG,2008,70,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,CY,2008,96.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,CZ,2008,66.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,DE,2008,59.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,EE,2008,73.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,EL,2008,77.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,ES,2008,72.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,HU,2008,59.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,LV,2008,74.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,MT,2008,73.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,PL,2008,63,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,RO,2008,82.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,SI,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,SK,2008,60.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2211,TR,2008,81.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,BE,2008,83.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,BG,2008,88.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,CY,2008,80.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,CZ,2008,67.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,DE,2008,75.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,EE,2008,79.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,EL,2008,77.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,ES,2008,86,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,HU,2008,76.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,LV,2008,82.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,MT,2008,90.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,PL,2008,75.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,RO,2008,94.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,SI,2008,82.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,SK,2008,71.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2212,TR,2008,73.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,AT,2008,85.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,BE,2008,89,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,BG,2008,88.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,CY,2008,84.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,CZ,2008,80.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,DE,2008,80.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,EE,2008,85.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,EL,2008,99.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,ES,2008,91.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,HU,2008,89.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,LV,2008,89.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,MT,2008,87.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,PL,2008,83.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,RO,2008,95.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,SI,2008,80.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,SK,2008,75,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,0,OC2261,TR,2008,92,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,AT,2008,26.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,BE,2008,26.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,BG,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,CY,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,CZ,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,DE,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,EE,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,EL,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,ES,2008,21.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,HU,2008,32.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,LV,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,MT,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,PL,2008,27.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,RO,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,SI,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,SK,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2211,TR,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,BE,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,BG,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,CY,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,CZ,2008,23.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,DE,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,EE,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,EL,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,ES,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,HU,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,LV,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,MT,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,PL,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,RO,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,SI,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,SK,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2212,TR,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,AT,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,BE,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,BG,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,CY,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,CZ,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,DE,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,EE,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,EL,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,ES,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,HU,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,LV,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,MT,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,PL,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,RO,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,SI,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,SK,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,1,OC2261,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,AT,2008,6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,BE,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,BG,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,CY,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,CZ,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,DE,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,EE,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,EL,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,ES,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,HU,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,LV,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,MT,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,PL,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,RO,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,SI,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,SK,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2211,TR,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,BE,2008,4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,BG,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,CY,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,CZ,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,EE,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,EL,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,ES,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,HU,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,LV,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,MT,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,PL,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,SI,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,SK,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2212,TR,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,AT,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,BE,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,BG,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,CY,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,CZ,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,EE,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,HU,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,LV,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,MT,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,PL,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,RO,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,SI,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,SK,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,2,OC2261,TR,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,AT,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,BE,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,BG,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,CY,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,CZ,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,EE,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,EL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,ES,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,HU,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,LV,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,MT,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,PL,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,SI,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,SK,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2211,TR,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,BE,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,BG,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,CY,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,CZ,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,EE,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,EL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,HU,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,LV,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,MT,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,PL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,SI,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,SK,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2212,TR,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,AT,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,BE,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,BG,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,CY,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,CZ,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,EE,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,ES,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,HU,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,LV,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,MT,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,PL,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,SI,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,SK,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,3-5,OC2261,TR,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,TOTAL,ED3_4,GT5,OC2211,AT,2008,0.7,
