STRUCTURE,STRUCTURE_ID,freq,unit,quantile,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,BG,2012,875.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,CY,2012,116.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,CZ,2012,1267.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,DE,2012,9228.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,DK,2012,583.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,EE,2012,142.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,EEA,2012,56722.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,EL,2012,1333.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,ES,2012,4950.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,EU27_2007,2012,56262.1,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,FI,2012,604.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,FR,2012,7368.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,HU,2012,968.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,IS,2012,30.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,IT,2012,7366.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,LT,2012,323.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,LU,2012,52.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,LV,2012,213.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,MT,2012,50.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,NL,2012,1796.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,NO,2012,429.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,PL,2012,4443.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,PT,2012,1180.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,RO,2012,2871.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,SE,2012,1069.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,SI,2012,240.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,SK,2012,772.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,F,UK,2012,6108.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,AT,2012,942.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,BE,2012,1244.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,BG,2012,860.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,CY,2012,108.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,CZ,2012,1247.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,DE,2012,9343.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,DK,2012,578.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,EE,2012,133.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,EEA,2012,56450.7,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,EL,2012,1331.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,ES,2012,5073.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,EU27_2007,2012,55892.9,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,FI,2012,571.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,FR,2012,6757.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,HU,2012,903.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,IS,2012,30.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,IT,2012,7343.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,LT,2012,294.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,LU,2012,56.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,LV,2012,196.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,MT,2012,49.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,NL,2012,1889.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,NO,2012,527.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,PL,2012,4458.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,PT,2012,1071.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,RO,2012,3493.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,SE,2012,940.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,SI,2012,237.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,SK,2012,629.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,M,UK,2012,6135.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,AT,2012,1911.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,BE,2012,2610.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,BG,2012,1736.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,CY,2012,224.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,CZ,2012,2514.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,DE,2012,18571.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,DK,2012,1162.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,EE,2012,276.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,EEA,2012,113173.3,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,EL,2012,2665.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,ES,2012,10024.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,EU27_2007,2012,112154.9,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,FI,2012,1175.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,FR,2012,14126.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,HU,2012,1872.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,IS,2012,60.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,IT,2012,14709.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,LT,2012,618.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,LU,2012,109.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,LV,2012,409.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,MT,2012,99.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,NL,2012,3686.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,NO,2012,957.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,PL,2012,8902.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,PT,2012,2252.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,RO,2012,6364.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,SE,2012,2009.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,SI,2012,478.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,SK,2012,1401.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y45-64,T,UK,2012,12244.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,AT,2012,3024.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,BE,2012,3960.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,BG,2012,2515.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,CY,2012,310.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,CZ,2012,3833.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,DE,2012,27866.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,DK,2012,1795.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,EE,2012,472.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,EEA,2012,173269.0,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,EL,2012,3766.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,ES,2012,16021.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,EU27_2007,2012,171638.2,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,FI,2012,1884.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,FR,2012,22176.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,HU,2012,3216.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,IS,2012,103.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,IT,2012,22053.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,LT,2012,1024.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,LU,2012,176.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,LV,2012,687.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,MT,2012,151.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,NL,2012,5613.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,NO,2012,1527.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,PL,2012,13515.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,PT,2012,3600.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,RO,2012,7121.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,SE,2012,3425.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,SI,2012,697.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,SK,2012,1778.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,F,UK,2012,20949.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,AT,2012,2923.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,BE,2012,3750.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,BG,2012,2504.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,CY,2012,280.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,CZ,2012,3858.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,DE,2012,27877.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,DK,2012,1870.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,EE,2012,434.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,EEA,2012,172745.2,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,EL,2012,3920.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,ES,2012,16597.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,EU27_2007,2012,170922.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,FI,2012,1837.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,FR,2012,20878.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,HU,2012,3082.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,IS,2012,111.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,IT,2012,21654.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,LT,2012,940.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,LU,2012,178.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,LV,2012,628.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,MT,2012,156.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,NL,2012,5892.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,NO,2012,1711.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,PL,2012,13398.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,PT,2012,3589.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,RO,2012,7739.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,SE,2012,3353.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,SI,2012,743.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,SK,2012,1970.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,M,UK,2012,20864.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,AT,2012,5947.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,BE,2012,7710.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,BG,2012,5019.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,CY,2012,590.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,CZ,2012,7692.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,DE,2012,55744.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,DK,2012,3665.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,EE,2012,906.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,EEA,2012,346014.2,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,EL,2012,7686.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,ES,2012,32618.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,EU27_2007,2012,342560.8,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,FI,2012,3721.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,FR,2012,43054.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,HU,2012,6298.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,IS,2012,214.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,IT,2012,43708.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,LT,2012,1964.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,LU,2012,355.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,LV,2012,1315.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,MT,2012,308.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,NL,2012,11506.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,NO,2012,3238.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,PL,2012,26914.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,PT,2012,7189.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,RO,2012,14860.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,SE,2012,6779.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,SI,2012,1440.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,SK,2012,3748.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE15,T,UK,2012,41813.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,AT,2012,501.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,BE,2012,693.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,BG,2012,337.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,CY,2012,32.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,CZ,2012,553.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,DE,2012,5858.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,DK,2012,363.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,EE,2012,78.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,EEA,2012,29761.0,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,EL,2012,555.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,ES,2012,2515.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,EU27_2007,2012,29419.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,FI,2012,415.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,FR,2012,4007.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,HU,2012,419.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,IS,2012,15.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,IT,2012,3893.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,LT,2012,157.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,LU,2012,26.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,LV,2012,104.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,MT,2012,24.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,NL,2012,897.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,NO,2012,325.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,PL,2012,1477.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,PT,2012,473.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,RO,2012,779.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,SE,2012,811.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,SI,2012,114.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,SK,2012,276.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,F,UK,2012,4048.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,AT,2012,432.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,BE,2012,788.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,BG,2012,301.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,CY,2012,36.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,CZ,2012,425.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,DE,2012,5106.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,DK,2012,360.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,EE,2012,48.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,EEA,2012,26526.0,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,EL,2012,552.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,ES,2012,2426.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,EU27_2007,2012,26230.8,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,FI,2012,322.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,TOTAL,PB0001,Y_GE65,M,FR,2012,3406.6,
