STRUCTURE,STRUCTURE_ID,freq,lev_diff,sex,age,yes_no,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,NO,PC,RO,2019,84.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,NO,PC,RS,2019,59.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,NO,PC,SE,2019,38.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,NO,PC,SI,2019,46.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,NO,PC,SK,2019,69.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,NO,PC,TR,2019,75.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,AT,2019,97.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,BE,2019,82.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,BG,2019,92.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,CY,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,CZ,2019,98.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,DE,2019,90.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,DK,2019,86.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,EE,2019,86.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,EL,2019,92.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,ES,2019,92.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,EU27_2020,2019,90.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,FI,2019,93.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,FR,2019,82.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,HR,2019,94.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,HU,2019,92.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,IE,2019,83.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,IS,2019,78.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,IT,2019,95.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,LT,2019,100.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,LU,2019,75.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,LV,2019,98.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,MT,2019,81.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,NL,2019,95.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,NO,2019,66.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,PL,2019,97.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,PT,2019,98.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,RO,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,RS,2019,90.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,SE,2019,89.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,SI,2019,92.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,SK,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE65,YES,PC,TR,2019,97.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,AT,2019,62.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,BE,2019,61.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,BG,2019,76.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,CY,2019,80.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,CZ,2019,84.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,DE,2019,55.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,DK,2019,45.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,EE,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,EL,2019,73.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,ES,2019,65.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,EU27_2020,2019,66.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,FI,2019,61.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,FR,2019,59.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,HR,2019,81.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,HU,2019,65.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,IE,2019,54.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,IS,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,IT,2019,69.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,LT,2019,84.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,LU,2019,53.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,LV,2019,81.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,MT,2019,67.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,NL,2019,65.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,NO,2019,32.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,PL,2019,86.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,PT,2019,74.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,RO,2019,91.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,RS,2019,75.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,SE,2019,50.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,SI,2019,63.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,SK,2019,89.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,NO,PC,TR,2019,86.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,AT,2019,98.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,BE,2019,88.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,BG,2019,98.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,CY,2019,100.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,CZ,2019,99.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,DE,2019,91.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,DK,2019,93.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,EE,2019,89.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,EL,2019,97.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,ES,2019,94.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,EU27_2020,2019,93.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,FI,2019,95.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,FR,2019,87.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,HR,2019,97.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,HU,2019,93.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,IE,2019,85.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,IS,2019,73.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,IT,2019,97.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,LT,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,LU,2019,83.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,LV,2019,98.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,MT,2019,82.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,NL,2019,97.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,NO,2019,70.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,PL,2019,97.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,PT,2019,98.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,RO,2019,100.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,RS,2019,91.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,SE,2019,88.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,SI,2019,94.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,SK,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,F,Y_GE75,YES,PC,TR,2019,96.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,AT,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,BE,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,BG,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,CY,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,CZ,2019,30.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,DE,2019,25.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,DK,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,EE,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,EL,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,ES,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,EU27_2020,2019,20.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,FI,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,FR,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,HR,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,HU,2019,26.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,IE,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,IS,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,IT,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,LT,2019,29.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,LU,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,LV,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,MT,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,NL,2019,34.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,NO,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,PL,2019,28.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,PT,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,RO,2019,45.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,RS,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,SE,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,SI,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,SK,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,NO,PC,TR,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,AT,2019,66.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,BE,2019,54.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,BG,2019,60.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,CY,2019,82.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,CZ,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,DE,2019,93.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,DK,2019,84.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,EE,2019,53.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,EL,2019,48.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,ES,2019,77.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,EU27_2020,2019,72.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,FI,2019,62.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,FR,2019,52.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,HR,2019,86.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,HU,2019,64.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,IE,2019,53.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,IS,2019,69.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,IT,2019,59.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,LT,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,LU,2019,46.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,LV,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,MT,2019,72.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,NL,2019,86.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,NO,2019,40.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,PL,2019,78.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,PT,2019,56.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,RO,2019,59.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,RS,2019,43.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,SE,2019,70.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,SI,2019,68.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,SK,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y55-64,YES,PC,TR,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,AT,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,BE,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,BG,2019,35.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,CY,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,CZ,2019,48.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,DE,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,DK,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,EE,2019,17.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,EL,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,ES,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,EU27_2020,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,FI,2019,26.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,FR,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,HR,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,HU,2019,36.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,IE,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,IS,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,IT,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,LT,2019,44.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,LU,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,LV,2019,43.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,MT,2019,32.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,NL,2019,38.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,NO,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,PL,2019,39.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,PT,2019,22.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,RO,2019,65.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,RS,2019,34.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,SE,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,SI,2019,31.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,SK,2019,43.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,NO,PC,TR,2019,34.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,AT,2019,71.9,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,BE,2019,49.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,BG,2019,58.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,CY,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,CZ,2019,89.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,DE,2019,84.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,DK,2019,76.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,EE,2019,54.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,EL,2019,67.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,ES,2019,57.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,EU27_2020,2019,66.2,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,FI,2019,75.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,FR,2019,42.5,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,HR,2019,82.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,HU,2019,67.1,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,IE,2019,70.8,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,IS,2019,27.7,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,IT,2019,79.4,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,LT,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,LU,2019,50.0,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,LV,2019,100,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,MT,2019,68.6,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,NL,2019,96.3,
dataflow,ESTAT:HLTH_EHIS_TAHCS(1.0),A,LTD,M,Y65-74,YES,PC,NO,2019,33.9,
