STRUCTURE,STRUCTURE_ID,freq,deg_urb,sex,age,lev_diff,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,EE,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,EL,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,ES,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,EU27_2020,2019,17.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,FI,2019,21.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,FR,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,HR,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,HU,2019,23.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,IE,2019,13.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,IS,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,IT,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,LT,2019,22.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,LU,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,LV,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,MT,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,NL,2019,27.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,NO,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,PL,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,PT,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,RO,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,RS,2019,18.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,SE,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,SI,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,SK,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,MOD,PC,TR,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,AT,2019,71.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,BE,2019,70.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,BG,2019,67.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,CY,2019,73.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,CZ,2019,52.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,DE,2019,66.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,DK,2019,72.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,EE,2019,80.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,EL,2019,71.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,ES,2019,77.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,EU27_2020,2019,67.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,FI,2019,65.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,FR,2019,72.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,HR,2019,57.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,HU,2019,62.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,IE,2019,74.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,IS,2019,78.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,IT,2019,74.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,LT,2019,57.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,LU,2019,77.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,LV,2019,59.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,MT,2019,67.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,NL,2019,56.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,NO,2019,87.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,PL,2019,57.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,PT,2019,73.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,RO,2019,39.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,RS,2019,65.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,SE,2019,71.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,SI,2019,68.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,SK,2019,54.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,NONE,PC,TR,2019,66.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,AT,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,BE,2019,17.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,BG,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,CY,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,CZ,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,DE,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,DK,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,EE,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,EL,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,ES,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,EU27_2020,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,FI,2019,13.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,FR,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,HR,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,HU,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,IE,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,IS,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,IT,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,LT,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,LU,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,LV,2019,20.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,MT,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,NL,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,NO,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,PL,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,PT,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,RO,2019,37.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,RS,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,SE,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,SI,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,SK,2019,22.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE55,SEV,PC,TR,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,AT,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,AT,2019,36.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,BE,2014,38.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,BE,2019,38.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,BG,2014,56.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,BG,2019,44.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,CY,2014,42.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,CY,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,CZ,2014,64.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,CZ,2019,59.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,DE,2014,33.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,DE,2019,37.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,DK,2014,31.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,DK,2019,33.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,EE,2014,24.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,EE,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,EL,2014,44.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,EL,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,ES,2014,35.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,ES,2019,30.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,EU27_2020,2014,38.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,EU27_2020,2019,39.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,EU28,2014,37.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,FI,2014,37.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,FI,2019,40.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,FR,2014,35.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,FR,2019,32.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,HR,2014,40.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,HR,2019,55.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,HU,2014,47.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,HU,2019,45.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,IE,2014,40.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,IE,2019,33.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,IS,2014,27.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,IS,2019,24.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,IT,2014,36.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,IT,2019,35.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,LT,2014,58.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,LT,2019,54.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,LU,2014,29.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,LU,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,LV,2014,56.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,LV,2019,53.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,MT,2014,32.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,MT,2019,40.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,NL,2014,48.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,NL,2019,49.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,NO,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,NO,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,PL,2014,49.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,PL,2019,54.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,PT,2014,29.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,PT,2019,34.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,RO,2014,50.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,RO,2019,73.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,RS,2019,46.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,SE,2014,32.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,SE,2019,34.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,SI,2014,42.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,SI,2019,41.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,SK,2014,64.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,SK,2019,58.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,TR,2014,54.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,TR,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,LTD,PC,UK,2014,30.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,AT,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,AT,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,BE,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,BE,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,BG,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,BG,2019,22.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,CY,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,CY,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,CZ,2014,35.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,CZ,2019,33.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,DE,2014,22.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,DE,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,DK,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,DK,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,EE,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,EE,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,EL,2014,18.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,EL,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,ES,2014,11.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,ES,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,EU27_2020,2014,19.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,EU27_2020,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,EU28,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,FI,2014,23.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,FI,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,FR,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,FR,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,HR,2014,19.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,HR,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,HU,2014,24.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,HU,2019,28.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,IE,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,IE,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,IS,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,IS,2019,13.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,IT,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,IT,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,LT,2014,28.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,LT,2019,28.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,LU,2014,16.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,LU,2019,18.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,LV,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,LV,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,MT,2014,15.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,MT,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,NL,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,NL,2019,30.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,NO,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,NO,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,PL,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,PL,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,PT,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,PT,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,RO,2014,21.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,RO,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,RS,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,SE,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,SE,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,SI,2014,16.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,SI,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,SK,2014,32.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,SK,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,TOTAL,M,Y_GE65,MOD,PC,TR,2014,19.3,
