STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1982,67002.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1983,69231.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1984,71012.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1985,73199.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1986,75473.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1987,77496.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1988,78662.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1989,79247.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1990,81641.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1991,82925.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1992,83724.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1993,85367.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1994,87712.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1995,89421.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1996,90828.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1997,91121.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1998,90086.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,1999,87524.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2000,85031.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2001,86706.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2002,88070.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2003,92982,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2004,87440,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2005,81600,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2006,83116.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2007,83519.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2008,82397.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2009,82813.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2010,83201.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2011,84221.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2012,85025.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2013,85246.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2014,87687.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2015,88437.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2016,91730.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,PL,2017,90284.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,1999,42251.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2000,43237.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2001,43574.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2002,42666.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2003,43336.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2004,45061.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2005,46972.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2006,46536.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2007,45707.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2008,47617.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2009,48484.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2010,50778.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2011,51153.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2012,52362.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2013,52828.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2014,53720.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2015,54807.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2016,55975.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2017,57329.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2018,59333.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2019,61731,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RO,2020,64127.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RS,2016,20853.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RS,2017,20773.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RS,2018,20824.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RS,2020,19857,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,RS,2021,20703.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,1995,24866.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,1996,25095.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,1997,25255.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,1998,25847.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,1999,26277.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2000,26852.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2001,27779.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2002,28679.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2003,29419.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2004,30343.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2005,31198.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2006,32180.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2007,33178.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2008,33951.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2009,34876.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2010,35718.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2011,36756.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2012,37780.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2013,38828.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2014,39853.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2015,40919.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2016,42017.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2017,42945.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2018,43967.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SE,2019,44046.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,1998,4335.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,1999,4216.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2000,4279.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2001,4325.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2002,4440.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2003,4485.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2004,4589.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2005,4692.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2006,4740.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2007,4814.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2008,4854.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2009,4915.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2010,4979.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2011,5121.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2012,5228.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2013,5416.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2014,5712.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2015,5830.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2016,6224.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2017,6408.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2018,6591.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2019,6812.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SI,2020,6944.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SK,2000,17420.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SK,2001,17340.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SK,2002,17215.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SK,2003,16925.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,SK,2004,16938.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1960,44457.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1961,45224.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1962,46157.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1963,46723.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1964,47010.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1965,47505.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1966,48014.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1967,49084.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1968,50306.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1969,51318.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1970,52516.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1971,56710.00,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1972,58751.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1973,60575.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1974,61884.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1975,64107.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1976,65449.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1977,66846.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1978,68325.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1979,72293.00,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1980,74209.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1981,76042.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1982,75218.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1983,78737.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1984,79578.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1985,80763.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1986,81515.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1987,85284.00,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1988,86903.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1989,88607.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1990,92583.00,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1991,93663.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1992,94671.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1993,97055.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1994,98105.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1995,101803.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1996,104429.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1997,108030.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1998,110952.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,1999,112183.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2000,116427.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2001,119800.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2002,124714.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2003,130599.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2004,139194.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2005,144780.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2006,148998.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2007,152184.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2008,158597.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2009,164607.00,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2010,166250.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2011,169919.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2012,171747.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2013,173976.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2014,177352.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2015,180444.00,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2016,182534.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2017,185692.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2018,188783.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC221,UK,2019,196784.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1980,665.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1983,937.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1984,971.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1985,982.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1989,1099.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1990,1115.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1991,1154.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1992,1190.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1993,1236.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1994,1290.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1995,1145.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1996,1033.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1997,1360.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1998,1390.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,1999,1425.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,2000,1457.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,2001,1525.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,2002,1342.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,2003,1350.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AL,2006,1035.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1980,1622.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1985,2124.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1986,2299.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1987,2406.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1988,2501.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1989,2663.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1990,2771.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1991,2889.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1992,2998.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1993,3147.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1994,3275.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1995,3379.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1996,3513.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1997,3618.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1998,3624.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,1999,3666.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2000,3722.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2001,3879.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2002,3956.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2003,4037.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2004,4113.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2005,4232.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2006,4467.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2007,4490.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2008,4544.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2009,4619.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2010,4685.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2011,4743.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2012,4797.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2013,4853.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2014,4893.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2015,4906.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2016,4954.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2017,5009.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2018,5027.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2019,5143.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,AT,2020,5206.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1985,6273.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1986,6666.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1987,6917.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1988,7147.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1989,7182.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1990,7285.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1991,7413.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1992,7525.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1993,7596.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1994,7672.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1995,7852.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1996,7992.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1997,8095.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1998,8240.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,1999,8326.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,2000,7659,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,2001,7680.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,2002,7685.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,2003,7680.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,2004,7712.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,2005,7694.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,2006,7748.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,NR,PRACT,OC2261,BE,2007,7677.00,
