STRUCTURE,STRUCTURE_ID,freq,unit,quantile,assist,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,M,NO,2012,47.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,M,PL,2012,387.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,M,PT,2012,67.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,M,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,M,SE,2012,98.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,M,SI,2012,24.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,M,SK,2012,30.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,M,UK,2012,847.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,AT,2012,140.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,BE,2012,173.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,BG,2012,143.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,CY,2012,15.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,CZ,2012,193.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,DE,2012,2239.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,DK,2012,159.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,EE,2012,31.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,EEA,2012,11547.5,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,EL,2012,213.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,ES,2012,934.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,EU27_2007,2012,11434.6,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,FI,2012,77.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,FR,2012,1278.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,HU,2012,338.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,IS,2012,5.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,IT,2012,1276.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,LT,2012,129.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,LU,2012,11.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,LV,2012,83.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,MT,2012,6.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,NL,2012,311.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,NO,2012,107.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,PL,2012,936.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,PT,2012,161.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,SE,2012,231.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,SI,2012,42.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,SK,2012,66.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU3,TOTAL,T,UK,2012,2187.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,AT,2012,5.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,BE,2012,19.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,BG,2012,6.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,CZ,2012,23.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,DE,2012,127.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,DK,2012,10.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,EE,2012,1.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,EEA,2012,1329.5,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,EL,2012,22.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,ES,2012,169.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,EU27_2007,2012,1321.1,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,FR,2012,128.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,HU,2012,20.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,IS,2012,0.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,IT,2012,226.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,LT,2012,19.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,LU,2012,1.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,LV,2012,4.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,MT,2012,0.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,NL,2012,23.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,NO,2012,8.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,PL,2012,105.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,PT,2012,21.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,SE,2012,14.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,F,UK,2012,362.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,AT,2012,9.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,BE,2012,13.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,BG,2012,3.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,CZ,2012,8.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,DE,2012,73.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,DK,2012,2.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,EE,2012,1.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,EEA,2012,856.0,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,EL,2012,21.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,ES,2012,107.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,EU27_2007,2012,847.1,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,FI,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,FR,2012,155.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,HU,2012,14.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,IT,2012,93.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,LT,2012,9.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,LU,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,LV,2012,2.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,MT,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,NL,2012,22.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,NO,2012,8.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,PL,2012,67.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,PT,2012,17.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,SE,2012,8.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,M,UK,2012,209.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,AT,2012,14.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,BE,2012,33.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,BG,2012,9.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,CY,2012,1.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,CZ,2012,31.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,DE,2012,201.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,DK,2012,13.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,EE,2012,2.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,EEA,2012,2185.5,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,EL,2012,44.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,ES,2012,277.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,EU27_2007,2012,2168.2,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,FI,2012,1.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,FR,2012,283.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,HU,2012,34.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,IS,2012,0.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,IT,2012,320.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,LT,2012,29.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,LU,2012,1.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,LV,2012,6.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,MT,2012,1.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,NL,2012,45.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,NO,2012,16.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,PL,2012,172.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,PT,2012,39.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,SE,2012,23.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,SI,2012,2.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1015,T,UK,2012,572.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,AT,2012,46.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,BE,2012,63.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,BG,2012,15.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,CZ,2012,35.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,DE,2012,668.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,DK,2012,54.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,EE,2012,6.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,EEA,2012,2956.5,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,EL,2012,60.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,ES,2012,222.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,EU27_2007,2012,2914.3,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,FR,2012,257.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,HU,2012,111.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,IS,2012,2.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,IT,2012,171.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,LT,2012,34.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,LU,2012,1.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,LV,2012,26.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,MT,2012,1.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,NL,2012,107.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,NO,2012,40.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,PL,2012,431.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,PT,2012,41.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,SE,2012,54.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,F,UK,2012,480.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,AT,2012,66.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,BE,2012,48.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,BG,2012,21.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,CZ,2012,35.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,DE,2012,723.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,DK,2012,41.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,EE,2012,7.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,EEA,2012,2423.5,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,EL,2012,36.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,ES,2012,191.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,EU27_2007,2012,2379.3,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,FR,2012,247.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,HU,2012,88.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,IT,2012,76.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,LT,2012,26.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,LU,2012,2.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,LV,2012,22.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,MT,2012,1.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,NL,2012,117.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,NO,2012,43.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,PL,2012,198.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,PT,2012,35.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,SE,2012,48.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,M,UK,2012,306.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,AT,2012,112.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,BE,2012,111.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,BG,2012,37.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,CY,2012,5.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,CZ,2012,70.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,DE,2012,1391.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,DK,2012,96.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,EE,2012,14.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,EEA,2012,5380.0,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,EL,2012,96.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,ES,2012,413.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,EU27_2007,2012,5293.6,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,FI,2012,31.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,FR,2012,504.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,HU,2012,199.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,IS,2012,3.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,IT,2012,247.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,LT,2012,60.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,LU,2012,4.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,LV,2012,48.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,MT,2012,2.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,NL,2012,224.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,NO,2012,83.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,PL,2012,629.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,PT,2012,77.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,SE,2012,103.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,SI,2012,8.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,AS1095,T,UK,2012,786.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,AT,2012,52.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,BE,2012,83.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,BG,2012,22.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,CZ,2012,58.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,DE,2012,795.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,DK,2012,65.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,EE,2012,8.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,EEA,2012,4286.0,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,EL,2012,82.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,ES,2012,391.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,EU27_2007,2012,4235.4,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,FR,2012,385.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,HU,2012,131.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,IS,2012,2.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,IT,2012,397.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,LT,2012,53.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,LU,2012,3.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,LV,2012,30.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,MT,2012,1.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,NL,2012,130.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,NO,2012,48.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,PL,2012,536.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,PT,2012,63.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,SE,2012,69.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,F,UK,2012,843.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,AT,2012,75.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,BE,2012,62.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,BG,2012,25.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,CZ,2012,43.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,DE,2012,797.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,DK,2012,44.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,EE,2012,8.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,EEA,2012,3279.4,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,EL,2012,57.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,ES,2012,299.6,
