STRUCTURE,STRUCTURE_ID,freq,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EE,1998,16.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EE,1999,17,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EE,2000,17,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EE,2001,17.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EE,2002,17.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EE,2003,17.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,1995,18.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,1996,18.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,1997,18.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,1998,18.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,1999,18.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,2000,18.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,2001,18.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,2002,18.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EL,2003,18.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,1995,20.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,1996,20.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,1997,20.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,1998,20.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,1999,20.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,2000,20.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,2001,21,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,2002,21,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,ES,2003,20.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU15,1995,19.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU15,1996,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU15,1997,19.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU15,2000,19.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU15,2001,19.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU15,2002,19.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU25,2002,19.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU25,2003,19.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU27_2007,2002,19.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,EU27_2007,2003,19.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,1995,18.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,1996,18.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,1997,19.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,1998,19.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,1999,19.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,2000,19.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,2001,19.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,2002,19.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FI,2003,20,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FR,1998,21.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FR,1999,21.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FR,2000,21.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FR,2001,21.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FR,2002,21.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,FR,2003,21.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,1995,16,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,1996,15.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,1997,16.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,1998,16.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,1999,16.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,2000,16.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,2001,17,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,2002,17,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,HU,2003,16.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,1995,17.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,1996,17.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,1997,17.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,1998,17.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,1999,17.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,2000,18,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,2001,18.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,2002,18.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IE,2003,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,1995,19.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,1996,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,1997,20.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,1998,19.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,1999,19.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,2000,19.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,2001,21.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,2002,20.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IS,2003,20.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,1995,19.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,1996,20.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,1997,20.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,1998,20.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,1999,20.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,2000,20.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,2001,21,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,2002,21,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,IT,2003,20.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,1995,16.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,1996,17.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,1997,17.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,1998,17.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,1999,17.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,2000,17.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,2001,17.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,2002,17.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LT,2003,18.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,1995,19.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,1996,19.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,1997,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,1998,19.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,1999,19.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,2000,20.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,2001,19.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,2002,20,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LU,2003,18.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LV,2002,17,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,LV,2003,16.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,1995,17.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,1996,18.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,1997,18.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,1998,18.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,1999,17.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,2000,18.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,2001,18.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,2002,19.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,MT,2003,18.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,1995,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,1996,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,1997,19.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,1998,19.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,1999,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,2000,19.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,2001,19.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,2002,19.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NL,2003,19.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,1995,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,1996,19.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,1997,19.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,1998,19.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,1999,19.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,2000,19.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,2001,19.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,2002,19.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,NO,2003,20.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,1995,16.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,1996,16.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,1997,16.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,1998,17.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,1999,17.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,2000,17.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,2001,17.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,2002,18,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PL,2003,18,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,1995,18.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,1996,18.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,1997,18.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,1998,18.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,1999,18.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,2000,18.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,2001,19.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,2002,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,PT,2003,19,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,1995,15.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,1996,14.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,1997,15.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,1998,15.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,1999,15.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,2000,15.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,2001,16,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,2002,15.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,RO,2003,15.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,1995,19.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,1996,19.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,1997,20.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,1998,20.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,1999,20,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,2000,20.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,2001,20.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,2002,20.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SE,2003,20.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,1995,17.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,1996,18.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,1997,18,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,1998,18.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,1999,18.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,2000,18.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,2001,19,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,2002,19,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SI,2003,18.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,1995,16.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,1996,16.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,1997,16.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,1998,16.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,1999,16.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,2000,16.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,2001,16.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,2002,16.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,SK,2003,16.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,1995,18.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,1996,18.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,1997,18.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,1998,18.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,1999,18.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,2000,19,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,2001,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,2002,19.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,F_65_LE,UK,2003,19.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,1995,60.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,1996,62.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,1997,62.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,1998,63.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,1999,63.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,2000,64.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,2001,64.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,2002,65.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,AT,2003,66.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,1995,63.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,1996,64.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,1997,66.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,1998,63.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,1999,66.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,2000,65.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,2001,66.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,2002,66.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,BE,2003,67.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,CY,2003,68.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,CZ,2002,62.8,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,1995,60.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,1996,60.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,1997,61.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,1998,62.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,1999,62.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,2000,63.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,2001,64.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,2002,64.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DE,2003,65.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,1995,61.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,1996,61.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,1997,61.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,1998,62.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,1999,62.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,2000,62.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,2001,62.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,2002,62.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,DK,2003,63.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,1995,65.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,1996,66.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,1997,66.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,1998,66.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,1999,66.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,2000,66.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,2001,66.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,2002,66.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EL,2003,66.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,1995,64.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,1996,65.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,1997,65.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,1998,65.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,1999,65.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,2000,66.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,2001,66.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,2002,66.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,ES,2003,66.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EU15,1999,63.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EU15,2000,63.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EU15,2001,63.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EU15,2002,64.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,EU15,2003,64.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FI,1996,54.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FI,1997,55.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FI,1998,55.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FI,1999,55.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FI,2000,56.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FI,2001,56.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FI,2002,57.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FI,2003,57.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,1995,60.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,1996,59.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,1997,60.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,1998,59.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,1999,60.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,2000,60.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,2001,60.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,2002,60.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,FR,2003,60.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,HU,2003,53.5,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,1995,63.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,1996,64.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,1997,63.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,1998,64.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,1999,63.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,2000,63.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,2001,63.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,2002,63.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IE,2003,63.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,1995,66.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,1996,67.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,1997,68.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,1998,67.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,1999,68.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,2000,69.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,2001,69.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,2002,70.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_DFLE,IT,2003,70.9,e
