STRUCTURE,STRUCTURE_ID,freq,lev_limit,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-64,PC_PER_HPB,SK,2020,69.1,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-64,PC_PER_HPB,TR,2013,56.1,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-64,PC_PER_HPB,UK,2007,42.0,u
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-64,PC_PER_HPB,UK,2013,53.1,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,AT,2020,7.5,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,BE,2020,4.0,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,BG,2020,2.9,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,CH,2020,6.1,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,CY,2020,2.5,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,CZ,2020,3.7,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,DE,2020,4.4,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,DK,2020,3.5,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,EA19,2020,3.7,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,EE,2020,3.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,EL,2020,1.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,ES,2020,2.5,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,EU27_2020,2020,4.9,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,FI,2020,13.1,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,FR,2020,3.7,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,HR,2020,3.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,HU,2020,1.5,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,IE,2020,1.2,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,IS,2020,3.6,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,IT,2020,3.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,LT,2020,0.9,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,LU,2020,5.1,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,LV,2020,2.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,MT,2020,0.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,NL,2020,2.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,NO,2020,5.2,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,PL,2020,18.7,d
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,PT,2020,1.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,RO,2020,2.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,SE,2020,6.1,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,SI,2020,2.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_EMP_PREEMP,SK,2020,4.9,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,AT,2020,55.6,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,BE,2020,44.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,BG,2020,65.4,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,CH,2020,52.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,CY,2020,64.0,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,CZ,2020,67.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,DK,2020,53.2,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,EA19,2020,50.4,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,EE,2020,48.0,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,EL,2020,63.1,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,ES,2020,39.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,EU27_2020,2020,49.9,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,FI,2020,52.9,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,FR,2020,48.4,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,HR,2020,57.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,HU,2020,51.6,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,IE,2020,42.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,IS,2020,38.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,IT,2020,63.3,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,LT,2020,49.2,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,LU,2020,49.0,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,LV,2020,46.2,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,MT,2020,35.7,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,NL,2020,33.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,NO,2020,46.5,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,PL,2020,49.0,d
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,PT,2020,26.6,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,RO,2020,69.0,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,SE,2020,32.7,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,SI,2020,43.8,
dataflow,ESTAT:HSW_PB4(1.0),A,SOME,Y15-74,PC_PER_HPB,SK,2020,69.7,
