STRUCTURE,STRUCTURE_ID,freq,factor,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-54,SE,2020,8.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-54,SI,2013,6.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-54,SI,2020,8.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-54,SK,2013,5.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-54,SK,2020,7.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-54,TR,2013,4.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-54,UK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,AT,2013,21.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,AT,2020,19.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,BE,2013,13.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,BE,2020,12.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,BG,2013,9.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,BG,2020,14.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,CH,2013,19.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,CH,2020,13.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,CY,2013,12.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,CY,2020,4.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,CZ,2013,7.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,CZ,2020,6.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,DE,2013,2.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,DE,2020,2.3,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,DK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,DK,2020,1.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EA19,2013,12.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EA19,2020,11.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EE,2013,25.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EE,2020,18.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EL,2013,10.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EL,2020,10.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,ES,2013,11.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,ES,2020,12.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EU27_2020,2013,11.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EU27_2020,2020,10.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,EU28,2013,11.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,FI,2013,11.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,FI,2020,12.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,FR,2013,17.9,bd
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,FR,2020,12.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,HR,2013,4.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,HR,2020,5.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,HU,2013,11.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,HU,2020,10.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,IE,2013,7.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,IE,2020,8.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,IS,2020,7.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,IT,2013,21.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,IT,2020,12.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,LT,2013,13.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,LT,2020,7.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,LU,2013,32.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,LU,2020,20.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,LV,2013,18.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,LV,2020,15.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,MT,2013,2.5,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,MT,2020,8.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,NL,2020,24.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,NO,2013,2.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,NO,2020,8.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,PL,2013,7.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,PL,2020,8.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,PT,2013,24.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,PT,2020,14.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,RO,2013,5.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,RO,2020,6.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,SE,2013,14.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,SE,2020,8.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,SI,2013,6.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,SI,2020,9.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,SK,2013,5.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,SK,2020,7.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,TR,2013,4.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y35-64,UK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,AT,2013,21.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,AT,2020,18.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,BE,2013,14.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,BE,2020,12.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,BG,2013,10.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,BG,2020,13.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,CH,2013,16.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,CH,2020,11.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,CY,2013,9.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,CY,2020,2.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,CZ,2013,6.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,CZ,2020,6.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,DE,2013,2.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,DE,2020,2.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,DK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,DK,2020,1.0,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EA19,2013,11.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EA19,2020,11.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EE,2013,22.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EE,2020,15.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EL,2013,8.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EL,2020,9.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,ES,2013,9.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,ES,2020,12.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EU27_2020,2013,10.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EU27_2020,2020,10.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,EU28,2013,10.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,FI,2013,10.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,FI,2020,12.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,FR,2013,18.0,bd
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,FR,2020,12.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,HR,2013,4.5,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,HR,2020,3.9,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,HU,2013,11.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,HU,2020,9.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,IE,2013,4.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,IE,2020,7.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,IS,2020,8.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,IT,2013,22.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,IT,2020,13.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,LT,2013,11.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,LT,2020,7.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,LU,2013,32.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,LU,2020,19.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,LV,2013,18.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,LV,2020,15.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,MT,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,MT,2020,7.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,NL,2020,22.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,NO,2013,3.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,NO,2020,9.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,PL,2013,7.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,PL,2020,7.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,PT,2013,20.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,PT,2020,12.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,RO,2013,3.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,RO,2020,5.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,SE,2013,14.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,SE,2020,7.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,SI,2013,6.7,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,SI,2020,9.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,SK,2013,5.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,SK,2020,6.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,TR,2013,2.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y55-64,UK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,AT,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,BE,2020,11.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,BG,2020,14.0,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,CH,2020,7.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,CY,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,CZ,2020,6.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,DE,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,DK,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,EA19,2020,7.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,EE,2020,14.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,EL,2020,4.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,ES,2020,12.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,EU27_2020,2020,7.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,FI,2020,4.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,FR,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,HR,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,HU,2020,9.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,IE,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,IS,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,IT,2020,10.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,LT,2020,4.1,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,LU,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,LV,2020,11.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,MT,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,NL,2020,17.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,NO,2020,9.1,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,PL,2020,9.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,PT,2020,8.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,RO,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,SE,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,SI,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,T,Y65-74,SK,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,AT,2007,12.7,d
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,AT,2013,7.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,AT,2020,6.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,BE,2007,3.7,
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,BE,2013,3.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,BE,2020,2.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,BG,2007,8.1,
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,BG,2013,3.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,BG,2020,3.8,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,CH,2013,7.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,CH,2020,4.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,CY,2007,5.2,
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,CY,2013,3.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,CY,2020,1.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,CZ,2007,4.2,
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,CZ,2013,4.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,CZ,2020,1.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,DE,2007,1.2,u
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,DE,2013,2.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,DE,2020,2.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,DK,2007,2.8,
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,DK,2013,2.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,DK,2020,1.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EA19,2007,5.9,d
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EA19,2013,4.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EA19,2020,3.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EE,2007,5.8,
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EE,2013,7.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EE,2020,4.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EL,2007,9.9,d
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EL,2013,4.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EL,2020,3.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,ES,2007,5.9,d
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,ES,2013,4.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,ES,2020,5.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EU27_2020,2007,5.6,d
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EU27_2020,2013,4.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EU27_2020,2020,3.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EU28,2007,5.8,d
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,EU28,2013,4.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,FI,2007,7.7,
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,FI,2013,5.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,FI,2020,7.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,FR,2007,10.9,d
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,FR,2013,7.2,bd
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,FR,2020,3.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,HR,2007,5.8,u
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,HR,2013,3.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,HR,2020,3.9,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,CHM_SMO_GAS,PC_EMP,F,Y15-34,HU,2007,3.0,
