STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,worktime,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,EL,2011,2.632,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,ES,2011,37.117,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,EU28,2011,360.857,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,FI,2011,10.415,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,FR,2011,58.317,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,HU,2011,4.887,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,IS,2011,1.371,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,IT,2011,29.662,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,LU,2011,1.336,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,NL,2011,12.655,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,PL,2011,28.554,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,PT,2011,20.058,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,RO,2011,7.389,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,SE,2011,21.774,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,SI,2011,8.58,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,TR,2011,98.019,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,M,UK,2011,42.137,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,AT,2011,18.752,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,BE,2011,5.13,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,CH,2011,55.767,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,CY,2011,0.837,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,CZ,2011,17.989,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,DE,2011,63.983,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,EE,2011,2.742,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,EL,2011,5.629,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,ES,2011,77.953,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,EU28,2011,621.224,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,FI,2011,15.497,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,FR,2011,83.507,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,HU,2011,8.08,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,IS,2011,3.012,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,IT,2011,46.889,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,LU,2011,2.845,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,LV,2011,5.531,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,NL,2011,17.411,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,PL,2011,45.292,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,PT,2011,52.049,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,RO,2011,12.865,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,SE,2011,42.057,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,SI,2011,15.844,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,SK,2011,5.006,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,TR,2011,149.34,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y25-34,T,UK,2011,65.468,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,AT,2011,8.39,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,BE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,CH,2011,12.208,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,CY,2011,0.608,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,CZ,2011,11.004,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,EL,2011,4.996,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,ES,2011,37.969,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,EU28,2011,406.634,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,FI,2011,6.455,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,HR,2011,5.774,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,HU,2011,6.213,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,IS,2011,2.218,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,IT,2011,33.665,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,LT,2011,6.573,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,LU,2011,1.31,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,NL,2011,4.196,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,PL,2011,36.35,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,PT,2011,43.452,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,RO,2011,24.997,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,SE,2011,22.849,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,SI,2011,13.628,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,SK,2011,10.986,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,TR,2011,81.757,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,F,UK,2011,34.771,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,AT,2011,23.974,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,BE,2011,6.391,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,CH,2011,34.124,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,CY,2011,0.776,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,CZ,2011,13.45,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,DE,2011,63.921,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,EE,2011,3.573,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,EL,2011,8.666,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,ES,2011,63.156,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,EU28,2011,615.669,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,FI,2011,12.936,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,FR,2011,71.371,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,HR,2011,5.766,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,HU,2011,6.35,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,IE,2011,1.493,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,IS,2011,1.16,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,IT,2011,78.39,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,LU,2011,2.258,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,LV,2011,4.503,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,NL,2011,16.143,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,PL,2011,35.823,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,PT,2011,37.376,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,RO,2011,20.702,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,SE,2011,30.097,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,SI,2011,13.216,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,SK,2011,9.222,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,TR,2011,187.178,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,M,UK,2011,74.15,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,AT,2011,32.365,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,BE,2011,8.035,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,BG,2011,10.941,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,CH,2011,46.331,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,CY,2011,1.385,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,CZ,2011,24.454,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,DE,2011,100.06,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,EE,2011,5.933,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,EL,2011,13.662,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,ES,2011,101.124,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,EU28,2011,1022.302,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,FI,2011,19.391,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,FR,2011,112.851,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,HR,2011,11.539,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,HU,2011,12.563,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,IE,2011,1.885,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,IS,2011,3.378,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,IT,2011,112.055,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,LT,2011,10.464,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,LU,2011,3.568,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,LV,2011,8.362,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,NL,2011,20.339,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,PL,2011,72.173,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,PT,2011,80.829,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,RO,2011,45.698,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,SE,2011,52.946,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,SI,2011,26.844,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,SK,2011,20.209,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,TR,2011,268.936,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y35-44,T,UK,2011,108.921,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,AT,2011,26.382,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,BE,2011,3.108,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,BG,2011,10.527,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,CH,2011,23.335,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,CY,2011,1.333,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,CZ,2011,24.81,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,EE,2011,6.455,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,EL,2011,8.999,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,ES,2011,44.93,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,EU28,2011,615.477,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,FI,2011,7.718,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,FR,2011,56.373,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,HR,2011,11.551,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,HU,2011,14.472,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,IS,2011,2.16,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,IT,2011,35.826,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,LT,2011,11.397,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,LU,2011,1.501,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,LV,2011,12.935,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,NL,2011,4.396,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,PL,2011,83.926,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,PT,2011,42.511,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,RO,2011,47.631,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,SE,2011,30.964,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,SI,2011,20.975,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,SK,2011,16.256,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,TR,2011,87.36,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,F,UK,2011,49.814,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,AT,2011,36.047,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,BE,2011,9.987,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,CH,2011,48.998,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,CY,2011,1.81,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,CZ,2011,17.686,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,DE,2011,107.386,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,EE,2011,5.13,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,EL,2011,12.792,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,ES,2011,71.491,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,EU28,2011,832.82,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,FI,2011,17.626,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,FR,2011,74.559,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,HR,2011,17.605,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,HU,2011,11.339,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,IE,2011,1.104,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,IS,2011,1.953,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,IT,2011,90.158,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,LT,2011,6.89,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,LU,2011,3.189,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,LV,2011,4.784,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,NL,2011,25.065,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,PL,2011,80.994,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,PT,2011,42.498,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,RO,2011,29.929,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,SE,2011,33.119,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,SI,2011,20.005,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,SK,2011,17.449,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,TR,2011,166.065,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,M,UK,2011,86.328,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,AT,2011,62.429,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,BE,2011,13.095,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,BG,2011,16.183,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,CH,2011,72.333,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,CY,2011,3.144,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,CZ,2011,42.496,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,DE,2011,145.526,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,EE,2011,11.585,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,EL,2011,21.791,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,ES,2011,116.421,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,EU28,2011,1448.296,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,FI,2011,25.345,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,FR,2011,130.932,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,HR,2011,29.156,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,HU,2011,25.811,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,IE,2011,1.781,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,IS,2011,4.112,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1070,H40-49,Y45-54,T,IT,2011,125.984,
