STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,indic_de,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU27_2020,2017,0.16,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU27_2020,2018,0.17,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU27_2020,2019,0.16,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU27_2020,2020,0.15,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU28,2011,0.2,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU28,2012,0.2,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU28,2013,0.2,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU28,2014,0.18,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU28,2015,0.18,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU28,2016,0.19,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R,EU28,2017,0.17,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2011,0.13,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2012,0.13,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2013,0.13,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2014,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2015,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2016,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2017,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2018,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2019,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU27_2020,2020,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU28,2011,0.14,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU28,2012,0.14,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU28,2013,0.14,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU28,2014,0.13,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU28,2015,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU28,2016,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R95,EU28,2017,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2011,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2012,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2013,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2018,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2019,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU27_2020,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU28,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU28,2012,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU28,2013,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU28,2014,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU28,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU28,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,R96-R99,EU28,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,U071,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,U071,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,U072,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,U072,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,U_COV19_OTH,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,U_COV19_OTH,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2018,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2019,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU27_2020,2020,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU28,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU28,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU28,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU28,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU28,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU28,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V,EU28,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2011,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2012,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2013,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2015,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2018,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2019,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU27_2020,2020,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU28,2011,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU28,2012,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU28,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU28,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU28,2015,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU28,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D28-364,INFMORRT,V01-Y89,EU28,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2011,0.74,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2012,0.74,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2013,0.7,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2014,0.69,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2015,0.68,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2016,0.73,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2017,0.68,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2018,0.67,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2019,0.64,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU27_2020,2020,0.63,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU28,2011,0.73,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU28,2012,0.73,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU28,2013,0.69,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU28,2014,0.67,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU28,2015,0.67,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU28,2016,0.71,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A-R_V-Y,EU28,2017,0.67,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2018,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2019,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU27_2020,2020,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU28,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU28,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU28,2013,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU28,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU28,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU28,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,A_B,EU28,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2011,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2012,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2013,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2014,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2015,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2016,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2017,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU27_2020,2020,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU28,2011,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU28,2012,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU28,2013,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU28,2014,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU28,2015,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU28,2016,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,C00-D48,EU28,2017,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2011,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2012,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2013,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2014,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2015,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2016,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2017,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU27_2020,2020,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU28,2011,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU28,2012,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU28,2013,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU28,2014,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU28,2015,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU28,2016,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,D50-D89,EU28,2017,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2018,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2019,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU27_2020,2020,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU28,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU28,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU28,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU28,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU28,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU28,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,E,EU28,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2018,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2019,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU27_2020,2020,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU28,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU28,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU28,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU28,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU28,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU28,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,G,EU28,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2017,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU27_2020,2020,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU28,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU28,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU28,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU28,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU28,2015,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU28,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,I,EU28,2017,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,J,EU27_2020,2011,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,J,EU27_2020,2012,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,J,EU27_2020,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,J,EU27_2020,2014,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,J,EU27_2020,2015,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,J,EU27_2020,2016,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,J,EU27_2020,2017,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,T,D7-27,INFMORRT,J,EU27_2020,2018,0.01,
