STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,ES,2008,56.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,HU,2008,63.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,LV,2008,66.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,MT,2008,22.3,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,PL,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,SK,2008,56.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,AT,2008,25.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,BG,2008,46.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,CY,2008,39.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,EL,2008,70.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,ES,2008,48.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,HU,2008,49.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,LV,2008,57.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,MT,2008,23.7,u
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,PL,2008,55.3,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED5_6,SK,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,AT,2008,32.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,BG,2008,51.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,CY,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,CZ,2008,62.8,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,EL,2008,74.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,ES,2008,53.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,HU,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,LV,2008,61.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,MT,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,PL,2008,62.8,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,TOTAL,SK,2008,53.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,AT,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,BG,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,CY,2008,49.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,EL,2008,77.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,ES,2008,51.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,HU,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,LV,2008,67.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,MT,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,PL,2008,61.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED0-2,SK,2008,71.1,u
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,AT,2008,34.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,BG,2008,48.8,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,CY,2008,42.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,CZ,2008,52.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,EL,2008,68.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,ES,2008,52.8,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,HU,2008,65.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,LV,2008,61.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,MT,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,PL,2008,62.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED3_4,SK,2008,57.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,AT,2008,24.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,BG,2008,45.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,CY,2008,39.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,EL,2008,57.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,ES,2008,50.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,HU,2008,58.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,LV,2008,57.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,MT,2008,28.6,u
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,PL,2008,49.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,ED5_6,SK,2008,51.3,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,AT,2008,32.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,BG,2008,47.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,CY,2008,44.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,CZ,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,EL,2008,69.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,ES,2008,51.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,HU,2008,63.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,LV,2008,61.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,MT,2008,20.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,PL,2008,60.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y45-54,TOTAL,SK,2008,57.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,AT,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,BG,2008,46.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,CY,2008,45.8,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,CZ,2008,62.1,u
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,EL,2008,64.8,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,ES,2008,48.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,HU,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,LV,2008,62.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,MT,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,PL,2008,49.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED0-2,SK,2008,50.5,u
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,AT,2008,29.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,BG,2008,45.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,CY,2008,48.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,CZ,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,EL,2008,63.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,ES,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,HU,2008,58.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,LV,2008,62.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,MT,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,PL,2008,49.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED3_4,SK,2008,53.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,AT,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,BG,2008,40.3,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,CY,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,EL,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,ES,2008,46.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,HU,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,LV,2008,60.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,MT,2008,26.3,u
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,PL,2008,55.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,ED5_6,SK,2008,55.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,TOTAL,AT,2008,30.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y55-64,TOTAL,BG,2008,44.8,
