STRUCTURE,STRUCTURE_ID,freq,owner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,TR,2019,454.84,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,TR,2020,429.95,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,TR,2021,430.02,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2000,245.24,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2001,247.73,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2002,251.35,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2003,253.27,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2004,259.24,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2005,268.59,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2006,282.33,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2007,295.12,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2008,300.07,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2009,306.29,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2010,341.44,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2011,347.63,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2012,356.18,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2013,362.73,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2014,366.38,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2015,383.05,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2016,388.39,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2017,394.17,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,HAB_P,UK,2018,400.74,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1985,59114.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1986,58551.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1987,57681.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1988,56814.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1989,55856.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1990,54547.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1991,53410.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1992,52536.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1993,51973.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1994,51779.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1995,51306.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1996,50574.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1997,50012.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1998,49042.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,1999,48135.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2000,47549.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2001,47252.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2002,47124.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2003,46656.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2004,46555.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2005,46350.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2006,45941.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2007,46412.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2008,45801.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2009,45778.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2010,45367.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2011,45381.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2012,45107.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2013,45029.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2014,44823.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2015,45097.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2016,44910.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2017,45235.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2018,44650.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2019,44299.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2020,43121.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,AT,2021,42333.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2000,24829.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2001,24728.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2002,23776.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2003,23698.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2004,21309.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2005,20497.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2006,20156.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2007,19711.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2008,19722.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2009,19229.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2010,18150.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2011,18136.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2012,18032.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2013,17979.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2014,17606.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2015,17200.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2016,16960.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2017,16644.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2018,16636.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2019,16738,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2020,16730.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2021,16886.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BE,2022,16882.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2004,46445.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2005,47866.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2006,45095.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2007,45244.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2008,44972.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2009,44355.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2010,43112.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2011,41128.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2012,40928.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2013,41037.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2014,41232.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2015,41043.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2016,40301.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2017,40461.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2018,40564.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2019,40995.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2020,40417.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,BG,2021,40099.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1976,1875.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1977,1883.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1978,1915.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1979,1965.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1980,2048.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1981,1960.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1982,1960.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1983,1971.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1984,1933.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1985,1837.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1986,1870.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1987,1908.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1988,1944.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1989,1955.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1990,1940.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1991,1857.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1992,1809.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1993,1732.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1994,1703.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1995,1753.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1996,1728.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1997,1569.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1998,1533.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,1999,1527.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2000,1502.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2001,1423.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2002,1451.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2003,1438.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2004,1430.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2005,1440.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2006,1422.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2007,1448.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2008,1479.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2009,1516.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2010,1514.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2011,1517.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2012,1543.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2013,1525.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2014,1527.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2015,1534.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2016,1562.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2017,1615,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2018,1564.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2019,1547.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2020,1524.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CY,2021,1491.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2008,66412.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2009,65634.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2010,66118,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2011,63799.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2012,62583.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2013,60447.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2014,60242.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2015,60303.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2016,60317.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2017,60070.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2018,60059.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2019,60143.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2020,59389.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,CZ,2021,59155.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2002,329102.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2003,320581.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2004,310904.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2005,303247.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2006,290672.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2007,279170.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2008,275390.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2009,274502.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2010,273789.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2011,273382.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2012,270813.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2013,271557.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2014,271079.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2015,271236.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2016,269158.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2017,269448.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2018,267475.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2019,264446.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2020,261027.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DE,2021,259792.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,1997,24344.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,1998,23883.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,1999,23153.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2000,22742.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2001,22421.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2002,22328.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2003,21552.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2004,20642.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2005,20044.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2006,19636.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2007,19132.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2008,18748.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2009,18303.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2010,18536.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2011,16384,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2015,13415.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2016,13922.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2017,14088.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2018,14217.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2019,14129.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2020,14119.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,DK,2021,13729.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1965,13885.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1966,14090.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1967,14340.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1968,14475.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1969,14495.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1970,14730.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1971,15075.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1972,15180.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1973,15395.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1974,15450.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1975,15600.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1976,15910.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1977,16050.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1978,16515.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1979,17190.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1980,18000.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1981,18400.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1982,18520.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1983,18565.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1984,18565.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1985,18645.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1986,18790.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1987,18769.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1988,18754.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1989,18709.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1990,18129.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1991,17626.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1992,14797.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1993,14253.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1994,12377.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1995,11775.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1996,10966.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1997,10358.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,1998,9765.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2002,7372.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2003,7008.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2004,6896.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2005,6555.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2006,6727.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2007,6772.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2008,6794.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2009,6462.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2010,6321.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2011,6355.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2012,6429.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2013,5962,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2014,5993.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2015,5902.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2016,5742.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2017,5617.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2018,5545.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2019,5546.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2020,5538.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EE,2021,5542.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,1996,37016.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,1997,37047.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,1998,37457.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,1999,36438.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2000,35730.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2001,36186.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2002,36142.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2003,35814.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2004,35808.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2005,36554.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2006,37053.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2007,37574.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2008,37027.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2009,38115.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2010,34288,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2011,33383.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2012,32814.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2013,30322.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2014,30157.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2015,29879.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2016,29521.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2017,29495.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2018,29566.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2019,29472.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2020,30002.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,EL,2021,30192.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PUB,NR,ES,1980,136638.00,
