STRUCTURE,STRUCTURE_ID,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,FI,2013,32.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,FI,2020,53.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,FR,2007,40.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,FR,2013,56.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,FR,2020,48.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,HR,2007,11.0,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,HR,2013,13.0,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,HR,2020,39.1,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,HU,2007,11.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,HU,2013,17.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,HU,2020,34.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,IE,2007,7.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,IE,2013,13.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,IE,2020,48.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,IS,2007,25.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,IS,2020,57.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,IT,2007,10.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,IT,2013,16.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,IT,2020,33.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LT,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LT,2020,12.3,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LU,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LU,2013,40.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LU,2020,61.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LV,2013,17.3,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,LV,2020,39.6,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,MT,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,MT,2020,32.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,NL,2007,21.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,NL,2020,47.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,NO,2007,9.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,NO,2013,11.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,NO,2020,74.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,PL,2007,14.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,PL,2013,13.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,PL,2020,48.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,PT,2013,38.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,PT,2020,49.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,RO,2007,10.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,RO,2013,6.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,RO,2020,33.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SE,2007,26.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SE,2013,31.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SE,2020,76.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SI,2007,27.9,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SI,2013,24.3,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SI,2020,33.6,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SK,2007,7.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SK,2013,17.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,SK,2020,46.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,TR,2013,4.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,UK,2007,22.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,SMAL,PC_EMP,UK,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,AT,2007,24.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,AT,2013,35.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,AT,2020,63.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,BE,2007,13.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,BE,2013,30.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,BE,2020,54.6,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,BG,2007,11.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,BG,2013,10.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,BG,2020,46.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,CH,2013,35.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,CH,2020,67.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,CY,2007,39.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,CY,2013,20.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,CY,2020,42.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,CZ,2007,12.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,CZ,2013,16.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,CZ,2020,32.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,DE,2007,11.1,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,DE,2013,15.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,DE,2020,24.6,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,DK,2007,17.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,DK,2013,14.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,DK,2020,41.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EA19,2007,23.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EA19,2013,30.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EA19,2020,43.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EE,2007,15.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EE,2013,22.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EE,2020,40.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EL,2007,13.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EL,2013,32.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EL,2020,72.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,ES,2007,21.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,ES,2013,23.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,ES,2020,46.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EU27_2020,2007,22.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EU27_2020,2013,27.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EU27_2020,2020,44.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EU28,2007,23.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,EU28,2013,28.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,FI,2007,38.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,FI,2013,39.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,FI,2020,60.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,FR,2007,49.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,FR,2013,61.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,FR,2020,55.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,HR,2007,12.3,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,HR,2013,15.3,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,HR,2020,46.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,HU,2007,13.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,HU,2013,21.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,HU,2020,35.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,IE,2007,10.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,IE,2013,21.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,IE,2020,56.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,IS,2007,29.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,IS,2020,68.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,IT,2007,13.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,IT,2013,22.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,IT,2020,38.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LT,2007,18.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LT,2013,14.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LT,2020,22.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LU,2007,5.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LU,2013,51.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LU,2020,69.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LV,2013,22.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,LV,2020,49.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,MT,2007,25.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,MT,2013,11.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,MT,2020,44.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,NL,2007,30.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,NL,2020,55.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,NO,2007,9.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,NO,2013,17.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,NO,2020,79.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,PL,2007,19.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,PL,2013,15.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,PL,2020,46.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,PT,2013,40.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,PT,2020,54.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,RO,2007,19.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,RO,2013,15.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,RO,2020,50.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SE,2007,35.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SE,2013,41.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SE,2020,81.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SI,2007,31.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SI,2013,26.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SI,2020,33.2,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SK,2007,12.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SK,2013,22.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,SK,2020,51.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,TR,2013,6.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,UK,2007,33.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-34,TOTAL,PC_EMP,UK,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,AT,2007,36.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,AT,2013,45.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,AT,2020,65.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,BE,2007,16.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,BE,2013,39.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,BE,2020,60.5,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,BG,2007,17.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,BG,2013,15.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,BG,2020,45.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,CH,2013,46.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,CH,2020,71.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,CY,2007,49.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,CY,2013,36.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,CY,2020,55.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,CZ,2007,14.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,CZ,2013,20.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,CZ,2020,35.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,DE,2007,17.8,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,DE,2013,20.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,DE,2020,31.4,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,DK,2007,28.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,DK,2013,24.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,DK,2020,47.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EA19,2007,32.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EA19,2013,38.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EA19,2020,50.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EE,2007,22.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EE,2013,29.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EE,2020,44.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EL,2007,16.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EL,2013,49.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EL,2020,69.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,ES,2007,35.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,ES,2013,36.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,ES,2020,56.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EU27_2020,2007,30.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EU27_2020,2013,35.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EU27_2020,2020,51.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EU28,2007,33.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,EU28,2013,36.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,FI,2007,49.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,FI,2013,52.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,FI,2020,68.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,FR,2007,56.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,FR,2013,67.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,FR,2020,60.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,HR,2007,17.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,HR,2013,22.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,HR,2020,51.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,HU,2007,19.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,HU,2013,27.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,HU,2020,39.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,IE,2007,18.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,IE,2013,33.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,IE,2020,57.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,IS,2007,44.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,IS,2020,73.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,IT,2007,25.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,IT,2013,39.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,IT,2020,51.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LT,2007,23.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LT,2013,23.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LT,2020,33.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LU,2007,7.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LU,2013,60.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LU,2020,76.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LV,2013,30.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,LV,2020,54.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,MT,2007,31.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,MT,2013,18.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,MT,2020,55.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,NL,2007,40.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,NL,2020,62.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,NO,2013,24.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,NO,2020,79.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,PL,2007,27.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,PL,2013,21.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,PL,2020,50.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,PT,2007,26.2,u
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,PT,2013,45.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,PT,2020,65.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,RO,2007,27.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,F,Y15-64,LARGE,PC_EMP,RO,2013,24.0,
