STRUCTURE,STRUCTURE_ID,freq,reason,lev_limit,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,EL,2019,28.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,ES,2014,20.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,ES,2019,13.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,EU27_2020,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,EU27_2020,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,EU28,2014,22.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,FI,2014,59.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,FI,2019,55.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,FR,2014,9.4,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,FR,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,HR,2014,34.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,HR,2019,28.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,HU,2014,25.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,HU,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,IE,2014,37.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,IE,2019,30.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,IS,2014,32.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,IS,2019,24.4,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,IT,2014,35.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,IT,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,LT,2014,17.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,LT,2019,19.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,LU,2014,32.6,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,LU,2019,57.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,LV,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,LV,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,MT,2014,23.4,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,MT,2019,32.5,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,NL,2014,11.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,NL,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,NO,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,NO,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,PL,2014,44.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,PL,2019,39.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,PT,2014,29.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,PT,2019,43.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,RO,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,RO,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,RS,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,SE,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,SE,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,SI,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,SI,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,SK,2014,11.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,SK,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,TR,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,TR,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE65,PC,UK,2014,18.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,AT,2014,18.1,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,AT,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,BE,2019,1.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,BG,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,BG,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,CY,2014,19.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,CY,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,CZ,2014,18.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,CZ,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,DE,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,DE,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,DK,2014,27.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,DK,2019,27.5,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,EE,2014,5.9,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,EE,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,EL,2014,23.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,EL,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,ES,2014,17.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,ES,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,EU27_2020,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,EU27_2020,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,EU28,2014,20.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,FI,2019,50.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,FR,2014,8.1,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,FR,2019,13.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,HR,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,HR,2019,26.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,HU,2014,21.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,HU,2019,18.6,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,IE,2014,33.1,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,IE,2019,20.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,IS,2014,28.7,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,IT,2014,35.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,IT,2019,34.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,LT,2014,17.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,LT,2019,21.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,LU,2014,29.6,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,LV,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,LV,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,MT,2019,33.0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,NL,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,NL,2019,10.4,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,NO,2014,0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,NO,2019,0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,PL,2014,38.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,PL,2019,33.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,PT,2014,27.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,PT,2019,42.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,RO,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,RO,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,RS,2019,21.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,SE,2014,15.5,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,SE,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,SI,2014,31.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,SI,2019,26.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,SK,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,SK,2019,12.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,TR,2014,10.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,TR,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,M,Y_GE75,PC,UK,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,AT,2014,18.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,AT,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,BE,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,BG,2014,15.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,BG,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,CY,2014,15.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,CY,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,CZ,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,CZ,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,DE,2014,33.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,DE,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,DK,2014,40.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,DK,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,EE,2014,19.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,EE,2019,29.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,EL,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,EL,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,ES,2014,25.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,ES,2019,30.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,EU27_2020,2014,28.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,EU27_2020,2019,29.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,EU28,2014,28.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,FI,2014,37.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,FI,2019,47.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,FR,2014,11.0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,FR,2019,25.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,HR,2014,38.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,HR,2019,39.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,HU,2014,25.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,HU,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,IE,2014,42.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,IE,2019,32.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,IS,2014,41.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,IS,2019,52.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,IT,2014,40.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,IT,2019,34.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,LT,2014,19.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,LT,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,LU,2014,38.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,LU,2019,49.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,LV,2014,27.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,LV,2019,31.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,MT,2014,42.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,MT,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,NL,2014,19.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,NL,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,NO,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,NO,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,PL,2014,44.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,PL,2019,40.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,PT,2014,35.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,PT,2019,42.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,RO,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,RO,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,RS,2019,22.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,SE,2014,34.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,SE,2019,39.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,SI,2014,33.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,SI,2019,32.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,SK,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,SK,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,TR,2014,25.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,TR,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,TOTAL,PC,UK,2014,27.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,DE,2014,51.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,DE,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,ES,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,ES,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,EU27_2020,2014,37.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,EU27_2020,2019,39.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,EU28,2014,42.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,FR,2019,44.9,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,IS,2014,52.9,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,IT,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,IT,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,WAIT,SEV,T,Y15-24,PC,MT,2014,,u
