STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,physact,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_1,EU_V,2005,36,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_2,EU_V,2005,52,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_3,EU_V,2005,158,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_4,EU_V,2005,71,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_5,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_6,EU_V,2005,98,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_7,EU_V,2005,23,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_9,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,493,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_2,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_3,EU_V,2005,23,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_4,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_6,EU_V,2005,31,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_9,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,95,
