STRUCTURE,STRUCTURE_ID,freq,isco08,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1989,1.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1990,1.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1991,1.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1992,1.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1993,1.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1994,1.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1995,1.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1996,1.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1997,1.44,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1998,1.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,1999,1.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2000,1.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2001,1.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2002,2.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2003,2.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2004,2.63,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2005,2.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2006,2.09,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2007,1.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2008,1.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2009,1.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2010,1.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2011,1.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2012,1.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2013,1.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2014,0.57,b
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2015,1.03,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2016,1.14,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2017,1.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2018,1.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2019,1.54,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,IT,2020,1.89,p
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2000,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2001,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2002,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2003,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2004,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2005,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2006,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2007,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2008,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2009,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2010,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2011,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2012,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2013,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2014,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2015,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2016,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2017,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2018,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2019,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LI,2020,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1981,2.39,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1982,2.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1983,1.52,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1984,1.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1985,1.52,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1986,1.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1987,1.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1988,1.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1989,1.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1990,1.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1991,1.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1992,2.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1993,2.82,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1994,2.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1995,2.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1996,2.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1997,3.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1998,1.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,1999,2.07,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2000,2.09,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2001,2.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2002,2.88,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2003,2.72,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2004,2.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2005,3.04,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2006,3.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2007,3.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2008,4.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2009,4.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2010,5.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2011,4.66,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2012,5.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2013,5.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2014,5.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2015,6.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2016,6.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2017,6.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2018,6.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2019,5.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LT,2020,5.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2000,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2001,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2002,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2003,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2004,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2005,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2006,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2007,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2008,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2009,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2010,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2011,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2012,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2013,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2014,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2015,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2016,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2017,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2018,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2019,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LU,2020,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1980,2.47,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1981,2.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1982,2.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1983,2.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1984,2.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1985,2.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1986,2.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1987,2.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1988,1.96,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1989,2.06,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1990,1.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1991,1.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1992,1.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1993,2.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1994,1.79,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1995,2.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1996,1.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1997,2.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1998,2.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,1999,1.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2000,1.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2001,1.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2002,1.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2003,1.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2004,1.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2005,1.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2006,1.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2007,1.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2008,1.33,b
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2009,1.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2010,1.57,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2011,2.09,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2012,1.82,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2013,2.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2014,2.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2015,2.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2016,2.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2017,3.24,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2018,2.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2019,3.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2020,3.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,LV,2021,3.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,ME,2018,2.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,ME,2019,3.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,ME,2020,2.58,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1980,3.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1982,4.02,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1984,5.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1985,5.26,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1986,5.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1987,5.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1988,5.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1989,4.03,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1990,4.78,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1991,3.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1992,3.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1993,3.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1994,2.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1995,3.67,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1996,3.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1997,3.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1998,5.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,1999,3.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2000,7.85,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2001,5.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2002,5.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2003,4.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2004,4.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2005,5.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2006,5.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2007,5.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2008,8.55,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2009,10.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2010,7.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2011,6.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2012,6.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2018,8.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2019,7.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MK,2020,6.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,1987,2.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,1988,0.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,1989,3.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,1990,2.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,1999,2.58,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2001,3.82,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2003,3.26,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2004,3.24,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2005,1.73,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2006,1.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2007,1.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2008,1.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2009,1.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2010,1.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2011,1.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2012,1.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2013,1.88,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2014,0.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2015,1.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2016,2.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2017,2.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2018,1.44,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2019,2.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,MT,2020,1.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1983,2.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1984,2.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1985,3.13,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1987,2.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1988,2.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1989,1.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1990,1.13,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1991,1.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1992,0.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1993,0.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1994,0.73,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1995,0.67,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1996,0.73,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1997,1.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1998,0.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,1999,0.78,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2000,0.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2001,1.19,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2002,0.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2003,1.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2004,1.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2005,1.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2006,1.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2007,1.66,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2008,1.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2009,1.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2010,1.52,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2011,1.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2012,1.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2013,1.07,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2014,1.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2015,1.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2016,1.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2017,1.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2018,1.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2019,1.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NL,2020,1.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NO,1980,2.47,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NO,1981,2.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NO,1982,2.70,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NO,1983,2.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NO,1984,2.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NO,1985,2.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NO,1986,1.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2261,P_HTHAB,NO,1987,1.65,
