STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,n_job,worktime,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,B,EU_V,1999,248,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,C,EU_V,1999,172,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,D,EU_V,1999,76,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,E,EU_V,1999,34,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,F,EU_V,1999,137,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,G,EU_V,1999,70,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,H,EU_V,1999,233,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,I,EU_V,1999,133,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,J,EU_V,1999,32,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,K,EU_V,1999,76,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,L,EU_V,1999,128,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,M,EU_V,1999,57,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,N,EU_V,1999,141,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,O,EU_V,1999,112,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,Q,EU_V,1999,104,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H30-39,TOTAL,EU_V,1999,96,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,A,EU_V,1999,155,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,B,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,C,EU_V,1999,262,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,D,EU_V,1999,198,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,E,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,F,EU_V,1999,196,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,G,EU_V,1999,136,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,H,EU_V,1999,116,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,I,EU_V,1999,157,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,K,EU_V,1999,55,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,L,EU_V,1999,167,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,M,EU_V,1999,95,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,N,EU_V,1999,164,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,O,EU_V,1999,129,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,P,EU_V,1999,134,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,Q,EU_V,1999,232,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H40-49,TOTAL,EU_V,1999,155,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,A,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,B,EU_V,1999,142,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,C,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,D,EU_V,1999,66,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,E,EU_V,1999,366,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,F,EU_V,1999,142,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,G,EU_V,1999,92,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,H,EU_V,1999,60,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,I,EU_V,1999,92,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,J,EU_V,1999,42,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,K,EU_V,1999,35,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,L,EU_V,1999,60,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,N,EU_V,1999,36,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,O,EU_V,1999,40,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,H_GE50,TOTAL,EU_V,1999,83,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,A,EU_V,1999,139,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,B,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,C,EU_V,1999,232,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,D,EU_V,1999,165,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,E,EU_V,1999,105,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,F,EU_V,1999,184,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,G,EU_V,1999,122,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,H,EU_V,1999,103,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,I,EU_V,1999,148,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,J,EU_V,1999,23,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,K,EU_V,1999,55,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,L,EU_V,1999,149,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,M,EU_V,1999,72,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,N,EU_V,1999,138,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,O,EU_V,1999,116,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,P,EU_V,1999,82,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,Q,EU_V,1999,192,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y25-34,TOTAL,TOTAL,TOTAL,EU_V,1999,136,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H20-29,TOTAL,EU_V,1999,287,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H30-39,D,EU_V,1999,86,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H30-39,F,EU_V,1999,215,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H30-39,G,EU_V,1999,162,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H30-39,I,EU_V,1999,150,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H30-39,K,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H30-39,M,EU_V,1999,84,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H30-39,N,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H30-39,TOTAL,EU_V,1999,89,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,A,EU_V,1999,154,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,C,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,D,EU_V,1999,218,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,E,EU_V,1999,379,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,F,EU_V,1999,206,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,G,EU_V,1999,95,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,L,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,N,EU_V,1999,175,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,O,EU_V,1999,53,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H40-49,TOTAL,EU_V,1999,124,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H_GE50,D,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H_GE50,F,EU_V,1999,215,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H_GE50,G,EU_V,1999,86,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H_GE50,H,EU_V,1999,238,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H_GE50,I,EU_V,1999,389,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,H_GE50,TOTAL,EU_V,1999,102,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,A,EU_V,1999,76,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,C,EU_V,1999,425,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,D,EU_V,1999,186,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,E,EU_V,1999,420,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,F,EU_V,1999,205,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,G,EU_V,1999,99,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,H,EU_V,1999,98,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,I,EU_V,1999,122,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,K,EU_V,1999,23,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,L,EU_V,1999,31,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,M,EU_V,1999,24,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,N,EU_V,1999,102,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,O,EU_V,1999,42,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,GE2,TOTAL,TOTAL,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H1-9,TOTAL,EU_V,1999,2043,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H10-19,TOTAL,EU_V,1999,170,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H20-29,TOTAL,EU_V,1999,93,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,A,EU_V,1999,162,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,C,EU_V,1999,230,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,D,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,E,EU_V,1999,138,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,F,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,G,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,H,EU_V,1999,25,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,I,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,K,EU_V,1999,70,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,L,EU_V,1999,88,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,M,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,N,EU_V,1999,110,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,O,EU_V,1999,103,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H30-39,TOTAL,EU_V,1999,84,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,A,EU_V,1999,174,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,B,EU_V,1999,169,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,C,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,D,EU_V,1999,156,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,E,EU_V,1999,122,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,F,EU_V,1999,204,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,G,EU_V,1999,105,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,H,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,I,EU_V,1999,131,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,J,EU_V,1999,27,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,K,EU_V,1999,71,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,L,EU_V,1999,103,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,M,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,N,EU_V,1999,125,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,O,EU_V,1999,91,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,P,EU_V,1999,77,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H40-49,TOTAL,EU_V,1999,133,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,A,EU_V,1999,81,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,B,EU_V,1999,116,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,C,EU_V,1999,375,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,D,EU_V,1999,75,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,E,EU_V,1999,86,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,F,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,G,EU_V,1999,72,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,H,EU_V,1999,43,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,I,EU_V,1999,83,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,K,EU_V,1999,32,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,L,EU_V,1999,40,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,M,EU_V,1999,29,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,O,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,H_GE50,TOTAL,EU_V,1999,67,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,A,EU_V,1999,133,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,B,EU_V,1999,125,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,C,EU_V,1999,141,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,D,EU_V,1999,129,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,E,EU_V,1999,131,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,F,EU_V,1999,178,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,G,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,H,EU_V,1999,69,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,I,EU_V,1999,122,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,K,EU_V,1999,65,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,L,EU_V,1999,99,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,M,EU_V,1999,62,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,N,EU_V,1999,99,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,O,EU_V,1999,91,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,P,EU_V,1999,89,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y35-44,TOTAL,TOTAL,TOTAL,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H10-19,TOTAL,EU_V,1999,233,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H20-29,TOTAL,EU_V,1999,39,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H30-39,A,EU_V,1999,148,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H30-39,F,EU_V,1999,166,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H30-39,I,EU_V,1999,199,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H30-39,L,EU_V,1999,72,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H30-39,N,EU_V,1999,93,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H30-39,TOTAL,EU_V,1999,52,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,A,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,D,EU_V,1999,57,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,E,EU_V,1999,98,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,F,EU_V,1999,163,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,I,EU_V,1999,46,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,K,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,L,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,N,EU_V,1999,53,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,O,EU_V,1999,208,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H40-49,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H_GE50,A,EU_V,1999,187,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H_GE50,D,EU_V,1999,32,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H_GE50,F,EU_V,1999,287,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H_GE50,N,EU_V,1999,238,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,H_GE50,TOTAL,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,A,EU_V,1999,147,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,C,EU_V,1999,431,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,D,EU_V,1999,40,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,E,EU_V,1999,44,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,F,EU_V,1999,200,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,I,EU_V,1999,70,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,K,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,L,EU_V,1999,81,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,M,EU_V,1999,29,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,N,EU_V,1999,95,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,O,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,GE2,TOTAL,TOTAL,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H1-9,TOTAL,EU_V,1999,541,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H10-19,TOTAL,EU_V,1999,173,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H20-29,TOTAL,EU_V,1999,140,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,A,EU_V,1999,118,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,D,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,E,EU_V,1999,47,
