STRUCTURE,STRUCTURE_ID,freq,sex,age,levels,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,SEV,TOTAL,HU,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,SEV,TOTAL,LV,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,SEV,TOTAL,MT,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,SEV,TOTAL,PL,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,SEV,TOTAL,RO,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,SEV,TOTAL,SI,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,SEV,TOTAL,SK,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,SEV,TOTAL,TR,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,BG,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,CY,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,CZ,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,EE,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,EL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,ES,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,HU,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,LV,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,MT,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,PL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,RO,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,SI,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,SK,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED0-2,TR,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,BG,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,CY,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,CZ,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,EE,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,EL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,ES,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,HU,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,LV,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,MT,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,PL,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,SI,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,SK,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED3_4,TR,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,BG,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,CY,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,EE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,EL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,ES,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,HU,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,LV,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,PL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,SI,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,SK,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,ED5_6,TR,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,BG,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,CY,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,CZ,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,EE,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,EL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,ES,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,HU,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,LV,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,MT,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,PL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,SI,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,SK,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,TOTAL,VSEV,TOTAL,TR,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,BG,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,CY,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,CZ,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,EE,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,EL,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,ES,2008,16.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,HU,2008,27.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,LV,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,PL,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,RO,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,SI,2008,22.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,SK,2008,24.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED0-2,TR,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,BG,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,CY,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,CZ,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,EE,2008,30.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,EL,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,ES,2008,18.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,HU,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,LV,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,MT,2008,29.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,PL,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,RO,2008,15.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,SI,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,SK,2008,26.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED3_4,TR,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,CY,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,EE,2008,30.0,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,EL,2008,28.5,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,ES,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,HU,2008,39.0,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,LV,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,MT,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,PL,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,RO,2008,33.0,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,SK,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,ED5_6,TR,2008,19.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,BG,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,CY,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,CZ,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,EE,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,EL,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,ES,2008,16.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,HU,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,LV,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,MT,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,PL,2008,19.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,RO,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,SI,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,SK,2008,27.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,LOW,TOTAL,TR,2008,15.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,BG,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,CY,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,CZ,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,EE,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,EL,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,ES,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,HU,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,LV,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,PL,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,RO,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,SI,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,SK,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED0-2,TR,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,BG,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,CY,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,CZ,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,EE,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,EL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,ES,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,HU,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,LV,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,MT,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,PL,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,RO,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,SI,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,SK,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED3_4,TR,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,CY,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,EE,2008,5.5,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,EL,2008,5.8,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,ES,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,HU,2008,8.4,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,LV,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,MT,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,PL,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,RO,2008,2.3,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,SK,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,ED5_6,TR,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,BG,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,CY,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,CZ,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,EE,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,EL,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,ES,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,HU,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,LV,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,MT,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,PL,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,RO,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,SI,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,SK,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,MOD,TOTAL,TR,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,BG,2008,91.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,CY,2008,79.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,CZ,2008,81.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,EE,2008,58.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,EL,2008,74.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,ES,2008,64.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,HU,2008,63.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,LV,2008,77.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,PL,2008,71.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,RO,2008,84.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,SI,2008,52.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,SK,2008,66.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED0-2,TR,2008,71.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,BG,2008,86.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,CY,2008,78.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,CZ,2008,74.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,EE,2008,59.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,EL,2008,73.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,ES,2008,63.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,HU,2008,60.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,LV,2008,79.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,MT,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,PL,2008,69.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,RO,2008,81.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,SI,2008,56.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,SK,2008,64.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED3_4,TR,2008,71.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,CY,2008,66.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,EE,2008,62.2,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,EL,2008,59.5,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,ES,2008,72.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,HU,2008,52.7,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,LV,2008,75.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,MT,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,PL,2008,63.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,RO,2008,64.7,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,SK,2008,51.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,ED5_6,TR,2008,73.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,BG,2008,88.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,CY,2008,76.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,CZ,2008,77.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,EE,2008,59.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,EL,2008,71.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,ES,2008,64.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,HU,2008,61.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,LV,2008,77.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,MT,2008,61.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,PL,2008,69.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,RO,2008,82.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,SI,2008,54.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,SK,2008,63.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,NONE,TOTAL,TR,2008,71.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,BG,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,CY,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,CZ,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,EE,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,EL,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,ES,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,HU,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,LV,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,PL,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,SI,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,F,Y15-24,SEV,ED0-2,SK,2008,1.1,
