STRUCTURE,STRUCTURE_ID,freq,unit,deg_urb,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,AT,2011,507.555,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,BE,2011,660.527,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,BG,2011,495.503,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,CH,2011,512.602,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,CY,2011,49.372,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,CZ,2011,783.657,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,DE,2011,3997.412,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,DK,2011,355.67,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,EE,2011,78.241,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,EL,2011,758.946,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,ES,2011,3499.617,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,FI,2011,277.138,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,FR,2011,3502.028,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,HR,2011,187.849,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,HU,2011,679.184,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,IE,2011,331.415,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,IS,2011,17.798,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,IT,2011,4193.627,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,LT,2011,183.566,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,LU,2011,34.281,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,LV,2011,120.233,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,MT,2011,25.371,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,NL,2011,1066.028,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,PL,2011,2264.818,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,PT,2011,709.969,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,RO,2011,1626.244,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,SE,2011,579.179,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,SI,2011,129.912,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,SK,2011,365.778,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,TR,2011,4408.887,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,M,UK,2011,3725.376,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,AT,2011,1024.203,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,BE,2011,1293.247,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,BG,2011,968.645,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,CH,2011,1023.917,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,CY,2011,109.471,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,CZ,2011,1521.083,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,DE,2011,8056.852,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,DK,2011,682.626,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,EE,2011,157.701,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,EL,2011,1492.326,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,ES,2011,6837.924,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,FI,2011,532.368,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,FR,2011,6762.167,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,HR,2011,401.033,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,HU,2011,1355.724,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,IE,2011,659.511,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,IS,2011,33.965,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,IT,2011,8379.534,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,LT,2011,378.483,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,LU,2011,65.467,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,LV,2011,245.183,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,MT,2011,49.486,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,NL,2011,2078.305,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,PL,2011,4474.441,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,PT,2011,1413.096,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,RO,2011,3201.198,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,SE,2011,1102.863,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,SI,2011,245.618,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,SK,2011,714.463,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,TR,2011,8560.159,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y35-44,T,UK,2011,7416.04,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,AT,2011,446.698,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,BE,2011,617.97,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,BG,2011,421.061,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,CH,2011,454.753,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,CY,2011,49.142,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,CZ,2011,586.052,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,DE,2011,4247.126,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,DK,2011,300.851,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,EE,2011,72.774,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,EL,2011,640.585,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,ES,2011,2717.536,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,FI,2011,248.215,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,FR,2011,2768.34,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,HR,2011,282.843,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,HU,2011,516.776,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,IE,2011,265.445,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,IS,2011,14.975,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,IT,2011,3603.345,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,LT,2011,198.738,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,LU,2011,24.474,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,LV,2011,113.472,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,MT,2011,26.318,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,NL,2011,992.03,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,PL,2011,2084.265,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,PT,2011,562.613,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,RO,2011,1081.696,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,SE,2011,447.774,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,SI,2011,110.58,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,SK,2011,321.941,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,TR,2011,2652.074,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,F,UK,2011,3343.613,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,AT,2011,468.942,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,BE,2011,652.416,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,BG,2011,436.708,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,CH,2011,503.37,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,CY,2011,47.806,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,CZ,2011,611.443,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,DE,2011,4345.278,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,DK,2011,333.264,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,EE,2011,63.535,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,EL,2011,646.473,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,ES,2011,2733.293,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,FI,2011,268.08,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,FR,2011,3067.654,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,HR,2011,255.247,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,HU,2011,501.523,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,IE,2011,264.545,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,IS,2011,17.401,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,IT,2011,3651.895,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,LT,2011,186.01,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,LU,2011,28.05,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,LV,2011,106.163,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,MT,2011,27.014,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,NL,2011,1076.855,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,PL,2011,2076.077,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,PT,2011,581.133,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,RO,2011,1105.453,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,SE,2011,519.511,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,SI,2011,121.389,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,SK,2011,319.834,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,TR,2011,3191.921,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,M,UK,2011,3403.977,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,AT,2011,915.64,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,BE,2011,1270.386,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,BG,2011,857.769,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,CH,2011,958.123,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,CY,2011,96.948,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,CZ,2011,1197.495,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,DE,2011,8592.403,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,DK,2011,634.115,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,EE,2011,136.31,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,EL,2011,1287.058,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,ES,2011,5450.829,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,FI,2011,516.295,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,FR,2011,5835.993,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,HR,2011,538.091,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,HU,2011,1018.299,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,IE,2011,529.99,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,IS,2011,32.376,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,IT,2011,7255.241,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,LT,2011,384.748,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,LU,2011,52.525,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,LV,2011,219.636,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,MT,2011,53.332,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,NL,2011,2068.884,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,PL,2011,4160.342,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,PT,2011,1143.745,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,RO,2011,2187.149,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,SE,2011,967.285,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,SI,2011,231.969,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,SK,2011,641.774,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,TR,2011,5843.995,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y45-54,T,UK,2011,6747.59,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,AT,2011,274.798,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,BE,2011,489.035,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,BG,2011,388.673,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,CH,2011,304.926,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,CY,2011,34.022,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,CZ,2011,597.839,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,DE,2011,3204.862,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,DK,2011,259.909,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,EE,2011,54.992,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,EL,2011,470.079,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,ES,2011,1916.574,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,FI,2011,211.65,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,FR,2011,2487.205,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,HR,2011,247.288,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,HU,2011,447.884,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,IE,2011,201.858,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,IS,2011,10.831,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,IT,2011,2738.264,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,LT,2011,128.012,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,LU,2011,16.445,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,LV,2011,77.74,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,MT,2011,24.736,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,NL,2011,768.696,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,PL,2011,1745.347,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,PT,2011,381.998,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,RO,2011,895.808,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,SE,2011,394.962,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,SI,2011,82.902,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,SK,2011,261.569,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,TR,2011,1345.391,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,F,UK,2011,2404.273,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,AT,2011,259.486,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,BE,2011,478.238,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,BG,2011,369.926,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,CH,2011,349.938,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,CY,2011,37.14,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,CZ,2011,547.002,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,DE,2011,2891.324,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,DK,2011,275.309,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,EE,2011,42.437,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,EL,2011,483.717,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,ES,2011,1818.416,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,FI,2011,229.869,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,FR,2011,2407.631,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,HR,2011,214.214,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,HU,2011,395.866,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,IE,2011,199.43,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,IS,2011,12.348,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,IT,2011,2779.901,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,LT,2011,107.21,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,LU,2011,19.193,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,LV,2011,68.837,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,MT,2011,24.794,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,NL,2011,834.723,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,PL,2011,1570.786,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,PT,2011,409.008,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,RO,2011,849.426,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,SE,2011,462.708,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,SI,2011,84.389,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,SK,2011,242.373,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,TR,2011,1804.443,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,M,UK,2011,2399.832,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,AT,2011,534.284,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,BE,2011,967.273,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,BG,2011,758.599,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,CH,2011,654.864,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,CY,2011,71.163,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,CZ,2011,1144.84,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,DE,2011,6096.185,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,DK,2011,535.218,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,EE,2011,97.43,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,EL,2011,953.796,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,ES,2011,3734.991,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,FI,2011,441.519,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,FR,2011,4894.836,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,HR,2011,461.502,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,HU,2011,843.751,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,IE,2011,401.289,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,TOTAL,PB1041,Y55-64,T,IS,2011,23.18,
