STRUCTURE,STRUCTURE_ID,freq,unit,severity,sex,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,1995,6714,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,1996,6420,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,1997,6366,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,1998,5283,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,1999,4912,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,2000,5238,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,2001,5029,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,2002,4293,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,2003,3860,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,2004,3902,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,2005,3781,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,IT,2006,3571,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,1995,3100,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,1996,4000,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,1997,3917,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,1998,5856,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,1999,4745,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,2000,2821,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,2001,4535,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,2002,7731,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,2003,6027,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,2004,3674,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,2005,4171,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,LU,2006,2906,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,1995,6199,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,1996,5660,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,1997,5410,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,1998,6005,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,1999,5577,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,2000,5615,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,2001,5328,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,2002,2997,b
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,2003,2484,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,2004,1343,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,2005,1435,b
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NL,2006,7560,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,1995,0,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,1996,0,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,1997,7659,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,1998,8180,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,1999,7129,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,2000,6978,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,2001,6470,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,2002,4721,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,2003,4502,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,2004,4884,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,2005,6165,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,NO,2006,4209,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,PT,2000,11333,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,PT,2001,13166,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,PT,2002,11056,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,PT,2003,8716,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,PT,2004,8506,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,PT,2005,9836,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,PT,2006,8975,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,1995,1062,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,1996,1371,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,1997,1270,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,1998,1427,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,1999,1595,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,2000,1958,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,2001,1997,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,2002,1763,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,2003,1536,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,2004,1334,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,2005,1523,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,SE,2006,1303,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,1993,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,1994,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,1995,1527,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,1996,1408,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,1997,1460,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,1998,1371,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,1999,1335,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,2000,1440,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,2001,1333,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,2002,1276,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,2003,1040,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,2004,920,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,2005,731,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,2006,690,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DK,UKC-M,2007,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,1995,3642,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,1996,1863,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,1997,1663,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,1998,1734,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,1999,1554,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,2000,1502,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,2001,1579,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,2002,1412,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,2003,1365,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,2004,1458,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,2005,1247,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,AT,2006,1073,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,1995,2548,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,1996,2740,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,1997,2514,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,1998,3062,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,1999,2981,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,2000,2970,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,2001,2733,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,2002,2172,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,2003,2366,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,2004,2296,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,2005,1164,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,BE,2006,1486,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,CH,2004,1169,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,CH,2005,1074,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,CH,2006,1134,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,1995,4372,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,1996,4122,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,1997,4188,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,1998,4231,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,1999,4080,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,2000,3942,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,2001,3708,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,2002,1368,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,2003,1247,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,2004,1301,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,2005,1367,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DE,2006,1259,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,1995,1158,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,1996,1058,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,1997,2174,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,1998,2287,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,1999,1995,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,2000,2617,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,2001,2767,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,2002,2318,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,2003,1845,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,2004,2093,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,2005,1881,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,DK,2006,2290,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,1995,3909,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,1996,3608,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,1997,2802,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,1998,3791,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,1999,3205,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,2000,2756,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,2001,3099,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,2002,2408,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,2003,2070,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,2004,2479,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,2005,2369,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,EL,2006,2022,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,1995,4551,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,1996,4362,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,1997,4070,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,1998,3674,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,1999,5029,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,2000,5314,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,2001,5224,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,2002,5541,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,2003,5940,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,2004,5863,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,2005,5858,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,ES,2006,5484,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,1995,1815,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,1996,1487,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,1997,1434,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,1998,1448,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,1999,1241,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,2000,1239,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,2001,918,b
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,2002,883,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,2003,861,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,2004,860,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,2005,829,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FI,2006,757,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,1995,2268,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,1996,2275,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,1997,2243,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,1998,2221,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,1999,2039,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,2000,2090,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,2001,2078,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,2002,2198,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,2003,2117,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,2004,1825,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,2005,1797,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,FR,2006,1860,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,1995,838,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,1996,1377,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,1997,1186,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,1998,1071,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,1999,769,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,2000,576,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,2001,963,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,2002,690,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,2003,1111,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,2004,700,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IE,2005,798,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,1995,3449,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,1996,3330,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,1997,3054,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,1998,3360,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,1999,3358,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,2000,2997,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,2001,2776,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,2002,2356,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,2003,2052,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,2004,1953,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,2005,1733,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,IT,2006,1620,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,1995,8000,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,1996,7200,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,1997,6736,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,1998,7687,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,1999,4781,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,2000,6703,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,2001,8634,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,2002,4885,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,2003,4472,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,2004,3550,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,2005,2762,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,LU,2006,4242,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,1995,1815,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,1996,1702,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,1997,1749,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,1998,1642,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,1999,1757,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,2000,2069,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,2001,1720,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,2002,332,b
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,2003,344,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,2004,938,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,2005,1753,b
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NL,2006,2440,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,1995,0,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,1996,0,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,1997,1901,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,1998,2767,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,1999,2332,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,2000,2288,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,2001,2430,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,2002,1895,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,2003,1736,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,2004,2258,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,2005,2143,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,NO,2006,1798,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,PT,2000,3028,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,PT,2001,2768,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,PT,2002,3325,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,PT,2003,3250,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,PT,2004,2938,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,PT,2005,3059,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,PT,2006,3565,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,1995,367,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,1996,475,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,1997,392,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,1998,551,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,1999,585,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,2000,830,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,2001,612,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,2002,563,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,2003,635,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,2004,583,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,2005,535,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,SE,2006,568,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,UKC-M,1993,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,UKC-M,1994,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,UKC-M,1995,645,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,UKC-M,1996,676,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,UKC-M,1997,745,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,UKC-M,1998,636,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,T,DL,UKC-M,1999,741,d
