STRUCTURE,STRUCTURE_ID,freq,med_spec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LI,2021,19.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2000,5009.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2001,4710.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2002,4447.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2003,4297.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2004,4320.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2005,4844.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2006,4934.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2007,5124.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2008,5425.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2009,5310.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2010,5348.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2011,5433.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2012,5607.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2013,5710.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2014,5704.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2015,5794.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2016,6072.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2017,6167.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2018,6359.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2019,6439.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2020,4442.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,LT,2021,4618.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2007,1136.01,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2009,1128.75,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2010,1122.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2011,1250.36,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2012,1401.43,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2013,1434.24,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2014,1481.84,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2015,1549.74,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2016,1515.62,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2017,1277.35,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2018,1566.84,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2019,1500.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2020,1937.40,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,MT,2021,1929.80,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2001,5639.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2002,5273.00,be
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2003,3700.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2004,5626.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2005,3457.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2006,4104.00,be
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2007,4940.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2008,4917.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2009,4274.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2010,6661.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2011,5801.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2012,11101.00,be
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2013,13543.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2014,11975.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2015,10824.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2016,11563.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2017,12360.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2018,11778.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2019,12971.97,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2020,12299.87,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NL,2021,12156.13,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2002,10490.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2003,10410.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2004,10259.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2005,10115.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2006,9916.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2007,9676.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2008,9355.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2009,9127.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2010,8883.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2011,8647.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2012,8356.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2013,7921.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2014,7824.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2015,8082.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2016,7884.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2017,7658.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2018,7740.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2019,7810.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2020,7973.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,NO,2021,8185.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2007,39709.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2008,42466.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2009,41086.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2010,39957.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2011,37894.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2012,37350.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2013,37243.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2014,37747.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2015,39065.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2016,41349.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2017,43530.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2018,43893.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2019,45178.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2020,46401.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RO,2021,47640.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2003,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2004,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2005,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2006,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2007,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2008,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2009,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2010,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2011,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2012,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2013,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2014,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2015,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2016,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2017,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2018,0.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2020,95.00,bd
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,RS,2021,98.00,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2005,5575.40,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2006,5437.62,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2007,5796.79,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2008,5416.49,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2009,5189.94,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2010,5759.22,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2011,5530.59,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2012,5878.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2013,6083.74,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2014,6293.97,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2015,6504.65,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2016,6697.27,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2017,6903.42,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2018,7273.15,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2019,7483.51,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2020,7966.42,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE,SK,2021,8254.32,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2008,107.86,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2009,106.85,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2010,103.08,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2011,101.62,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2012,102.35,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2013,102.28,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2014,102.54,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2015,104.37,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2016,103.33,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2017,98.70,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2018,100.41,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2019,99.08,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2020,101.59,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,AT,2021,106.14,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2002,104.59,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2003,100.85,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2004,98.55,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2005,92.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2006,93.85,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2007,90.34,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2008,90.32,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2009,89.02,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2010,84.52,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2011,84.88,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2012,83.57,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2013,78.50,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2014,66.42,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2015,66.45,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2016,54.22,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2017,54.16,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2018,54.76,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2019,70.32,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2020,70.05,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,BE,2021,69.71,p
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2003,124.52,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2004,121.29,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2005,124.96,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2006,134.11,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2007,138.01,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2008,136.32,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2009,132.92,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2010,144.27,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2011,138.03,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2012,136.32,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2013,134.99,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2014,135.19,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2015,129.60,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2016,128.46,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2017,129.37,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2018,119.70,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2019,117.34,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2020,116.77,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CH,2021,118.01,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2004,139.97,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2005,144.61,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2006,145.75,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2007,147.98,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2008,154.62,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2009,170.37,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2010,175.86,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2011,177.46,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2012,179.83,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2013,180.99,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2014,186.58,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2015,196.76,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2016,206.53,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2017,183.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2018,185.55,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2019,189.82,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2020,199.13,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,CZ,2021,208.95,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2000,42.57,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2001,41.29,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2002,42.43,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2003,39.98,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2004,37.57,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2005,36.38,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2006,33.99,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2007,34.04,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2008,34.10,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2009,34.19,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2010,35.80,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2011,37.37,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2012,38.54,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2013,39.68,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2014,39.51,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2015,40.40,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2016,41.29,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2017,42.34,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2018,55.48,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2019,54.16,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2020,58.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DE,2021,62.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2001,241.64,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2002,249.02,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2003,236.82,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2004,231.51,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2005,224.88,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2006,223.51,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2007,214.69,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2008,217.85,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2009,223.64,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2010,216.20,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2011,197.65,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2012,182.35,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2013,187.82,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2014,180.97,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2015,171.76,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,ASSI_HC,FTE_HTHAB,DK,2016,121.70,b
