STRUCTURE,STRUCTURE_ID,freq,unit,l_serv,severity,nace_r1,emp_cont,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,A,LTD,EU_V,1999,88,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,A,NLTD,EU_V,1999,173,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,A,TNG_PROB,EU_V,1999,117,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,A,TOTAL,EU_V,1999,144,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,B,NLTD,EU_V,1999,181,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,C,NLTD,EU_V,1999,152,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,C,TOTAL,EU_V,1999,139,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,D,LTD,EU_V,1999,119,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,D,NLTD,EU_V,1999,128,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,D,TNG_PROB,EU_V,1999,119,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,D,TOTAL,EU_V,1999,127,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,E,NLTD,EU_V,1999,77,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,E,TOTAL,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,F,LTD,EU_V,1999,243,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,F,NLTD,EU_V,1999,175,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,F,TNG_PROB,EU_V,1999,51,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,F,TOTAL,EU_V,1999,170,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,G,LTD,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,G,NLTD,EU_V,1999,77,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,G,TNG_PROB,EU_V,1999,70,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,G,TOTAL,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,H,LTD,EU_V,1999,75,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,H,NLTD,EU_V,1999,65,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,H,TNG_PROB,EU_V,1999,19,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,H,TOTAL,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,I,LTD,EU_V,1999,58,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,I,NLTD,EU_V,1999,110,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,I,TNG_PROB,EU_V,1999,175,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,I,TOTAL,EU_V,1999,109,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,J,NLTD,EU_V,1999,27,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,J,TOTAL,EU_V,1999,25,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,K,LTD,EU_V,1999,77,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,K,NLTD,EU_V,1999,51,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,K,TNG_PROB,EU_V,1999,51,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,K,TOTAL,EU_V,1999,53,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,L,LTD,EU_V,1999,37,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,L,NLTD,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,L,TNG_PROB,EU_V,1999,34,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,L,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,M,LTD,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,M,NLTD,EU_V,1999,72,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,M,TNG_PROB,EU_V,1999,104,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,M,TOTAL,EU_V,1999,71,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,N,LTD,EU_V,1999,135,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,N,NLTD,EU_V,1999,120,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,N,TNG_PROB,EU_V,1999,40,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,N,TOTAL,EU_V,1999,116,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,O,LTD,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,O,NLTD,EU_V,1999,77,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,O,TNG_PROB,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,O,TOTAL,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,P,NLTD,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,P,TOTAL,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,TOTAL,LTD,EU_V,1999,104,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,TOTAL,NLTD,EU_V,1999,101,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,TOTAL,TNG_PROB,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE14,TOTAL,TOTAL,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,A,LTD,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,A,NLTD,EU_V,1999,187,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,A,TNG_PROB,EU_V,1999,198,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,A,TOTAL,EU_V,1999,155,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,B,NLTD,EU_V,1999,104,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,B,TOTAL,EU_V,1999,198,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,C,NLTD,EU_V,1999,122,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,C,TOTAL,EU_V,1999,132,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,D,LTD,EU_V,1999,103,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,D,NLTD,EU_V,1999,131,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,D,TNG_PROB,EU_V,1999,120,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,D,TOTAL,EU_V,1999,129,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,E,NLTD,EU_V,1999,90,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,E,TOTAL,EU_V,1999,98,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,F,LTD,EU_V,1999,247,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,F,NLTD,EU_V,1999,177,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,F,TNG_PROB,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,F,TOTAL,EU_V,1999,174,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,G,LTD,EU_V,1999,138,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,G,NLTD,EU_V,1999,84,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,G,TNG_PROB,EU_V,1999,61,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,G,TOTAL,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,H,LTD,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,H,NLTD,EU_V,1999,88,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,H,TNG_PROB,EU_V,1999,33,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,H,TOTAL,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,I,LTD,EU_V,1999,76,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,I,NLTD,EU_V,1999,110,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,I,TNG_PROB,EU_V,1999,101,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,I,TOTAL,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,J,NLTD,EU_V,1999,28,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,J,TOTAL,EU_V,1999,26,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,K,LTD,EU_V,1999,53,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,K,NLTD,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,K,TNG_PROB,EU_V,1999,29,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,K,TOTAL,EU_V,1999,48,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,L,LTD,EU_V,1999,36,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,L,NLTD,EU_V,1999,81,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,L,TNG_PROB,EU_V,1999,19,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,L,TOTAL,EU_V,1999,75,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,M,LTD,EU_V,1999,53,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,M,NLTD,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,M,TNG_PROB,EU_V,1999,103,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,M,TOTAL,EU_V,1999,61,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,N,LTD,EU_V,1999,121,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,N,NLTD,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,N,TNG_PROB,EU_V,1999,45,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,N,TOTAL,EU_V,1999,105,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,O,LTD,EU_V,1999,119,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,O,NLTD,EU_V,1999,91,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,O,TNG_PROB,EU_V,1999,45,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,O,TOTAL,EU_V,1999,95,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,P,NLTD,EU_V,1999,92,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,P,TOTAL,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,TOTAL,LTD,EU_V,1999,101,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,TOTAL,NLTD,EU_V,1999,102,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,TOTAL,TNG_PROB,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,D_GE4,TOTAL,TOTAL,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,A,LTD,EU_V,1999,102,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,A,NLTD,EU_V,1999,146,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,A,TNG_PROB,EU_V,1999,167,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,A,TOTAL,EU_V,1999,132,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,B,NLTD,EU_V,1999,224,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,B,TOTAL,EU_V,1999,243,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,C,NLTD,EU_V,1999,112,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,C,TOTAL,EU_V,1999,112,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,D,LTD,EU_V,1999,107,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,D,NLTD,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,D,TNG_PROB,EU_V,1999,81,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,D,TOTAL,EU_V,1999,112,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,E,LTD,EU_V,1999,149,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,E,NLTD,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,E,TOTAL,EU_V,1999,99,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,F,LTD,EU_V,1999,200,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,F,NLTD,EU_V,1999,141,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,F,TNG_PROB,EU_V,1999,82,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,F,TOTAL,EU_V,1999,141,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,G,LTD,EU_V,1999,121,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,G,NLTD,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,G,TNG_PROB,EU_V,1999,47,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,G,TOTAL,EU_V,1999,86,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,H,LTD,EU_V,1999,117,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,H,NLTD,EU_V,1999,124,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,H,TNG_PROB,EU_V,1999,27,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,H,TOTAL,EU_V,1999,117,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,I,LTD,EU_V,1999,137,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,I,NLTD,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,I,TNG_PROB,EU_V,1999,44,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,I,TOTAL,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,J,NLTD,EU_V,1999,31,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,J,TNG_PROB,EU_V,1999,26,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,J,TOTAL,EU_V,1999,30,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,K,LTD,EU_V,1999,91,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,K,NLTD,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,K,TOTAL,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,L,LTD,EU_V,1999,45,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,L,NLTD,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,L,TNG_PROB,EU_V,1999,22,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,L,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,M,LTD,EU_V,1999,84,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,M,NLTD,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,M,TNG_PROB,EU_V,1999,52,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,M,TOTAL,EU_V,1999,84,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,N,LTD,EU_V,1999,181,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,N,NLTD,EU_V,1999,136,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,N,TNG_PROB,EU_V,1999,29,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,N,TOTAL,EU_V,1999,134,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,O,LTD,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,O,NLTD,EU_V,1999,83,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,O,TNG_PROB,EU_V,1999,41,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,O,TOTAL,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,P,NLTD,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,P,TOTAL,EU_V,1999,69,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,Q,TOTAL,EU_V,1999,54,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,LTD,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,NLTD,EU_V,1999,101,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,TNG_PROB,EU_V,1999,55,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,TOTAL,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,D,LTD,EU_V,1999,243,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,D,NLTD,EU_V,1999,135,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,D,TNG_PROB,EU_V,1999,112,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,D,TOTAL,EU_V,1999,141,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,E,TOTAL,EU_V,1999,133,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,F,NLTD,EU_V,1999,182,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,F,TOTAL,EU_V,1999,167,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,G,LTD,EU_V,1999,141,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,G,NLTD,EU_V,1999,119,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,G,TNG_PROB,EU_V,1999,95,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,G,TOTAL,EU_V,1999,117,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,H,LTD,EU_V,1999,205,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,H,NLTD,EU_V,1999,128,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,H,TOTAL,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,I,NLTD,EU_V,1999,123,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,I,TNG_PROB,EU_V,1999,224,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,I,TOTAL,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,K,LTD,EU_V,1999,249,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,K,NLTD,EU_V,1999,96,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,K,TNG_PROB,EU_V,1999,189,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,K,TOTAL,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,L,LTD,EU_V,1999,71,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,L,NLTD,EU_V,1999,47,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,L,TNG_PROB,EU_V,1999,116,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,L,TOTAL,EU_V,1999,61,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,M,LTD,EU_V,1999,28,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,M,NLTD,EU_V,1999,46,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,M,TNG_PROB,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,M,TOTAL,EU_V,1999,48,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,N,LTD,EU_V,1999,247,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,N,NLTD,EU_V,1999,155,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,N,TOTAL,EU_V,1999,149,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,O,NLTD,EU_V,1999,32,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,O,TNG_PROB,EU_V,1999,373,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,O,TOTAL,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,LTD,EU_V,1999,193,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,NLTD,EU_V,1999,112,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,TNG_PROB,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,TOTAL,EU_V,1999,118,
