STRUCTURE,STRUCTURE_ID,freq,icd10,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,CY,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,DE,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,EE,2008,4.8,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,EL,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,ES,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,FR,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,HU,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,LV,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,MT,2008,6.7,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,PL,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,RO,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,SI,2008,4.4,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,SK,2008,16.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,ED5_6,TR,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,AT,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,BE,2008,6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,BG,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,CY,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,CZ,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,DE,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,EE,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,EL,2008,6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,ES,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,FR,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,HU,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,LV,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,MT,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,PL,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,RO,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,SI,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,SK,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y35-44,TOTAL,TR,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,AT,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,BE,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,BG,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,CY,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,EE,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,EL,2008,11,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,ES,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,FR,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,HU,2008,40.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,LV,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,MT,2008,24.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,PL,2008,22,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,RO,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,SI,2008,27.5,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED0-2,TR,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,AT,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,BE,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,BG,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,CY,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,CZ,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,DE,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,EE,2008,17.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,EL,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,ES,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,FR,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,HU,2008,29.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,LV,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,MT,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,PL,2008,22.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,RO,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,SI,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,SK,2008,27.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED3_4,TR,2008,14.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,AT,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,BE,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,BG,2008,29.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,CY,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,DE,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,EE,2008,28.2,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,EL,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,ES,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,FR,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,HU,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,LV,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,MT,2008,17.1,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,PL,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,RO,2008,10,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,SI,2008,15.3,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,SK,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,ED5_6,TR,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,AT,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,BE,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,BG,2008,22,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,CY,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,CZ,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,DE,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,EE,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,EL,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,ES,2008,16,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,FR,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,HU,2008,30.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,LV,2008,19.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,MT,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,PL,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,RO,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,SI,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,SK,2008,26.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y45-54,TOTAL,TR,2008,11,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,AT,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,BE,2008,24.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,BG,2008,39.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,CY,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,EE,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,EL,2008,29.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,ES,2008,32.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,FR,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,HU,2008,54.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,LV,2008,26,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,MT,2008,33.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,PL,2008,30.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,RO,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,SI,2008,47.4,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,SK,2008,45.4,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED0-2,TR,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,AT,2008,34,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,BE,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,BG,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,CY,2008,36.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,CZ,2008,58.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,DE,2008,43.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,EE,2008,24,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,EL,2008,24.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,ES,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,FR,2008,23.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,HU,2008,52,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,LV,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,MT,2008,26.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,PL,2008,36.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,RO,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,SI,2008,30.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,SK,2008,44.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED3_4,TR,2008,30.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,AT,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,BE,2008,22.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,BG,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,CY,2008,45.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,CZ,2008,38.8,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,DE,2008,34.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,EE,2008,35.4,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,EL,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,ES,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,FR,2008,18,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,HU,2008,52.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,LV,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,MT,2008,21.9,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,PL,2008,36.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,RO,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,SI,2008,36.3,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,SK,2008,48.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,ED5_6,TR,2008,27,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,AT,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,BE,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,BG,2008,37.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,CY,2008,40.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,CZ,2008,53.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,DE,2008,40.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,EE,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,EL,2008,26.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,ES,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,FR,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,HU,2008,52.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,LV,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,MT,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,PL,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,RO,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,SI,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,SK,2008,45.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y55-64,TOTAL,TR,2008,23,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,AT,2008,43.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,BE,2008,41.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,BG,2008,45.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,CY,2008,59.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,EE,2008,29.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,EL,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,ES,2008,41.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,FR,2008,31.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,HU,2008,55.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,LV,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,MT,2008,28,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,PL,2008,41.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,RO,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,SI,2008,56.6,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,SK,2008,50.1,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED0-2,TR,2008,32.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,AT,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,BE,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,BG,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,CY,2008,51.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,CZ,2008,56.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,DE,2008,50.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,EE,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,EL,2008,48.2,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,ES,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,FR,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,HU,2008,63.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,LV,2008,46.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,MT,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,PL,2008,44,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,RO,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,SI,2008,52.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,SK,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED3_4,TR,2008,33.5,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,AT,2008,39.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,BE,2008,32.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,BG,2008,60.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,CY,2008,52.4,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,DE,2008,47.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,EE,2008,31.7,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,EL,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,ES,2008,36,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,FR,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,HU,2008,64.5,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,LV,2008,18.6,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,MT,2008,35,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,PL,2008,53.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,RO,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,SK,2008,66.4,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,ED5_6,TR,2008,51,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,I10-I15,M,Y65-74,TOTAL,AT,2008,42.6,
